date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190102,0,PM2.5,16,17,18,24,19,19,17,75,,14,30,22,71,69,16,,19,41,28,7,15,22,33,15,26,8,26,74,160,101,22,20,22,18,14
20190102,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,0,PM10,30,31,32,30,44,29,39,97,,29,67,38,111,163,29,,33,,48,8,20,37,48,30,41,,,114,182,122,27,27,30,50,33
20190102,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,0,AQI,30,31,32,34,44,29,39,100,,29,59,38,95,107,30,,33,58,48,18,21,37,48,30,41,24,37,99,210,133,31,29,34,50,33
20190102,1,PM2.5,18,19,16,60,20,21,18,83,,10,31,22,55,87,17,21,19,20,38,9,13,10,34,14,36,11,8,46,150,89,19,19,25,17,
20190102,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,1,PM10,33,30,31,,46,32,41,117,,35,53,34,87,167,33,55,35,28,43,14,20,16,49,27,50,15,12,73,168,102,28,29,32,47,
20190102,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,1,AQI,33,30,31,81,46,32,41,110,,35,52,34,75,115,33,53,35,29,54,16,20,16,49,27,51,20,13,64,200,118,30,29,36,47,
20190102,2,PM2.5,22,17,22,40,21,18,22,28,,21,29,29,42,99,15,21,14,18,34,21,15,6,47,19,40,11,5,56,145,71,20,22,20,18,15
20190102,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,2,PM10,33,32,33,,41,28,37,57,,33,50,56,71,165,29,54,29,26,47,26,19,12,70,29,76,13,8,76,169,83,21,24,29,44,35
20190102,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,2,AQI,33,32,33,56,41,28,37,54,,33,50,53,61,130,29,52,29,26,49,30,21,12,65,29,63,17,13,76,193,95,29,31,30,44,35
20190102,3,PM2.5,14,17,19,29,21,22,17,22,,32,23,35,36,87,15,15,11,25,28,19,12,6,56,20,,11,4,75,143,72,18,19,19,19,19
20190102,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,3,PM10,30,27,28,32,42,31,39,38,,91,46,126,71,120,29,42,16,28,52,20,16,9,73,27,,11,,98,163,79,22,22,26,43,54
20190102,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,3,AQI,30,27,28,41,42,31,39,38,,71,46,88,61,115,30,42,16,36,51,27,17,11,76,29,,18,14,100,190,96,26,27,30,43,52
20190102,4,PM2.5,16,17,17,22,16,16,20,24,,26,23,32,27,82,15,11,9,19,24,18,14,7,53,18,39,13,3,74,142,64,11,18,19,18,15
20190102,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,4,PM10,21,23,20,23,24,24,36,29,,64,37,89,61,121,32,23,10,25,44,19,,,66,24,136,,4,90,149,73,22,19,25,41,62
20190102,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,4,AQI,23,24,24,31,24,26,36,34,,57,37,70,56,109,35,30,13,27,44,26,20,14,73,26,93,19,14,99,189,86,23,26,31,41,56
20190102,5,PM2.5,9,16,19,17,10,13,25,26,,17,21,30,20,94,11,9,10,21,21,14,10,7,44,22,43,10,1,73,134,65,15,19,22,17,10
20190102,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,5,PM10,17,22,24,24,16,19,37,40,,28,32,77,45,153,21,20,10,28,41,15,12,,66,50,130,,6,85,140,,,,,35,55
20190102,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,5,AQI,21,23,27,24,22,26,37,40,,28,32,64,45,124,33,32,14,30,41,20,14,13,61,50,90,17,14,98,177,88,23,27,33,35,53
20190102,6,PM2.5,5,9,16,14,8,12,21,29,,16,20,29,20,83,8,9,6,26,24,14,10,6,44,15,37,11,7,65,163,60,10,12,13,11,7
20190102,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,6,PM10,14,17,23,17,13,15,45,32,,29,34,52,36,152,15,22,11,33,43,18,14,6,65,33,68,,,75,194,66,11,12,23,28,27
20190102,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,6,AQI,19,24,23,20,16,23,45,41,,30,34,51,36,110,31,30,16,37,43,20,14,14,61,33,59,18,14,88,213,81,19,17,32,28,31
20190102,7,PM2.5,6,11,10,13,8,11,25,22,,16,23,30,27,68,12,7,6,24,20,14,11,8,55,20,35,10,10,54,168,52,14,10,14,9,7
20190102,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,7,PM10,15,23,17,15,13,16,58,34,,28,38,65,45,168,20,26,11,35,28,22,17,8,62,32,52,13,,59,201,68,,14,29,27,19
20190102,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,7,AQI,25,24,21,19,16,25,54,34,,28,38,58,45,109,35,31,17,35,29,22,17,14,75,32,51,17,14,74,218,71,22,19,33,27,30
20190102,8,PM2.5,7,9,9,18,9,11,27,22,,15,20,27,22,69,8,9,5,23,22,13,12,9,55,23,48,13,2,64,183,61,13,11,15,10,9
20190102,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,8,PM10,20,29,23,24,19,19,83,38,,28,33,43,48,205,26,27,15,39,32,21,19,15,70,34,73,14,5,70,201,75,19,21,23,29,35
20190102,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,8,AQI,27,31,27,26,19,26,67,38,,28,33,43,48,128,33,32,16,39,32,21,19,15,75,34,66,19,14,86,233,83,27,21,34,31,35
20190102,9,PM2.5,19,8,17,22,12,11,27,26,,12,21,28,24,73,13,12,9,32,26,20,12,7,57,21,48,12,9,51,195,65,12,14,20,11,13
20190102,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,9,PM10,40,38,30,31,28,24,68,54,,32,34,44,50,224,35,34,20,46,51,31,26,20,76,35,85,13,,,208,93,19,25,32,35,32
20190102,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,9,AQI,40,38,30,31,28,27,59,52,,32,34,44,50,137,35,34,20,46,51,31,26,20,78,35,68,17,14,70,245,88,27,25,32,35,33
20190102,10,PM2.5,17,18,26,26,15,16,34,46,,20,24,30,26,40,12,12,10,42,36,20,17,7,77,23,45,12,7,31,174,75,9,18,22,17,12
20190102,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,10,PM10,34,29,36,38,32,26,57,72,,40,38,40,48,144,37,37,18,55,93,,27,17,98,38,73,15,,38,205,202,24,28,32,35,41
20190102,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,10,AQI,34,29,37,38,32,26,54,64,,40,38,43,48,97,37,37,18,59,72,29,27,17,103,38,63,17,13,44,224,126,24,28,32,35,41
20190102,11,PM2.5,20,24,28,20,25,19,37,27,,28,28,28,30,22,18,16,9,34,29,12,9,6,66,22,48,16,16,28,75,45,18,23,32,21,22
20190102,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,11,PM10,33,35,39,42,41,21,63,47,,45,39,34,55,43,37,41,13,57,64,,18,,99,35,67,,22,31,87,99,19,32,43,54,42
20190102,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,11,AQI,33,35,40,42,41,27,57,47,,45,40,40,53,43,37,41,18,54,57,17,18,16,89,35,66,23,23,40,100,75,26,33,46,52,42
20190102,12,PM2.5,31,28,34,33,32,27,37,25,,30,30,30,28,25,21,16,12,41,32,7,5,5,63,25,49,9,10,25,39,36,29,28,35,25,21
20190102,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,12,PM10,40,37,35,44,48,37,52,28,,44,31,31,48,47,43,30,14,51,66,,10,,90,31,55,,15,,,39,,33,43,64,42
20190102,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,12,AQI,44,40,49,47,48,39,53,36,,44,43,43,48,47,43,30,18,58,58,17,13,16,85,36,68,21,15,36,55,51,41,40,50,57,42
20190102,13,PM2.5,34,38,52,46,35,31,34,24,,41,36,34,29,36,26,14,9,30,38,10,9,6,48,32,45,11,16,31,34,35,76,35,42,35,21
20190102,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,13,PM10,42,44,,54,46,34,51,42,,54,,,45,54,46,27,11,50,50,,,,58,38,53,,26,,,38,,42,52,74,43
20190102,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,13,AQI,49,54,71,64,50,44,51,42,,58,51,49,45,52,46,27,19,50,54,18,14,17,66,46,63,22,26,44,49,50,101,50,59,62,43
20190102,14,PM2.5,46,49,56,51,40,,43,32,,36,33,43,35,43,37,29,9,27,39,10,9,7,43,31,44,10,,41,,55,47,47,,45,32
20190102,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,14,PM10,57,58,,73,94,,61,54,,66,40,,49,76,60,35,15,38,50,14,,,50,45,59,,,,,66,54,54,,95,47
20190102,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,14,AQI,64,68,76,70,72,,60,52,,58,47,60,50,63,55,41,20,39,55,18,15,17,60,45,61,23,,58,,75,65,65,,73,47
20190102,15,PM2.5,54,56,77,54,52,,47,39,,56,,45,64,51,44,41,,35,43,10,7,6,56,26,46,9,,59,,76,49,48,,55,
20190102,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,15,PM10,71,73,,83,92,,76,68,,70,,51,67,84,74,60,,44,54,20,12,13,76,44,67,11,,59,,92,66,85,,92,
20190102,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,15,AQI,74,76,103,74,71,,65,59,,76,,63,86,70,62,58,,50,60,20,15,17,76,44,64,24,,80,,101,68,68,,75,
20190102,16,PM2.5,55,56,72,57,56,57,57,43,,,55,49,77,63,64,46,25,44,46,21,11,7,60,29,49,8,34,68,181,110,56,61,60,70,61
20190102,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,16,PM10,83,92,78,97,83,86,80,74,,,59,56,85,90,102,70,33,62,60,29,18,16,85,51,68,,53,69,186,132,88,90,92,114,85
20190102,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,16,AQI,75,76,96,78,76,78,78,62,,,75,68,103,85,86,64,36,61,64,30,18,16,81,51,68,26,52,91,231,144,76,83,81,94,83
20190102,17,PM2.5,65,71,67,73,57,69,57,45,,76,69,60,78,78,74,45,37,50,51,28,14,11,55,36,45,8,34,96,208,170,68,71,68,88,84
20190102,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,17,PM10,99,77,88,106,97,108,92,92,,87,71,66,99,102,137,76,51,77,70,38,26,19,87,63,73,,47,,235,211,95,96,93,125,115
20190102,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,17,AQI,88,95,90,98,78,93,78,71,,101,93,81,104,104,99,63,53,69,70,40,26,19,75,57,63,28,49,126,258,220,91,95,91,116,111
20190102,18,PM2.5,82,71,77,88,72,80,72,52,,93,72,71,84,112,71,63,41,51,62,35,24,19,58,40,60,11,37,148,230,187,81,79,77,101,
20190102,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,18,PM10,115,98,95,118,116,118,114,111,,110,80,76,113,158,130,99,59,80,87,44,36,29,100,61,146,14,52,,263,233,104,99,106,138,
20190102,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,18,AQI,109,95,103,116,96,106,96,81,,123,96,95,111,146,95,85,58,70,84,50,36,29,79,56,98,24,53,197,280,237,108,105,103,133,
20190102,19,PM2.5,101,78,112,114,97,89,96,59,,103,74,75,103,167,126,89,46,53,69,32,31,29,72,51,69,20,48,165,240,178,99,112,106,147,102
20190102,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,19,PM10,116,98,126,138,129,118,137,120,,115,89,79,135,195,171,131,74,83,116,62,54,41,121,76,223,28,,166,258,236,115,135,145,156,119
20190102,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,19,AQI,133,104,146,149,128,118,126,85,,135,99,100,135,217,166,118,64,73,93,56,52,41,96,70,137,29,66,215,290,228,130,146,139,196,134
20190102,20,PM2.5,149,104,153,162,130,148,91,88,,149,69,81,136,184,158,86,60,57,69,51,40,47,75,57,69,23,53,188,266,164,141,138,148,199,158
20190102,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,20,PM10,159,111,165,185,182,165,133,157,,157,89,117,182,214,204,137,94,79,103,64,52,72,104,100,189,31,,224,267,225,157,160,174,200,
20190102,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,20,AQI,199,136,203,212,171,197,120,116,,199,93,108,180,234,208,114,81,78,93,70,56,65,100,78,120,33,73,238,316,214,187,183,197,249,208
20190102,21,PM2.5,181,151,178,194,170,195,122,86,,188,82,75,155,193,170,129,63,47,69,43,38,51,87,59,56,26,47,177,251,138,192,187,175,239,228
20190102,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,21,PM10,188,157,187,218,203,216,153,149,,204,96,104,211,230,221,178,111,68,104,,45,87,104,84,158,42,52,223,252,169,200,191,201,255,
20190102,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,21,AQI,231,201,228,244,220,245,160,114,,238,109,100,205,243,220,170,85,65,93,60,54,70,115,80,104,42,65,227,301,183,242,237,225,289,278
20190102,22,PM2.5,211,195,174,205,185,213,135,67,,186,120,76,159,202,188,161,62,48,75,37,29,45,75,57,59,24,55,188,264,176,212,205,179,230,241
20190102,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,22,PM10,216,199,193,226,215,230,182,126,,208,132,103,206,266,241,197,91,69,96,47,34,79,85,74,144,43,,213,,208,,,196,272,
20190102,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,22,AQI,261,245,224,255,235,263,179,90,,236,157,101,209,252,238,211,84,66,100,53,41,65,100,78,97,43,75,238,314,226,262,255,229,280,291
20190102,23,PM2.5,214,211,186,208,182,234,145,58,,177,143,84,136,204,195,140,70,48,68,42,28,54,75,56,58,24,60,186,260,177,210,213,180,223,254
20190102,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,23,PM10,218,212,188,225,232,247,187,122,,202,168,114,203,258,241,194,95,67,86,52,31,73,86,81,99,30,65,218,,224,,,189,266,260
20190102,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190102,23,AQI,264,261,236,258,232,284,193,86,,227,190,111,180,254,245,186,94,66,91,59,40,74,100,76,79,34,81,236,310,227,260,263,230,273,304
