date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190807,0,PM2.5,51,52,59,50,45,44,41,29,,30,35,58,42,15,43,19,24,11,44,31,25,26,3,13,17,36,32,24,19,42,50,55,57,32,23
20190807,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,0,PM10,,,62,54,,,,,,35,52,,48,,,,25,,48,45,30,32,8,,,38,46,,39,,,,66,43,36
20190807,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,0,AQI,70,71,80,69,63,61,58,41,,43,51,79,59,30,60,27,34,40,61,45,36,37,41,40,28,51,46,34,39,59,69,75,78,46,41
20190807,1,PM2.5,30,35,33,36,24,27,16,14,,41,27,20,16,42,18,28,24,6,16,34,25,28,3,11,12,19,39,32,22,18,29,33,24,29,15
20190807,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,1,PM10,,,,,,,,,,,37,,,51,,43,,,,42,,33,3,,,,65,,45,,,,,54,21
20190807,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,1,AQI,43,50,47,51,34,39,34,33,,58,39,31,33,59,26,43,34,30,35,49,36,40,40,34,33,36,58,46,45,30,41,47,34,52,39
20190807,2,PM2.5,13,18,10,13,5,14,14,15,,14,20,11,14,23,21,41,13,8,9,25,18,15,7,11,12,6,33,39,21,22,16,20,15,12,11
20190807,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,2,PM10,,,,,,18,,,,,,,,,,42,,9,,,,,,,,,,41,46,31,,,,27,23
20190807,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,2,AQI,32,26,32,30,26,29,29,27,,31,29,27,26,33,30,58,34,19,36,36,28,36,33,28,43,40,47,55,46,31,225,29,22,27,31
20190807,3,PM2.5,12,13,16,13,15,15,14,13,,12,10,17,21,17,20,23,12,3,7,7,15,2,9,8,14,6,11,25,18,14,15,20,17,10,9
20190807,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,3,PM10,,,,,,,,,,,,,34,,,,,5,,,,,10,,23,,,,18,,,,,20,13
20190807,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,3,AQI,30,27,27,28,25,28,25,20,,32,22,24,34,27,29,33,27,22,33,39,30,36,26,31,23,37,30,36,26,30,225,29,24,27,36
20190807,4,PM2.5,16,21,18,18,6,20,18,13,,11,10,21,18,10,12,28,14,12,13,7,16,5,10,10,16,7,11,22,10,16,21,27,23,12,14
20190807,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,4,PM10,,,,,,,,,,,,,,,,,,,,,,,14,13,17,,,,,20,,,24,14,20
20190807,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,4,AQI,26,30,26,26,21,29,26,19,,23,22,30,26,22,23,40,26,18,31,10,28,33,24,23,37,31,30,31,24,25,225,39,33,21,42
20190807,5,PM2.5,20,17,25,17,17,24,26,19,,23,11,21,16,19,20,19,8,11,5,2,10,7,10,10,14,9,5,25,8,17,16,20,28,11,18
20190807,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,5,PM10,,,,,,,,,,,,,,,,,,12,11,2,,,,14,21,15,,,,23,,,,16,22
20190807,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,5,AQI,29,24,36,24,24,34,37,27,,33,16,30,23,27,29,27,26,33,28,30,22,28,27,17,31,32,28,36,20,24,225,29,40,30,33
20190807,6,PM2.5,24,23,23,20,12,24,28,18,,19,16,17,19,5,21,32,7,10,11,6,13,6,13,10,16,8,6,27,10,12,17,28,25,15,17
20190807,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,6,PM10,,,,,17,,,,,21,17,,,18,23,,18,16,,16,22,12,19,18,23,9,7,,22,23,,,,19,24
20190807,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,6,AQI,34,33,33,29,33,34,40,26,,27,23,24,27,18,30,46,22,37,26,28,23,22,24,18,34,33,21,39,22,23,24,40,36,28,37
20190807,7,PM2.5,17,30,18,21,18,19,22,17,,22,10,9,25,32,23,37,10,7,7,2,6,12,16,12,29,10,8,32,14,25,26,32,29,16,16
20190807,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,7,PM10,,,,,20,,,,,,22,,,,28,,19,15,21,8,21,18,22,,39,,20,34,24,26,35,,,31,34
20190807,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,7,AQI,24,43,26,30,26,27,31,24,,31,22,25,36,46,33,53,19,24,21,23,24,21,23,22,41,30,20,46,24,36,37,46,41,40,34
20190807,8,PM2.5,20,20,19,20,25,22,17,20,,22,14,11,22,23,31,18,11,3,6,4,10,8,21,10,21,9,12,28,19,2,17,30,,17,19
20190807,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,8,PM10,,22,,24,,,22,37,,28,27,49,26,,32,,24,23,37,16,27,15,,11,,,19,,36,,,32,,31,44
20190807,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,8,AQI,29,29,27,29,36,31,24,37,,31,27,49,31,33,44,26,24,23,37,21,27,19,30,29,30,30,19,40,36,21,25,43,,36,44
20190807,9,PM2.5,21,21,17,17,20,27,11,15,,17,17,20,21,27,34,25,13,15,4,7,12,10,21,9,24,12,14,25,28,1,19,27,,15,20
20190807,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,9,PM10,,29,,,,32,,16,,25,23,53,29,35,,,16,41,23,16,26,21,,35,,14,15,,,14,,,,35,54
20190807,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,9,AQI,30,30,24,24,29,39,20,21,,25,24,52,30,39,49,36,23,41,23,21,26,21,30,35,34,29,23,36,40,22,27,39,,35,52
20190807,10,PM2.5,20,25,14,18,22,20,10,16,,20,13,13,18,18,26,20,11,18,14,7,15,11,25,12,32,9,13,20,26,8,18,12,,14,14
20190807,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,10,PM10,21,,25,22,26,24,19,28,,,18,14,30,23,,27,27,28,44,23,25,20,32,27,,19,24,,,30,23,29,,29,40
20190807,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,10,AQI,29,36,25,26,31,29,25,28,,29,27,26,30,26,37,29,27,28,44,23,30,23,36,27,46,29,25,29,37,30,26,29,,29,40
20190807,11,PM2.5,24,20,19,14,15,17,15,13,,16,13,10,17,14,20,24,6,16,,9,8,10,26,16,29,11,12,25,25,12,24,8,,10,11
20190807,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,11,PM10,34,29,27,24,28,19,21,26,,19,21,19,29,,,26,11,21,27,28,14,21,32,38,,16,20,,,42,42,33,,28,28
20190807,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,11,AQI,34,29,28,25,28,28,28,27,,32,25,31,29,20,29,34,30,23,27,28,31,26,37,38,41,30,27,36,36,42,42,33,,28,28
20190807,12,PM2.5,24,20,18,24,17,17,15,13,,15,10,12,,28,17,21,5,13,,11,6,10,,14,24,11,14,33,21,7,35,21,,15,14
20190807,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,12,PM10,44,28,,32,27,25,,,,19,11,,11,,38,30,11,20,2,24,7,14,,18,25,16,25,52,21,39,40,24,,35,46
20190807,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,12,AQI,44,30,35,34,27,27,34,34,,36,38,36,31,40,38,30,34,26,35,24,33,31,29,23,34,30,28,51,30,39,50,30,,35,46
20190807,13,PM2.5,17,25,18,24,13,19,14,10,,12,7,10,,2,19,27,7,9,9,13,11,10,,13,16,10,22,36,19,10,25,17,,14,12
20190807,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,13,PM10,,25,,30,,23,17,,,19,,10,2,25,38,28,16,,,27,12,12,,,,14,29,,,14,,25,,30,29
20190807,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,13,AQI,39,36,43,34,38,36,41,40,,44,45,41,43,37,39,39,38,32,43,28,36,33,40,31,30,32,33,51,32,42,36,25,,32,29
20190807,14,PM2.5,,28,19,22,16,19,12,12,,19,10,10,9,7,18,26,11,10,13,16,13,15,,12,20,10,27,45,6,18,27,20,,14,9
20190807,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,14,PM10,3,,21,,,21,22,,,,,16,,13,28,31,15,,,41,15,,,,,14,33,51,7,34,,,,31,25
20190807,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,14,AQI,9,42,55,45,43,46,45,45,,55,51,45,51,49,48,44,43,39,45,41,39,35,49,39,37,33,39,63,42,46,45,33,,37,34
20190807,15,PM2.5,16,28,21,22,13,14,17,10,,11,10,14,12,19,20,24,14,14,17,19,10,15,11,13,15,14,29,38,8,18,21,19,,12,9
20190807,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,15,PM10,,,,27,,19,17,17,,12,14,,,37,37,28,,21,,22,14,19,,19,,,,,11,24,,29,,30,26
20190807,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190807,15,AQI,85,50,75,50,48,48,59,49,,73,83,49,69,80,64,49,46,45,50,36,41,40,58,41,37,36,42,54,46,58,46,41,34,49,42
20190807,16,PM2.5,16,21,,20,14,18,15,11,,18,13,13,15,28,16,25,15,14,16,20,23,15,9,14,16,12,26,43,10,16,15,16,6,12,10
