date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20191130,0,SO2,4,1,2,2,1,3,4,1,,1,2,3,3,1,1,1,2,3,1,2,2,2,2,1,3,,,3,1,2,1,3,1,3,7
20191130,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,0,NO2,39,49,42,52,52,62,45,75,,60,58,60,62,33,56,69,76,65,64,59,71,54,67,61,66,,,58,53,42,44,60,41,54,51
20191130,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,0,O3,18,7,18,19,9,2,13,2,,11,4,5,3,25,2,2,1,2,2,7,2,2,2,5,4,,,2,3,5,13,11,11,9,2
20191130,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,0,CO,0.7,0.7,0.7,0.6,0.7,0.8,0.7,0.9,,0.7,0.9,0.9,0.7,0.8,0.8,0.6,0.9,1.3,0.9,1.2,1,0.9,1,0.8,0.9,,,0.7,0.7,1.4,0.7,0.7,0.9,0.8,1
20191130,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,1,SO2,4,1,2,2,1,3,5,1,,1,2,3,1,1,1,1,2,3,1,2,2,2,2,1,3,,,2,1,1,3,3,1,2,8
20191130,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,1,NO2,29,41,37,47,38,46,34,70,,60,48,50,56,30,45,70,75,62,59,64,71,54,67,51,67,,,55,52,46,33,42,32,50,52
20191130,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,1,O3,27,15,21,21,22,15,22,2,,9,9,10,6,25,10,2,1,2,2,4,2,2,2,14,4,,,2,3,2,22,25,17,11,2
20191130,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,1,CO,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.8,,0.7,0.8,0.8,0.8,0.8,0.7,0.6,1.1,1.2,0.9,1.3,1.1,1,0.9,0.7,0.9,,,0.6,0.8,1.3,0.7,0.6,0.8,0.7,0.9
20191130,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,2,SO2,4,1,3,2,1,3,4,1,,1,1,3,3,1,1,1,2,3,1,1,1,2,1,1,3,,,2,1,3,1,4,1,2,6
20191130,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191130,2,NO2,32,33,35,50,35,33,32,65,,51,45,51,50,34,33,71,76,61,50,65,72,56,66,50,66,,,55,49,47,37,44,31,53,47
