date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190719,0,PM2.5,76,99,102,105,80,64,99,81,,106,88,93,80,95,65,49,69,90,99,77,94,90,105,87,103,101,49,63,95,80,77,97,101,64,39
20190719,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,0,PM10,,,,111,,,,,,,104,,90,105,73,52,,,121,,,,,,,,,85,,86,,,,128,74
20190719,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,0,AQI,101,130,134,138,106,86,130,108,,139,116,123,106,125,88,68,93,119,130,103,124,119,138,115,135,133,68,85,125,106,103,128,133,89,62
20190719,1,PM2.5,59,68,81,82,54,54,88,99,,84,94,102,81,89,59,45,52,75,100,74,84,78,99,91,111,100,47,59,87,76,59,71,75,50,41
20190719,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,1,PM10,74,,81,95,59,66,,138,,114,100,,105,90,78,53,56,,109,,,,,,,,49,74,97,88,67,,,117,85
20190719,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,1,AQI,80,91,108,109,74,74,116,130,,111,124,134,108,118,80,63,71,100,131,99,111,104,130,120,145,131,65,80,115,101,80,95,100,84,68
20190719,2,PM2.5,60,64,67,68,52,54,72,68,,71,97,99,78,68,52,43,39,65,94,67,64,83,114,87,115,98,42,49,74,93,60,58,65,43,33
20190719,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,2,PM10,67,,76,78,59,71,,81,,79,99,,89,70,54,57,47,,101,,,,,,,,,,77,117,,,68,101,98
20190719,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,2,AQI,81,86,90,91,71,74,96,91,,95,128,130,104,91,71,60,55,88,124,90,86,110,149,115,150,129,59,68,99,123,81,79,88,76,74
20190719,3,PM2.5,53,49,65,60,52,51,71,53,,75,87,82,77,59,43,41,39,56,102,62,45,45,115,77,104,83,41,40,59,95,53,53,67,37,30
20190719,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,3,PM10,56,52,68,61,55,,,58,,83,,,92,76,,44,,,102,,,,,,,,42,,,131,,,,83,82
20190719,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,3,AQI,73,68,88,81,71,70,95,73,,100,115,109,103,80,60,58,55,76,134,84,63,63,150,103,136,110,58,56,80,125,73,73,90,67,66
20190719,4,PM2.5,44,64,55,48,44,45,60,54,,60,77,71,68,54,33,44,42,60,90,55,43,45,100,67,100,57,49,39,59,99,44,45,57,33,27
20190719,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190719,4,PM10,,,,52,49,,,,,61,79,73,86,57,,,48,,98,,,,,,,,60,,,120,,,,66,71
20190719,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
