date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190411,0,SO2,3,2,5,2,1,2,2,2,,2,3,2,4,5,,7,1,4,1,1,3,2,1,1,3,1,3,3,8,3,5,8,2,3,3
20190411,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,0,NO2,33,38,34,46,44,35,62,78,,69,37,49,38,25,,50,57,20,51,27,33,60,48,18,81,11,67,33,26,37,49,44,58,80,37
20190411,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,0,O3,67,55,73,55,75,73,42,11,,30,58,44,81,78,,50,42,63,46,47,39,20,40,59,25,60,34,69,62,42,44,69,53,32,80
20190411,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,0,CO,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,,0.5,0.3,0.4,0.8,0.4,,0.5,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.2,0.4,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.4
20190411,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,1,SO2,4,1,5,3,1,3,2,1,,4,3,2,6,4,5,8,1,4,1,1,3,2,1,1,2,1,4,3,7,2,5,9,2,4,3
20190411,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,1,NO2,44,43,40,52,48,40,62,81,,70,35,57,48,30,43,61,67,16,84,28,61,57,40,15,99,9,80,41,26,31,54,48,62,78,42
20190411,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,1,O3,49,45,63,43,66,64,39,2,,25,56,27,62,66,49,38,30,69,3,37,10,17,44,72,5,59,24,56,61,46,35,56,46,30,70
20190411,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,1,CO,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,,0.5,0.4,0.4,0.9,0.4,0.4,0.5,0.4,0.3,0.4,0.2,0.4,0.4,0.4,0.3,0.3,0.2,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4
20190411,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,2,SO2,6,1,3,4,2,6,1,1,,4,3,2,3,2,4,6,1,1,1,1,1,1,1,2,4,3,4,3,8,3,5,9,2,5,4
20190411,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,2,NO2,46,39,46,59,77,42,61,83,,81,51,59,46,29,50,68,74,24,71,22,51,56,48,37,108,10,85,49,30,31,56,42,73,75,42
20190411,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,2,O3,43,38,50,32,29,57,32,2,,13,34,21,61,61,38,29,14,55,15,33,14,12,35,43,2,55,10,43,49,45,29,54,33,26,66
20190411,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,2,CO,0.5,0.5,0.4,0.4,0.5,0.4,0.3,0.6,,0.5,0.4,0.4,0.8,0.4,0.4,0.5,0.4,0.3,0.4,0.2,0.4,0.3,0.3,0.3,0.3,0.2,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.5
20190411,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,3,SO2,5,1,3,3,4,5,3,1,,3,4,3,2,1,3,5,1,1,3,1,3,1,1,1,4,3,3,6,7,2,4,9,2,4,4
20190411,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,3,NO2,45,39,51,67,81,49,75,85,,90,44,58,39,30,40,82,75,37,72,23,38,47,35,23,98,11,83,29,25,25,58,48,70,71,46
20190411,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,3,O3,42,39,41,27,23,48,16,2,,4,41,19,71,56,48,13,9,41,13,34,27,17,40,45,2,53,3,65,55,46,27,51,30,30,57
20190411,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,3,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.4,0.4,0.9,0.5,0.5,0.4,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4
20190411,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,4,SO2,3,2,3,2,4,4,3,1,,2,3,3,2,1,2,4,1,1,1,2,3,1,1,3,3,3,,9,8,1,4,7,2,4,2
20190411,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,4,NO2,44,42,57,63,62,42,53,79,,86,37,65,66,32,43,66,78,73,57,23,55,31,24,24,90,12,,28,22,28,58,48,67,73,46
20190411,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,4,O3,37,29,25,23,40,49,34,2,,8,45,4,,42,37,29,2,7,22,,14,25,57,33,4,46,,65,54,37,,,,17,47
20190411,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,4,CO,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.4,0.4,0.9,0.5,0.5,0.5,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.2,0.3,0.2,,0.6,0.6,0.5,0.6,0.4,0.5,0.5,0.5
20190411,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,5,SO2,3,1,2,1,2,4,3,1,,2,3,3,2,1,2,4,1,1,1,1,3,1,1,3,3,3,4,6,10,1,3,6,1,4,4
20190411,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,5,NO2,44,43,56,60,50,41,59,75,,85,43,64,42,47,38,76,71,54,78,35,37,33,25,43,81,11,82,30,22,37,67,59,68,77,58
20190411,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,5,O3,34,26,23,19,40,44,26,2,,4,33,4,49,30,38,14,3,10,2,23,27,25,52,22,1,46,2,63,55,22,16,31,21,13,32
20190411,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190411,5,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.6,0.4,0.4,0.9,0.5,0.5,0.5,0.4,0.4,0.5,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.5
