date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190216,0,PM2.5,7,3,13,10,9,5,11,7,,11,7,6,18,7,6,8,6,14,6,2,3,6,17,4,15,5,4,1,8,11,8,9,10,9,7
20190216,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,0,PM10,20,16,23,20,23,19,21,22,,19,9,13,,21,19,23,13,22,16,13,14,12,27,21,25,11,12,10,16,19,12,12,16,26,18
20190216,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,0,AQI,20,19,23,20,23,19,21,22,,19,22,21,26,21,19,23,22,22,23,22,19,18,27,21,25,23,18,18,18,19,16,18,17,26,20
20190216,1,PM2.5,7,5,7,3,4,9,10,5,,7,6,8,13,8,6,10,5,10,7,4,7,2,10,6,14,4,1,12,5,2,5,8,12,9,8
20190216,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,1,PM10,20,23,24,21,25,22,24,21,,22,9,18,14,22,22,28,15,20,18,14,14,10,32,21,27,7,14,19,17,21,15,17,17,38,29
20190216,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,1,AQI,20,23,24,21,25,22,24,21,,22,23,19,26,22,22,28,22,20,23,20,18,18,32,21,27,22,19,19,18,21,15,17,17,38,29
20190216,2,PM2.5,5,5,6,7,7,12,5,8,,8,5,5,14,5,9,7,6,5,6,2,4,3,6,8,13,4,6,8,7,2,3,8,9,8,8
20190216,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,2,PM10,18,21,19,18,18,21,20,18,,18,9,15,15,16,20,16,14,19,15,9,17,11,25,21,24,8,11,20,16,9,11,14,,22,19
20190216,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,2,AQI,18,21,19,18,18,21,20,18,,18,23,18,25,16,20,16,23,19,23,16,17,17,25,21,24,22,18,20,18,11,13,14,15,22,19
20190216,3,PM2.5,6,2,3,8,8,5,5,5,,4,4,5,15,5,7,5,5,9,4,2,7,,12,8,14,7,7,8,6,6,2,7,10,7,8
20190216,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,3,PM10,17,18,18,17,16,20,16,14,,17,9,15,,15,16,12,13,17,11,14,10,,24,24,25,,10,12,16,15,9,8,,20,20
20190216,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,3,AQI,17,18,18,17,17,20,18,18,,17,22,18,21,15,16,15,23,20,23,17,18,,24,24,25,22,19,19,16,15,14,15,16,20,20
20190216,4,PM2.5,3,3,4,3,8,9,8,7,,2,3,4,11,5,5,2,7,12,3,1,7,3,21,9,10,11,5,4,9,3,3,6,5,6,7
20190216,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,4,PM10,14,14,12,10,14,14,13,14,,11,5,5,12,11,15,9,9,18,9,6,15,8,35,17,19,,,7,18,11,6,7,,16,20
20190216,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,4,AQI,18,19,16,16,17,17,17,17,,16,22,19,16,13,16,18,23,18,23,6,15,17,35,18,19,21,18,18,18,11,6,9,11,17,20
20190216,5,PM2.5,6,6,8,7,8,10,5,7,,2,4,1,11,5,4,8,6,7,6,3,7,7,12,4,11,4,13,4,6,1,2,8,7,7,7
20190216,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,5,PM10,19,21,16,16,19,19,14,20,,14,,12,,9,13,14,9,17,9,14,13,10,22,20,23,7,,7,14,9,12,11,12,17,20
20190216,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,5,AQI,19,21,16,17,19,19,18,20,,17,22,19,22,14,17,16,23,20,23,18,14,18,22,20,23,21,20,19,14,9,15,18,18,17,20
20190216,6,PM2.5,5,5,9,7,9,4,7,4,,10,7,5,14,6,6,7,7,7,5,2,6,2,11,7,15,8,5,6,7,6,7,6,6,8,7
20190216,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,6,PM10,19,23,18,15,17,17,16,15,,15,,14,15,18,18,16,14,17,10,14,7,11,25,17,22,,,10,15,42,10,10,11,20,21
20190216,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,6,AQI,19,23,18,17,18,18,18,19,,16,22,19,21,18,18,16,21,22,24,21,13,18,25,19,22,20,19,19,15,42,16,17,18,20,21
20190216,7,PM2.5,4,10,8,6,8,5,2,8,,6,4,8,15,5,6,6,5,7,4,2,5,2,13,8,15,5,1,9,10,4,4,5,11,8,6
20190216,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,7,PM10,20,24,18,20,16,16,18,26,,18,8,13,15,18,16,17,14,18,16,9,19,10,26,19,22,6,3,13,18,24,12,12,12,24,22
20190216,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,7,AQI,20,24,18,20,19,18,18,26,,18,21,19,21,18,18,17,19,21,23,20,24,18,26,19,22,21,19,17,18,24,15,17,16,24,22
20190216,8,PM2.5,3,9,5,10,8,8,10,18,,2,3,8,15,5,7,5,7,12,5,3,7,5,12,6,17,4,9,8,10,12,6,11,7,9,7
20190216,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,8,PM10,22,30,25,21,23,21,30,32,,24,8,27,19,27,19,23,18,23,17,15,27,11,28,19,29,8,,17,25,25,16,18,24,24,21
20190216,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,8,AQI,22,30,25,21,23,21,30,32,,24,22,27,21,27,19,23,18,23,23,20,27,18,28,19,29,21,17,17,25,25,16,18,24,24,21
20190216,9,PM2.5,3,7,10,9,8,6,4,7,,5,4,9,16,4,4,11,8,8,6,4,9,3,12,4,15,6,,12,30,36,2,5,12,8,6
20190216,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,9,PM10,33,30,29,25,22,,20,24,,31,10,26,19,30,22,25,19,21,13,6,30,13,35,21,35,14,6,19,43,52,18,21,23,28,16
20190216,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,9,AQI,33,30,29,25,22,19,20,24,,31,23,26,24,30,22,25,21,22,24,20,30,18,35,21,35,21,19,19,43,51,18,21,23,28,21
20190216,10,PM2.5,5,5,8,11,9,8,2,6,,8,6,10,17,8,7,6,6,13,3,6,11,3,15,8,19,6,2,9,9,21,3,8,10,8,5
20190216,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,10,PM10,23,13,21,18,20,12,30,17,,23,30,25,18,26,17,24,10,20,9,,,7,30,23,32,12,6,18,29,33,11,15,19,19,21
20190216,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190216,10,AQI,23,21,21,19,21,21,30,21,,23,30,25,28,26,21,24,23,23,24,21,23,18,30,23,32,22,19,21,29,33,17,20,19,19,23
20190216,11,PM2.5,3,4,5,11,11,5,2,9,,8,7,9,17,7,4,8,5,13,4,2,10,3,13,11,20,3,3,2,7,25,8,9,12,6,6
20190216,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
