date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20191221,0,PM2.5,32,33,34,33,35,35,34,40,,34,31,34,35,34,40,46,41,32,,30,27,26,59,28,52,23,47,52,58,31,28,32,43,31,45
20191221,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,0,PM10,51,56,48,50,56,61,61,68,,60,60,55,73,72,72,87,63,38,,34,28,42,103,30,104,29,66,103,79,46,37,46,46,62,82
20191221,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,0,AQI,51,53,49,50,53,56,56,59,,55,55,53,62,61,61,69,58,46,,43,39,42,80,40,77,33,65,77,79,46,40,46,60,56,66
20191221,1,PM2.5,37,30,32,29,33,32,33,36,,31,30,33,33,32,45,41,35,34,,31,29,24,54,26,71,24,46,55,45,36,32,38,34,32,49
20191221,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,1,PM10,58,45,54,45,63,59,60,69,,56,50,53,72,63,82,73,50,43,,31,30,48,60,33,146,29,64,96,66,45,35,47,54,76,115
20191221,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,1,AQI,54,45,52,45,57,55,55,60,,53,50,52,61,57,66,62,50,49,,44,41,48,74,37,98,34,64,75,63,51,46,54,52,63,83
20191221,2,PM2.5,34,36,28,35,37,33,32,34,,32,31,35,33,34,41,41,40,39,,30,27,23,53,31,69,24,50,54,47,38,25,36,41,30,60
20191221,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,2,PM10,55,42,47,45,57,65,65,66,,52,48,53,71,64,82,70,63,49,,37,,46,56,39,174,28,67,100,66,50,34,44,55,60,113
20191221,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,2,AQI,53,51,47,50,54,58,58,58,,51,48,52,61,57,66,60,57,55,,43,39,46,73,44,112,34,69,75,65,54,36,51,58,55,82
20191221,3,PM2.5,40,33,33,35,32,54,32,32,,33,31,39,34,35,38,37,31,32,,32,28,22,44,36,70,25,45,51,48,30,26,36,41,31,70
20191221,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,3,PM10,60,44,51,44,58,101,65,62,,52,46,57,66,63,63,64,52,45,,37,,42,48,42,175,29,55,105,66,53,36,47,58,72,138
20191221,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,3,AQI,56,47,51,50,54,76,58,56,,51,46,55,58,57,57,57,51,46,,46,40,42,61,51,113,36,63,78,66,52,37,51,58,61,94
20191221,4,PM2.5,41,35,31,34,43,52,30,37,,39,31,38,33,40,38,36,29,35,,27,28,22,45,37,77,27,43,48,48,36,29,36,37,33,56
20191221,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,4,PM10,62,38,54,43,74,93,62,59,,89,44,61,61,90,54,55,42,54,,,31,40,48,46,175,28,52,99,70,46,39,48,63,71,141
20191221,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,4,AQI,58,50,52,49,62,72,56,55,,70,44,56,56,70,54,53,42,52,,39,40,40,63,53,113,39,60,75,66,51,41,51,57,61,96
20191221,5,PM2.5,38,33,28,33,34,42,34,38,,33,31,36,35,47,39,35,27,42,,28,27,21,43,40,70,29,47,49,52,40,31,33,47,32,51
20191221,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,5,PM10,66,38,61,42,73,73,55,55,,86,48,55,65,97,60,57,41,72,,33,29,39,55,44,104,29,49,91,79,51,40,46,65,61,121
20191221,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,5,AQI,58,47,56,47,62,62,53,54,,68,48,53,58,74,55,54,41,61,,40,39,39,60,56,94,41,65,71,71,56,44,47,65,56,86
20191221,6,PM2.5,32,24,31,32,24,32,36,38,,36,33,35,37,40,35,33,28,50,,29,26,24,43,50,69,29,40,52,52,32,31,37,41,34,35
20191221,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,6,PM10,49,48,58,47,47,60,65,57,,82,49,54,72,104,64,58,35,71,,35,,37,57,53,100,29,43,101,80,46,41,54,60,61,122
20191221,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,6,AQI,49,48,54,47,47,55,58,54,,66,49,52,61,77,57,54,40,69,,41,37,37,60,69,93,41,56,76,71,46,44,53,58,56,86
20191221,7,PM2.5,29,27,27,32,29,27,40,41,,38,34,37,39,39,31,29,31,52,,25,26,23,41,48,70,31,37,50,46,33,32,36,43,39,30
20191221,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,7,PM10,45,54,54,49,43,47,71,67,,97,51,63,85,104,58,55,40,62,,30,32,41,51,54,90,32,39,98,81,51,35,56,57,70,88
20191221,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191221,7,AQI,45,52,52,49,43,47,61,59,,74,51,57,68,77,54,53,44,71,,36,37,41,58,66,94,44,53,74,66,51,46,53,60,60,69
