"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/13/2020","AQS","120110033","3","10.5","ug/m3 LC","44","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/14/2020","AQS","120110033","3","7.3","ug/m3 LC","30","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/15/2020","AQS","120110033","3","2.3","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/16/2020","AQS","120110033","3","2.4","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/17/2020","AQS","120110033","3","3.5","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/18/2020","AQS","120110033","3","2.2","ug/m3 LC","9","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/19/2020","AQS","120110033","3","2.7","ug/m3 LC","11","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/20/2020","AQS","120110033","3","2.2","ug/m3 LC","9","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/21/2020","AQS","120110033","3","2.3","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/22/2020","AQS","120110033","3","4.1","ug/m3 LC","17","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/23/2020","AQS","120110033","3","2","ug/m3 LC","8","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/24/2020","AQS","120110033","3","3","ug/m3 LC","13","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/25/2020","AQS","120110033","3","4.1","ug/m3 LC","17","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/26/2020","AQS","120110033","3","4.3","ug/m3 LC","18","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/27/2020","AQS","120110033","3","6.1","ug/m3 LC","25","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/28/2020","AQS","120110033","3","9.1","ug/m3 LC","38","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"02/29/2020","AQS","120110033","3","10.2","ug/m3 LC","43","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/01/2020","AQS","120110033","3","5.5","ug/m3 LC","23","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/02/2020","AQS","120110033","3","5.1","ug/m3 LC","21","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/03/2020","AQS","120110033","3","5.3","ug/m3 LC","22","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/04/2020","AQS","120110033","3","6.4","ug/m3 LC","27","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/05/2020","AQS","120110033","3","3.9","ug/m3 LC","16","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/06/2020","AQS","120110033","3","7.1","ug/m3 LC","30","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/07/2020","AQS","120110033","3","3.6","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/08/2020","AQS","120110033","3","3.8","ug/m3 LC","16","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/09/2020","AQS","120110033","3","3.7","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/10/2020","AQS","120110033","3","5","ug/m3 LC","21","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/11/2020","AQS","120110033","3","2","ug/m3 LC","8","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/12/2020","AQS","120110033","3","2.6","ug/m3 LC","11","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/13/2020","AQS","120110033","3","2.4","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/14/2020","AQS","120110033","3","1","ug/m3 LC","4","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/15/2020","AQS","120110033","3","2.5","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/16/2020","AQS","120110033","3","3.3","ug/m3 LC","14","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/17/2020","AQS","120110033","3","3.9","ug/m3 LC","16","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/18/2020","AQS","120110033","3","5","ug/m3 LC","21","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/19/2020","AQS","120110033","3","3.2","ug/m3 LC","13","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/20/2020","AQS","120110033","3","3.2","ug/m3 LC","13","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/21/2020","AQS","120110033","3","2.5","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/22/2020","AQS","120110033","3","2.6","ug/m3 LC","11","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/23/2020","AQS","120110033","3","1.9","ug/m3 LC","8","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/24/2020","AQS","120110033","3","2.6","ug/m3 LC","11","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/25/2020","AQS","120110033","3","5.2","ug/m3 LC","22","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/26/2020","AQS","120110033","3","10.5","ug/m3 LC","44","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/27/2020","AQS","120110033","3","9.7","ug/m3 LC","40","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/28/2020","AQS","120110033","3","5.4","ug/m3 LC","23","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/29/2020","AQS","120110033","3","3.2","ug/m3 LC","13","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/30/2020","AQS","120110033","3","2.3","ug/m3 LC","10","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"03/31/2020","AQS","120110033","3","3.6","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/01/2020","AQS","120110033","3","6.5","ug/m3 LC","27","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/02/2020","AQS","120110033","3","3.7","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/03/2020","AQS","120110033","3","5.4","ug/m3 LC","23","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/04/2020","AQS","120110033","3","5.5","ug/m3 LC","23","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/05/2020","AQS","120110033","3","5.3","ug/m3 LC","22","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/06/2020","AQS","120110033","3","3.6","ug/m3 LC","15","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/07/2020","AQS","120110033","3","4","ug/m3 LC","17","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/08/2020","AQS","120110033","3","4.9","ug/m3 LC","20","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/09/2020","AQS","120110033","3","6","ug/m3 LC","25","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/10/2020","AQS","120110033","3","12.7","ug/m3 LC","52","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/11/2020","AQS","120110033","3","7.9","ug/m3 LC","33","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/12/2020","AQS","120110033","3","12.3","ug/m3 LC","51","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/13/2020","AQS","120110033","3","16.5","ug/m3 LC","60","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/14/2020","AQS","120110033","3","8.7","ug/m3 LC","36","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/15/2020","AQS","120110033","3","14.5","ug/m3 LC","56","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/16/2020","AQS","120110033","3","9.7","ug/m3 LC","40","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/17/2020","AQS","120110033","3","6.7","ug/m3 LC","28","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/18/2020","AQS","120110033","3","6.6","ug/m3 LC","28","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
"04/19/2020","AQS","120110033","3","5.9","ug/m3 LC","25","Vista View Park","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0735360007455","-80.33845"
