date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20181219,0,SO2,5,8,5,5,6,9,7,2,,8,6,9,8,5,8,11,6,6,7,4,4,1,11,3,5,3,7,9,13,1,7,5,6,14,25
20181219,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,0,NO2,75,85,81,80,72,80,76,52,,95,73,94,79,72,84,80,51,25,56,24,15,45,59,8,53,20,24,81,78,54,109,63,86,87,90
20181219,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,0,O3,1,5,2,2,2,1,2,4,,2,1,4,2,2,,2,17,32,8,29,24,1,7,49,11,43,28,1,1,2,13,2,9,2,2
20181219,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,0,CO,0.9,0.7,0.9,1,0.7,0.9,1.2,1.2,,1.2,0.7,1.3,1.6,0.6,0.7,1.1,0.7,0.5,0.9,0.9,0.3,0.7,2.9,0.3,0.7,0.3,0.7,1.6,0.9,1.4,1,0.9,0.8,1.2,1.3
20181219,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,1,SO2,8,7,6,6,15,9,6,1,,9,6,8,7,5,9,13,6,6,6,4,3,1,212,4,6,3,7,7,10,3,7,4,10,15,31
20181219,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,1,NO2,84,82,78,85,74,78,71,47,,96,69,85,87,79,90,76,58,36,49,23,12,46,65,10,63,12,27,70,71,53,115,67,79,88,103
20181219,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,1,O3,1,5,2,2,2,1,2,2,,1,1,3,2,1,,2,6,20,12,29,2,1,8,47,1,46,26,1,2,2,12,2,10,2,2
20181219,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,1,CO,1,0.8,0.7,1.1,0.9,0.9,0.9,0.9,,1.4,0.7,1.2,1.7,0.9,1,1.2,1,0.6,0.9,0.9,0.3,0.6,3.5,0.3,0.6,0.3,0.7,1.5,1.1,1.4,1.1,1,1,1.2,1.3
20181219,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,2,SO2,10,7,13,8,37,11,8,1,,10,6,8,,6,9,15,5,,6,3,,2,53,3,7,3,6,5,8,3,10,5,17,13,33
20181219,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,2,NO2,76,78,74,82,77,82,69,47,,90,66,77,,92,86,84,55,,37,31,,47,69,9,69,11,22,59,68,46,120,71,83,89,110
20181219,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,2,O3,1,5,2,2,4,1,2,2,,2,2,2,,1,,2,5,,20,21,,2,6,46,2,46,29,2,2,3,10,2,10,2,2
20181219,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181219,2,CO,1,1,0.9,1,1.8,1.1,0.9,0.8,,1.4,0.6,1.2,,1.1,1.1,1.3,0.9,,0.7,0.9,,0.7,3.5,0.3,0.6,0.3,0.6,1.3,1.3,1.4,1.1,1,1.5,1.1,1.3
