date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20180904,0,PM2.5,10,3,7,8,5,5,3,3,,3,3,4,5,6,8,4,3,6,3,6,3,9,9,3,6,3,,6,6,12,5,7,7,,3
20180904,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,0,PM10,27,21,15,37,20,15,24,23,,13,6,13,12,23,17,10,7,47,7,23,10,38,69,9,29,9,6,18,17,16,12,30,21,21,28
20180904,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,0,AQI,27,21,17,37,25,17,24,23,,13,15,16,14,26,20,14,17,47,18,23,14,38,60,9,29,15,11,20,17,17,22,30,21,21,33
20180904,1,PM2.5,8,3,5,9,6,7,3,3,,6,3,4,3,6,6,4,3,5,3,4,3,6,12,3,9,5,,5,6,4,7,8,12,,3
20180904,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,1,PM10,24,15,15,,21,15,14,22,,16,6,13,9,33,19,7,9,15,7,9,6,24,50,6,26,,8,20,21,,15,23,26,14,30
20180904,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,1,AQI,24,15,16,13,23,15,16,22,,19,15,17,13,33,19,13,15,15,17,83,12,24,50,8,26,15,10,22,21,10,25,26,27,20,30
20180904,2,PM2.5,6,3,3,4,5,5,3,3,,7,3,4,3,4,6,3,4,4,3,6,6,5,13,3,13,3,,6,7,6,5,7,7,3,3
20180904,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,2,PM10,24,,13,6,19,12,12,24,,25,6,9,8,10,15,12,8,12,6,,,21,42,9,31,8,,20,15,23,9,,18,18,13
20180904,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,2,AQI,24,12,13,10,26,16,14,24,,25,14,15,13,20,25,17,11,17,16,10,12,21,42,9,31,15,9,24,15,23,19,11,22,18,27
20180904,3,PM2.5,6,3,5,6,4,5,4,3,,7,3,3,3,5,9,4,4,8,3,7,3,5,5,3,10,4,,8,9,3,11,7,4,3,3
20180904,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,3,PM10,17,7,10,15,14,15,13,15,,33,6,7,6,13,12,16,14,16,6,24,,21,40,10,33,15,6,26,25,23,,10,11,13,17
20180904,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,3,AQI,17,13,10,15,20,15,15,15,,33,14,16,12,15,23,19,14,24,16,24,11,21,40,10,33,15,10,26,25,23,17,12,16,13,35
20180904,4,PM2.5,5,3,4,3,3,6,5,3,,6,3,4,3,4,3,3,4,8,3,3,3,3,5,3,8,5,,5,4,3,8,7,7,,3
20180904,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,4,PM10,17,6,7,,10,13,7,11,,23,7,,8,11,13,14,12,11,6,6,6,22,31,6,27,8,6,23,20,8,,,11,15,20
20180904,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,4,AQI,17,13,11,12,15,13,11,11,,24,13,17,12,12,17,20,12,25,16,9,11,22,31,6,27,10,9,26,20,9,16,12,15,15,31
20180904,5,PM2.5,3,,3,4,3,3,6,3,,3,3,3,3,3,7,4,3,5,3,7,3,6,6,5,5,6,,7,6,6,3,5,7,,
20180904,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,5,PM10,15,,9,,8,6,12,8,,11,6,6,7,9,7,11,10,12,6,,8,17,25,,18,6,6,20,10,21,8,,9,15,8
20180904,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,5,AQI,15,,9,13,15,13,12,8,,15,15,18,12,12,17,14,11,22,17,10,8,17,25,7,18,10,9,23,10,21,16,13,14,15,20
20180904,6,PM2.5,5,3,3,5,7,3,3,3,,6,5,4,4,3,4,,6,6,3,4,3,11,3,3,11,4,,4,3,3,3,5,7,3,3
20180904,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,6,PM10,10,14,7,44,10,8,15,17,,11,6,10,7,6,9,,12,20,7,14,18,20,37,6,20,13,,20,16,24,10,20,12,23,12
20180904,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,6,AQI,12,14,11,44,16,13,15,17,,19,15,14,13,11,18,,12,20,17,14,18,20,37,14,20,13,8,24,16,24,18,20,18,24,14
20180904,7,PM2.5,4,,8,8,8,3,,3,,9,3,,4,3,4,5,6,11,3,7,6,14,11,6,9,6,,8,5,6,3,10,3,,3
20180904,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,7,PM10,8,,19,30,19,16,,14,,21,7,,14,10,10,19,21,25,11,14,9,48,45,12,27,14,14,14,9,,10,35,16,,11
20180904,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,7,AQI,12,,19,30,19,16,,14,,22,14,,14,13,10,19,21,25,12,14,11,48,45,15,27,14,14,17,13,9,20,35,23,32,16
20180904,8,PM2.5,5,6,3,5,10,4,8,3,,3,3,4,4,3,5,6,3,5,5,4,5,11,12,4,9,5,,6,3,10,13,5,11,5,3
20180904,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,8,PM10,11,10,25,,21,16,14,19,,25,6,13,19,20,16,25,27,,15,6,6,41,53,14,34,7,12,10,6,77,28,11,26,65,18
20180904,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,8,AQI,13,13,25,12,21,16,15,19,,25,14,16,19,20,16,25,27,16,17,11,13,41,52,16,34,10,12,10,16,64,28,11,26,58,20
20180904,9,PM2.5,6,5,8,3,3,3,5,3,,10,3,5,4,3,3,7,4,8,3,5,3,3,12,5,9,7,,3,5,14,3,4,10,4,
20180904,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,9,PM10,11,13,20,,7,,,,,,,10,10,14,20,21,20,,17,,6,,59,13,33,,26,18,15,48,16,18,23,39,16
20180904,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,9,AQI,17,14,20,14,12,17,14,16,,17,17,19,17,14,20,21,20,12,18,14,17,10,55,16,33,12,26,18,18,48,20,18,23,39,21
20180904,10,PM2.5,3,7,7,4,16,5,8,3,,4,,5,4,3,5,5,3,5,3,5,3,4,15,3,8,6,,4,3,5,3,3,11,4,
20180904,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,10,PM10,10,11,20,7,,14,13,6,,14,,8,17,15,14,21,6,15,13,,8,,66,12,43,,,17,15,,18,13,22,24,14
20180904,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,10,AQI,21,18,20,17,23,20,18,20,,18,,21,18,18,14,21,22,18,20,20,16,17,58,19,43,17,13,18,21,20,18,16,22,24,14
20180904,11,PM2.5,5,6,6,5,8,6,,3,,3,3,5,3,3,3,7,3,8,3,5,4,3,12,4,10,5,,3,5,3,3,6,7,3,4
20180904,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,11,PM10,10,19,19,41,,18,,6,,10,6,,15,13,12,20,7,20,12,,17,,47,15,43,,13,16,7,,12,24,14,21,19
20180904,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,11,AQI,26,23,22,41,19,24,,22,,22,19,24,20,21,19,20,24,20,23,23,18,19,47,21,43,21,17,22,23,24,19,24,16,21,20
20180904,12,PM2.5,6,10,6,12,11,5,14,3,,6,3,3,3,3,3,5,3,4,6,3,7,3,6,5,,5,,3,9,3,6,10,11,4,
20180904,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,12,PM10,8,10,11,12,,15,,6,,7,15,6,,7,7,14,12,14,,,10,11,36,16,,,10,11,,7,,,14,27,
20180904,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,12,AQI,29,27,23,23,22,27,24,23,,24,21,26,22,23,23,23,26,23,24,25,21,23,36,24,,23,19,25,28,25,21,24,17,27,
20180904,13,PM2.5,5,,9,5,18,5,9,4,,3,3,5,5,3,5,,7,3,6,3,3,5,7,3,11,7,,8,10,3,3,7,10,5,4
20180904,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,13,PM10,13,,11,7,,14,13,6,,9,6,6,,10,9,,11,20,10,6,12,18,33,15,39,9,8,12,11,17,9,15,13,25,20
20180904,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,13,AQI,30,,24,24,26,30,23,25,,26,23,29,28,25,24,,29,26,26,28,23,26,33,28,39,24,21,29,31,26,21,25,18,25,20
20180904,14,PM2.5,7,3,5,4,7,9,8,3,,3,4,5,3,3,12,6,7,8,7,4,3,4,6,5,12,8,,8,16,3,8,11,8,6,4
20180904,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,14,PM10,10,23,11,6,17,,8,12,,8,6,8,17,8,,15,14,24,7,12,8,,18,25,32,,9,24,,9,10,15,14,23,14
20180904,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,14,AQI,30,29,25,25,22,30,26,26,,28,23,30,27,26,25,29,32,28,28,30,25,25,32,29,32,28,23,30,28,28,21,25,19,23,24
20180904,15,PM2.5,5,3,10,10,4,10,7,3,,12,5,7,6,6,6,6,8,6,8,5,6,3,13,5,10,6,,10,3,3,5,7,11,6,
20180904,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,15,PM10,18,27,18,18,13,11,12,11,,,,9,11,16,10,17,21,28,,9,11,11,18,,32,9,18,15,7,12,7,23,15,25,16
20180904,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,15,AQI,32,31,27,27,25,32,27,29,,30,25,33,25,27,26,30,33,28,29,33,27,24,31,28,32,29,23,30,33,28,19,28,21,25,24
20180904,16,PM2.5,4,7,6,11,6,12,3,3,,4,4,8,3,5,4,,5,10,9,9,3,6,8,5,6,,,7,5,3,3,9,11,8,5
20180904,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,16,PM10,18,21,19,14,16,16,19,16,,14,10,11,24,14,15,,29,27,11,19,14,10,13,13,34,,,18,14,18,9,17,16,30,22
20180904,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,16,AQI,34,32,28,27,26,33,28,29,,31,26,34,26,28,27,,33,29,30,39,26,27,30,27,34,,27,30,34,29,23,29,24,30,27
20180904,17,PM2.5,4,10,8,4,16,11,3,5,,6,3,6,4,8,7,7,6,7,5,7,7,,8,3,9,,,7,3,3,3,8,12,9,6
20180904,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,17,PM10,20,26,21,11,22,14,27,22,,18,21,14,24,18,16,26,26,23,21,27,36,,12,11,36,,71,24,22,23,14,17,19,29,27
20180904,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,17,AQI,34,32,27,27,23,33,27,28,,29,26,33,24,27,27,30,33,27,29,38,36,,28,11,36,,61,31,32,30,23,29,23,29,28
20180904,18,PM2.5,6,9,9,9,5,11,5,3,,3,5,7,3,5,7,10,6,5,7,10,5,7,9,3,8,,,5,3,5,5,11,16,11,7
20180904,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,18,PM10,22,22,22,,18,17,41,19,,20,20,20,25,32,18,29,25,40,26,13,49,27,21,8,37,,23,23,39,77,17,30,24,32,22
20180904,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180904,18,AQI,32,28,22,23,21,30,41,25,,26,23,29,25,32,24,29,27,40,28,35,49,27,27,8,37,,23,29,39,64,20,30,24,35,27
