date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20180903,0,PM2.5,97,95,64,98,66,99,56,45,,109,83,67,103,104,122,101,71,44,58,30,50,46,35,27,26,52,,119,103,75,101,112,67,87,80
20180903,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,0,PM10,,,,,,,,,,,,,,,,,,,,,,,36,,33,,,,103,80,,,,107,115
20180903,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,0,AQI,128,125,86,129,89,130,76,63,,143,110,90,135,136,160,133,95,61,79,43,69,64,50,39,37,71,23,156,135,100,133,146,90,115,106
20180903,1,PM2.5,81,109,61,105,72,115,59,41,,117,,57,120,112,129,109,74,49,56,33,60,51,38,25,19,55,,122,113,60,120,123,72,89,78
20180903,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,1,PM10,81,,,,,,,,,,,,,,,,,,,,,,39,28,29,,,,,83,,,,124,127
20180903,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,1,AQI,108,143,83,138,96,150,80,58,,153,,78,157,146,170,143,99,68,76,47,81,70,54,36,29,75,22,160,148,81,157,161,96,118,104
20180903,2,PM2.5,83,114,67,95,73,116,59,35,,95,67,58,110,112,128,112,77,46,50,36,69,56,42,27,23,61,,107,106,55,97,132,75,99,77
20180903,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,2,PM10,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,143,132
20180903,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,2,AQI,110,149,90,125,98,151,80,50,,125,90,79,144,146,169,146,103,64,69,51,93,76,59,39,40,83,18,140,139,75,128,174,100,130,103
20180903,3,PM2.5,89,115,73,92,73,112,60,35,,71,54,,115,112,121,109,81,49,43,34,64,51,30,34,30,60,,90,93,57,106,129,78,105,84
20180903,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,3,PM10,,,,,,,,46,,,,,,,,,,,,,,,37,,49,,,,,,,,,136,125
20180903,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,3,AQI,118,150,98,121,98,146,81,50,,95,74,,150,146,159,143,108,68,60,49,86,70,43,49,49,81,15,119,123,78,139,170,104,138,111
20180903,4,PM2.5,85,114,82,105,84,115,59,33,,80,49,63,115,106,,95,77,53,35,29,64,54,30,33,16,61,,51,76,49,121,116,81,100,83
20180903,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,4,PM10,,,,,,,,39,,,,,,,,,,,,,,,41,,28,,,,,,,,,112,111
20180903,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,4,AQI,113,149,109,138,111,150,80,47,,106,68,85,150,139,,125,103,73,50,41,86,74,43,47,28,83,8,70,101,68,159,151,108,131,110
20180903,5,PM2.5,82,104,83,114,87,118,77,29,,86,46,50,117,110,91,96,72,51,25,31,55,53,34,30,14,54,,49,63,45,123,123,87,98,73
20180903,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,5,PM10,,,,,,,,37,,,,,,,,,,,28,32,,,42,,26,,,,,,,,,116,100
20180903,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,5,AQI,109,136,110,149,115,154,103,41,,114,64,69,153,144,120,126,96,70,36,44,75,73,49,43,26,74,9,68,85,63,161,161,115,129,98
20180903,6,PM2.5,87,97,82,89,89,106,74,27,,81,37,32,53,114,99,125,76,35,18,37,56,50,23,29,18,32,,50,48,43,96,107,91,81,63
20180903,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,6,PM10,,,,,,,,,,,,,,,,,,49,30,,,,32,,40,,,,,59,,,,114,88
20180903,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,6,AQI,115,128,109,118,118,139,99,39,,108,53,46,73,149,130,164,101,50,30,53,76,69,33,41,40,46,8,69,66,60,126,140,120,108,85
20180903,7,PM2.5,83,82,77,81,,88,65,23,,81,33,22,41,116,105,132,69,32,15,39,33,46,22,27,17,26,,67,50,40,82,90,83,58,55
20180903,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,7,PM10,,,,,,,,38,,,,,,,,,,67,34,43,,60,37,32,35,29,,,59,60,,,,75,74
20180903,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,7,AQI,110,109,103,108,,116,88,38,,108,47,31,58,151,138,174,93,59,34,55,47,64,37,39,35,37,8,90,69,56,109,119,110,79,75
20180903,8,PM2.5,74,83,62,76,71,75,52,21,,69,23,21,44,112,131,113,95,31,11,49,32,53,26,31,,30,,94,67,53,75,88,66,51,41
20180903,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180903,8,PM10,,,,,,,,,,,,,,,,,,,37,53,,66,43,33,,,,106,84,113,,,,62,52
20180903,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
