date, pm25, pm10, o3, no2, so2, co
2017/5/19, 66, 16, 36, 29, 3, 4
2017/5/20, 48, 20, 37, 22, 3, 3
2017/5/21, 58, 24, 29, 30, 3, 3
2017/5/22, 59, 28, 15, 38, 4, 5
2017/5/23, 69, 27, 11, 43, 5, 7
2017/5/24, 73, 26, 25, 42, 4, 8
2017/5/25, 65, 30, 31, 42, 4, 6
2017/5/26, 73, 36, 52, 40, 4, 5
2017/5/27, 74, 43, 94, 27, 5, 4
2017/5/28, 91, 32, 47, 33, 4, 3
2017/5/29, 66, 27, 37, 25, 4, 3
2017/5/30, 65, 22, 21, 33, 7, 4
2017/5/31, 56, 18, 17, 27, 4, 5
2017/6/1, 40, 27, 20, 29, 3, 5
2017/6/2, 52, 28, 25, 25, 3, 4
2017/6/3, 55, 23, 21, 18, 5, 3
2017/6/4, 51, 24, 20, 28, 4, 4
2017/6/5, 56, 18, 19, 25, 4, 4
2017/6/6, 44, 13, 18, 23, 4, 4
2017/6/7, 32, 13, 16, 24, 3, 3
2017/6/8, 35, 12, 13, 25, 3, 4
2017/6/9, 31, 16, 16, 23, 3, 4
2017/6/10, 35, 15, 21, 23, 6, 3
2017/6/11, 45, 13, 12, 19, 3, 2
2017/6/12, 29, 16, 18, 26, 3, 4
2017/6/13, 38, 29, 18, 28, 4, 4
2017/6/14, 56, 29, 19, 29, 4, 4
2017/6/15, 59, 27, 19, 32, 4, 4
2017/6/16, 54, 17, 13, 37, 5, 6
2017/6/17, 48, 13, 16, 30, 5, 5
2017/6/18, 41, 15, 16, 37, 6, 6
2017/6/19, 43, 18, 14, 36, 7, 6
2017/6/20, 50, 22, 16, 32, 5, 4
2017/6/21, 51, 23, 19, 24, 4, 3
2017/6/22, 52, 14, 13, 23, 4, 2
2017/6/23, 35, 15, 15, 23, 4, 2
2017/6/24, 37, 15, 19, 21, 3, 1
2017/6/25, 32, 18, 17, 27, 5, 2
2017/6/26, 38, 18, 14, 23, 4, 3
2017/6/27, 37, 16, 17, 22, 4, 3
2017/6/28, 36, 14, 15, 24, 5, 3
2017/6/29, 39, 13, 15, 24, 7, 3
2017/6/30, 36, 11, 13, 16, 4, 2
2017/1/2, 76, 42, 27, 47, 5, 8
2017/1/3, 97, 35, 34, 38, 3, 7
2017/1/4, 79, 31, 31, 50, 4, 10
2017/1/5, 72, 42, 30, 45, 4, 9
2017/1/6, 94, 36, 30, 36, 3, 9
2017/1/7, 87, 53, 44, 71, 10, 12
2017/1/8, 120, 49, 37, 41, 3, 12
2017/1/9, 113, 47, 37, 34, 3, 10
2017/1/10, 104, 57, 39, 37, 3, 10
2017/1/11, 135, 66, 33, 38, 4, 11
2017/1/12, 152, 26, 8, 37, 3, 12
2017/1/13, 64, 20, 8, 30, 2, 10
2017/1/14, 60, 33, 15, 30, 3, 9
2017/1/15, 86, 34, 25, 30, 3, 8
2017/1/16, 87, 32, 29, 33, 3, 5
2017/1/17, 71, 39, 27, 40, 3, 7
2017/1/18, 85, 54, 16, 52, 6, 10
2017/1/19, 117, 35, 27, 45, 3, 11
2017/1/20, 79, 55, 25, 50, 5, 11
2017/1/21, 133, 53, 32, 45, 6, 10
2017/1/22, 127, 54, 41, 42, 4, 9
2017/1/23, 114, 53, 43, 34, 4, 8
2017/1/24, 101, 40, 33, 39, 4, 8
2017/1/25, 81, 44, 36, 42, 3, 9
2017/1/26, 102, 40, 37, 50, 6, 9
2017/1/27, 83, 40, 34, 26, 4, 7
2017/1/28, 92, 33, 33, 24, 4, 7
2017/1/29, 79, 30, 24, 32, 6, 8
2017/1/30, 74, 36, 21, 21, 4, 10
2017/1/31, 79, 37, 24, 36, 6, 11
2017/2/1, 85, 34, 28, 26, 4, 8
2017/2/2, 73, 34, 31, 34, 4, 10
2017/2/3, 83, 33, 27, 35, 3, 9
2017/2/4, 82, 38, 18, 44, 5, 10
2017/2/5, 103, 41, 35, 30, 3, 9
2017/2/6, 96, 53, 46, 27, 4, 10
2017/2/7, 117, 41, 35, 39, 5, 9
2017/2/8, 84, 28, 26, 49, 4, 12
2017/2/9, 68, 54, 26, 53, 6, 12
2017/2/10, 140, 54, 35, 44, 6, 9
2017/2/11, 138, 56, 43, 41, 7, 6
2017/2/12, 136, 45, 44, 46, 6, 6
2017/2/13, 92, 33, 40, 35, 5, 5
2017/2/14, 67, 35, 44, 37, 5, 5
2017/2/15, 71, 39, 34, 58, 5, 7
2017/2/16, 76, 48, 16, 68, 8, 9
2017/2/17, 101, 43, 28, 48, 5, 9
2017/2/18, 93, 45, 40, 28, 3, 6
2017/2/19, 107, 48, 33, 52, 8, 8
2017/2/20, 107, 35, 27, 29, 4, 6
2017/2/21, 81, 27, 28, 36, 3, 7
2017/2/22, 69, 52, 11, 35, 5, 10
2017/2/23, 115, 25, 8, 37, 4, 9
2017/2/24, 65, 22, 8, 34, 3, 9
2017/2/25, 53, 16, 20, 34, 4, 7
2017/2/26, 48, 37, 39, 37, 6, 7
2017/2/27, 84, 51, 48, 42, 7, 7
2017/2/28, 107, 75, 51, 73, 11, 10
2017/3/1, 157, 54, 41, 61, 7, 7
2017/3/2, 94, 57, 50, 45, 5, 7
2017/3/3, 104, 50, 40, 39, 3, 7
2017/3/4, 101, 53, 31, 41, 5, 8
2017/3/5, 103, 45, 25, 55, 8, 11
2017/3/6, 97, 47, 38, 38, 3, 8
2017/3/7, 100, 36, 21, 38, 3, 10
2017/3/8, 92, 52, 32, 36, 4, 9
2017/3/9, 126, 66, 39, 42, 3, 9
2017/3/10, 131, 28, 31, 33, 2, 8
2017/3/11, 67, 30, 39, 31, 3, 7
2017/3/12, 75, 50, 23, 44, 4, 9
2017/3/13, 108, 28, 23, 38, 3, 8
2017/3/14, 70, 37, 35, 32, 3, 6
2017/3/15, 73, 43, 38, 36, 4, 7
2017/3/16, 89, 44, 27, 35, 2, 8
2017/3/17, 104, 40, 27, 31, 2, 7
2017/3/18, 95, 37, 25, 31, 3, 7
2017/3/19, 93, 37, 20, 45, 3, 8
2017/3/20, 84, 38, 24, 48, 4, 7
2017/3/21, 93, 46, 35, 41, 2, 8
2017/3/22, 103, 46, 30, 49, 3, 9
2017/3/23, 106, 36, 42, 48, 2, 7
2017/3/24, 83, 38, 25, 49, 3, 9
2017/3/25, 81, 26, 18, 36, 3, 8
2017/3/26, 59, 45, 41, 38, 3, 7
2017/3/27, 76, 59, 48, 43, 4, 7
2017/3/28, 98, 60, 50, 41, 3, 8
2017/3/29, 104, 61, 41, 43, 3, 8
2017/3/30, 119, 44, 23, 53, 4, 9
2017/3/31, 90, 32, 40, 69, 5, 9
2016/10/1, 74, 28, 19, 33, 9, 7
2016/10/2, 71, 16, 14, 27, 6, 6
2016/10/3, 46, 22, 18, 29, 6, 6
2016/10/4, 60, 28, 37, 37, 5, 7
2016/10/5, 72, 28, 42, 43, 4, 7
2016/10/6, 68, 26, 17, 41, 5, 8
2016/10/7, 64, 33, 21, 46, 6, 8
2016/10/8, 77, 28, 32, 43, 6, 7
2016/10/9, 71, 34, 38, 38, 5, 7
2016/10/10, 84, 24, 21, 40, 4, 7
2016/10/11, 63, 22, 16, 28, 4, 7
2016/10/12, 61, 27, 38, 30, 4, 7
2016/10/13, 66, 34, 42, 31, 4, 7
2016/10/14, 74, 41, 41, 34, 5, 7
2016/10/15, 84, 39, 34, 37, 5, 7
2016/10/16, 87, 36, 20, 25, 5, 7
2016/10/17, 84, 12, 14, 15, 3, 6
2016/10/18, 34, 17, 16, 25, 2, 7
2016/10/19, 41, 44, 68, 54, 6, 9
2016/10/20, 94, 30, 37, 18, 6, 8
2016/10/21, 66, 31, 34, 35, 9, 10
2016/10/22, 75, 30, 18, 27, 6, 8
2016/10/23, 75, 19, 11, 23, 5, 7
2016/10/24, 58, 20, 19, 28, 7, 7
2016/10/25, 57, 24, 22, 25, 4, 8
2016/10/26, 66, 19, 18, 33, 5, 8
2016/10/27, 55, 18, 15, 34, 5, 9
2016/10/28, 44, 33, 29, 33, 4, 10
2016/10/29, 76, 32, 36, 27, 2, 8
2016/10/30, 76, 44, 36, 48, 4, 9
2016/10/31, 90, 35, 19, 44, 5, 9
2016/11/1, 77, 28, 27, 32, 4, 9
2016/11/2, 67, 30, 29, 43, 4, 9
2016/11/3, 71, 40, 34, 52, 5, 11
2016/11/4, 82, 43, 41, 45, 5, 4
2016/11/5, 93, 43, 47, 33, 4, 1
2016/11/6, 96, 38, 39, 30, 3, 2
2016/11/7, 85, 41, 25, 45, 4, 6
2016/11/8, 84, 29, 16, 31, 3, 8
2016/11/9, 72, 17, 10, 33, 3, 8
2016/11/10, 40, 30, 19, 35, 4, 8
2016/11/11, 71, 41, 35, 33, 4, 7
2016/11/12, 92, 36, 37, 29, 4, 6
2016/11/13, 84, 42, 26, 56, 9, 9
2016/11/14, 91, 57, 43, 53, 10, 11
2016/11/15, 132, 43, 37, 32, 4, 9
2016/11/16, 95, 47, 41, 36, 7, 9
2016/11/17, 106, 52, 39, 34, 7, 9
2016/11/18, 118, 40, 32, 30, 5, 9
2016/11/19, 89, 32, 31, 23, 5, 8
2016/11/20, 73, 23, 21, 24, 5, 8
2016/11/21, 54, 15, 18, 24, 5, 9
2016/11/22, 44, 8, 19, 27, 5, 10
2016/11/23, 27, 15, 16, 27, 3, 8
2016/11/24, 41, 22, 20, 27, 3, 5
2016/11/25, 58, 20, 14, 27, 4, 8
2016/11/26, 51, 13, 20, 34, 4, 7
2016/11/27, 40, 23, 29, 38, 4, 8
2016/11/28, 60, 47, 31, 42, 5, 8
2016/11/29, 87, 53, 31, 57, 6, 9
2016/11/30, 99, 57, 30, 53, 6, 10
2016/12/1, 125, 57, 34, 45, 5, 10
2016/12/2, 134, 59, 34, 42, 7, 11
2016/12/3, 136, 64, 32, 57, 13, 12
2016/12/4, 135, 69, 19, 69, 18, 13
2016/12/5, 149, 52, 25, 55, 7, 11
2016/12/6, 111, 70, 30, 64, 10, 13
2016/12/7, 153, 64, 39, 59, 7, 10
2016/12/8, 150, 50, 35, 55, 6, 7
2016/12/9, 119, 49, 46, 46, 21, 5
2016/12/10, 98, 46, 39, 21, 4, 4
2016/12/11, 92, 36, 30, 35, 3, 5
2016/12/12, 72, 46, 26, 65, 8, 8
2016/12/13, 98, 42, 30, 58, 4, 9
2016/12/14, 91, 41, 30, 51, 4, 9
2016/12/15, 91, 45, 33, 48, 4, 8
2016/12/16, 102, 47, 30, 41, 4, 7
2016/12/17, 97, 46, 37, 31, 4, 6
2016/12/18, 96, 39, 33, 48, 4, 7
2016/12/19, 81, 41, 35, 45, 5, 7
2016/12/20, 85, 29, 26, 33, 2, 8
2016/12/21, 69, 32, 28, 58, 5, 11
2016/12/22, 74, 31, 36, 41, 5, 12
2016/12/23, 76, 47, 37, 33, 5, 8
2016/12/24, 95, 47, 32, 26, 5, 8
2016/12/25, 99, 51, 33, 48, 7, 10
2016/12/26, 108, 30, 22, 35, 3, 12
2016/12/27, 60, 37, 18, 44, 4, 11
2016/12/28, 87, 43, 24, 53, 4, 11
2016/12/29, 94, 50, 26, 54, 5, 10
2016/12/30, 103, 54, 36, 45, 3, 8
2016/12/31, 116, 24, 29, 22, 1, 5
2017/1/1, 49, 37, 29, 44, 5, 7
2016/7/1, 30, 20, 14, 22, 5, 4
2016/7/2, 49, 15, 15, 23, 5, 4
2016/7/3, 41, 15, 13, 26, 5, 4
2016/7/4, 41, 15, 16, 25, 4, 5
2016/7/5, 40, 20, 12, 29, 4, 7
2016/7/6, 48, 24, 23, 32, 6, 6
2016/7/7, 56, 49, 127, 58, 12, 9
2016/7/8, 108, 60, 108, 61, 14, 11
2016/7/9, 133, 21, 36, 35, 5, 7
2016/7/10, 57, 24, 22, 37, 6, 7
2016/7/11, 55, 18, 23, 34, 6, 7
2016/7/12, 45, 20, 13, 32, 6, 7
2016/7/13, 48, 26, 13, 29, 6, 7
2016/7/14, 58, 29, 17, 28, 5, 6
2016/7/15, 62, 27, 17, 23, 4, 6
2016/7/16, 56, 24, 19, 17, 4, 5
2016/7/17, 54, 22, 14, 19, 6, 5
2016/7/18, 52, 20, 10, 16, 5, 6
2016/7/19, 46, 17, 11, 19, 4, 6
2016/7/20, 43, 16, 14, 23, 4, 5
2016/7/21, 44, 20, 17, 29, 6, 6
2016/7/22, 56, 20, 25, 27, 8, 6
2016/7/23, 54, 16, 22, 27, 8, 6
2016/7/24, 48, 19, 16, 32, 8, 6
2016/7/25, 59, 18, 16, 24, 4, 5
2016/7/26, 51, 16, 16, 23, 5, 5
2016/7/27, 43, 18, 16, 23, 7, 6
2016/7/28, 50, 21, 27, 29, 10, 7
2016/7/29, 50, 32, 29, 50, 10, 7
