date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210207,0,SO2,6,9,10,9,10,11,9,3,10,9,7,8,10,7,1,3,3,10,10,8,8,6,13,14,12,7,11,3,6,6,7,8,9,3,7
20210207,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,0,NO2,26,22,23,26,26,21,34,28,21,22,22,25,17,19,2,4,2,23,20,23,20,29,27,24,25,23,27,27,17,21,20,33,32,24,28
20210207,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,0,O3,45,55,53,50,49,56,43,46,54,57,51,51,57,53,81,79,81,56,54,48,55,39,40,51,50,54,43,47,53,54,47,50,48,56,52
20210207,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,0,CO,0.7,0.9,0.7,0.8,1.5,0.8,0.8,0.8,0.7,0.8,0.8,0.7,0.8,0.7,0.2,0.3,0.3,0.9,0.9,0.8,0.8,1,1.1,0.9,1,0.7,0.8,1,0.8,2.3,0.8,0.9,1.1,0.4,1.1
20210207,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,1,SO2,5,6,9,9,11,12,8,2,8,8,7,7,5,5,1,3,2,11,9,9,9,6,11,12,10,9,12,3,5,7,6,7,8,3,6
20210207,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,1,NO2,25,22,25,24,35,24,34,27,25,21,22,20,9,20,2,4,2,27,24,25,22,28,24,23,24,26,26,25,15,20,25,30,32,25,23
20210207,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,1,O3,40,44,46,46,37,49,39,39,45,55,48,53,68,46,79,78,80,50,44,42,50,33,38,47,45,48,42,43,49,51,38,50,43,51,52
20210207,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,1,CO,0.7,0.9,0.7,0.8,1.5,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.3,0.7,0.2,0.3,0.2,0.9,0.9,0.8,0.9,0.8,1,0.9,0.9,0.7,0.8,1,0.7,2.3,0.8,0.8,0.8,0.4,0.9
20210207,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,2,SO2,5,6,7,8,,10,8,1,7,8,6,7,3,4,1,1,2,11,7,4,6,5,11,12,9,6,11,3,3,6,3,6,7,3,5
20210207,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,2,NO2,28,20,27,28,46,30,44,29,41,21,23,33,7,19,2,5,5,38,30,24,19,26,22,23,23,27,24,26,16,21,23,37,35,26,22
20210207,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,2,O3,35,46,40,39,25,39,27,32,25,52,40,37,69,45,79,75,70,36,34,37,48,26,38,45,39,43,40,38,42,47,35,37,30,47,43
20210207,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210207,2,CO,0.7,0.9,0.7,0.9,2,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.3,0.6,0.2,0.3,0.3,1,0.9,0.9,0.9,0.7,1,0.9,0.9,0.7,0.8,0.9,0.6,2.2,0.8,0.8,1.3,0.4,0.9
20210207,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
