date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210313,0,SO2,1,1,2,2,1,,3,3,5,1,1,1,2,3,4,2,2,3,3,3,3,1,3,1,1,1,1,3,1,3,1,3,1,3,3
20210313,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210313,0,NO2,37,34,33,37,41,,36,28,43,37,41,32,20,20,24,37,33,30,29,29,39,38,38,32,30,39,41,41,34,37,50,43,42,39,35
20210313,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210313,0,O3,29,27,32,32,33,,35,9,30,26,19,25,58,51,47,27,30,38,35,26,22,15,14,38,26,29,21,24,23,26,6,22,14,30,26
20210313,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210313,0,CO,1,0.9,0.8,0.9,1,,1,1.1,1,1.1,1.2,1.1,1.1,1,1.1,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7,1.2,1.4,1.2,1.2,1,0.9,1.1,1.2,1.2,1.5,1.3,1.2
20210313,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210313,1,SO2,1,1,2,2,1,2,3,3,5,1,1,2,2,3,5,2,2,3,3,3,3,2,3,1,1,1,1,3,1,3,2,1,3,3,3
20210313,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210313,1,NO2,37,29,31,38,45,65,34,25,42,38,38,34,17,18,27,29,40,28,30,29,39,37,39,31,29,38,48,56,32,43,53,41,41,38,36
20210313,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
