date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210131,0,SO2,2,2,1,3,1,4,2,2,2,1,3,2,4,3,3,3,4,6,5,3,5,3,4,7,4,2,5,3,2,3,3,2,4,1,1
20210131,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,0,NO2,24,21,17,21,31,20,25,23,26,24,36,28,18,20,26,39,38,24,20,25,25,50,47,23,20,26,34,27,19,20,35,46,40,27,30
20210131,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,0,O3,35,42,42,43,34,46,39,31,34,33,22,35,39,39,31,23,26,41,42,30,36,9,9,43,42,41,27,35,42,44,25,14,15,41,31
20210131,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,0,CO,0.7,0.8,0.7,0.7,0.6,0.7,0.7,0.7,0.6,0.4,0.8,0.6,0.6,0.5,0.8,1.1,1.1,0.7,0.8,0.9,0.8,1,1,0.9,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.8,1.4,0.3,0.7
20210131,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,1,SO2,3,3,2,3,2,5,2,1,2,1,3,2,4,3,5,2,3,4,4,3,5,3,3,6,3,4,8,3,2,3,4,2,2,1,3
20210131,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,1,NO2,25,26,22,26,23,17,29,28,23,22,21,21,14,17,20,29,31,21,20,24,27,43,37,31,23,30,35,29,21,23,29,53,39,30,24
20210131,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,1,O3,38,39,36,35,45,50,34,19,37,34,41,44,46,46,46,30,31,38,37,31,32,13,16,32,37,34,23,34,41,40,34,7,13,37,37
20210131,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210131,1,CO,0.6,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.5,0.7,0.7,0.6,0.5,0.7,0.8,0.9,0.7,0.8,1,0.9,1,1,0.8,0.8,1,0.9,0.9,0.6,0.6,0.5,0.6,1.2,0.3,0.6
