date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210125,0,SO2,4,1,8,3,12,2,6,3,2,2,2,4,3,1,5,5,5,1,1,2,1,3,1,3,2,3,6,1,3,5,3,3,6,3,3
20210125,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210125,0,NO2,85,53,90,93,91,88,84,70,80,82,67,86,52,40,37,39,47,22,18,55,42,32,47,73,66,78,79,67,65,80,78,62,64,86,55
20210125,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210125,0,O3,1,10,2,2,2,1,3,2,1,5,2,2,10,3,24,30,20,43,47,4,19,29,5,10,6,4,2,3,2,2,1,3,2,1,13
20210125,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210125,0,CO,1.6,1.1,2.1,1.3,1.8,1.4,1.8,1.6,1.7,1.3,1.8,1.8,1.3,1.2,1.4,1.8,2.2,1.2,1.1,1.4,1.2,1.2,1.7,1.4,1.4,1.4,,1.2,0.9,1.1,1.8,1.9,2.6,,1.5
20210125,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210125,1,SO2,4,1,10,4,13,2,5,3,4,2,2,5,2,1,5,3,4,1,1,2,1,3,3,3,2,3,6,1,3,5,3,3,5,3,3
20210125,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210125,1,NO2,86,63,88,95,89,88,80,72,80,76,63,83,42,35,31,33,36,26,19,50,25,28,43,71,65,74,84,75,68,81,75,59,62,81,52
