date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210319,0,SO2,1,1,3,1,4,4,3,3,4,4,2,3,1,1,5,3,2,1,2,2,1,,3,1,2,1,3,1,2,1,1,2,2,1,2
20210319,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,0,NO2,49,56,54,64,53,61,48,46,66,61,60,69,17,47,15,28,2,15,13,54,42,,28,53,58,56,53,63,50,49,56,51,35,52,29
20210319,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,0,O3,8,4,9,1,15,11,30,2,2,9,2,2,40,11,29,48,44,41,48,8,16,,25,12,9,6,4,5,9,9,2,16,21,8,39
20210319,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,0,CO,1.1,1,0.9,0.9,0.9,1,0.7,0.7,0.9,0.8,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.9,0.9,,1.1,1,1.6,0.6,0.9,1,1,0.9,1,0.8,0.8,1.3,0.8
20210319,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,1,SO2,1,1,3,1,5,4,2,1,4,4,2,2,1,1,4,3,2,1,2,1,1,,3,1,2,1,3,1,1,1,1,2,2,1,2
20210319,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,1,NO2,47,51,50,54,56,55,55,57,56,47,54,59,15,49,14,27,,13,12,56,38,,29,59,62,56,54,46,42,37,54,58,46,33,35
20210319,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,1,O3,5,3,4,5,3,11,3,2,3,10,2,1,37,4,30,44,39,40,45,2,10,,18,4,4,2,2,19,13,19,3,12,5,25,26
20210319,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,1,CO,1.1,0.9,0.9,0.8,0.9,0.9,0.9,1,0.9,0.8,0.9,1,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.9,0.9,,1,1,1.4,0.6,0.9,1,0.8,0.9,1,0.7,1.3,1.1,0.8
20210319,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,2,SO2,1,1,3,1,4,1,1,1,1,3,2,3,1,3,1,3,2,1,3,2,1,,3,1,1,1,2,1,3,1,2,2,3,1,1
20210319,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,2,NO2,33,40,36,42,48,59,51,52,48,47,48,53,14,42,13,18,21,12,12,50,38,,29,63,66,48,47,40,45,40,45,54,46,43,35
20210319,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,2,O3,16,6,13,15,8,6,3,2,9,8,2,3,34,6,30,50,39,37,40,2,5,,14,2,2,11,8,23,11,17,12,11,17,13,20
20210319,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,2,CO,0.8,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.7,0.7,0.8,1,1.1,0.7,0.7,0.9,0.8,,1,1,1.3,0.6,0.9,0.8,0.7,0.7,0.9,0.8,0.7,1.1,0.8
20210319,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,3,SO2,3,1,3,3,5,1,1,1,1,4,1,2,1,3,3,3,2,1,3,2,1,,3,1,3,3,2,3,3,3,2,2,2,3,1
20210319,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,3,NO2,28,31,37,38,43,40,43,46,52,46,46,51,27,44,13,20,25,13,11,46,31,,29,62,65,51,45,35,51,46,34,56,51,46,41
20210319,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,3,O3,20,16,11,17,13,23,10,1,6,8,2,4,20,2,27,45,28,33,37,2,8,,10,2,2,6,14,26,6,10,31,1,4,8,11
20210319,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,3,CO,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.9,0.7,0.8,0.8,0.8,0.8,0.7,0.6,0.8,1,0.7,0.7,0.9,0.8,,0.9,1,1,0.8,0.8,0.7,0.7,0.7,0.5,0.9,0.8,1.1,0.8
20210319,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,4,SO2,3,3,3,3,4,3,1,1,1,4,1,2,1,3,1,3,2,1,3,2,1,,3,1,3,3,2,3,3,3,2,2,2,3,1
20210319,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,4,NO2,30,28,38,38,47,37,40,43,54,45,45,49,42,40,14,35,38,14,11,41,27,,35,57,54,45,47,37,49,48,39,54,46,45,43
20210319,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,4,O3,17,10,10,14,9,23,10,2,2,8,2,4,4,4,24,23,8,27,29,2,8,,1,1,2,10,11,22,3,9,22,2,2,,7
20210319,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,4,CO,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.9,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,1,0.8,0.7,0.8,0.8,,0.9,1,0.9,0.7,0.7,0.7,0.6,0.6,0.5,0.9,0.9,1.1,0.8
20210319,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,5,SO2,3,3,3,1,5,1,1,1,1,4,1,2,1,3,3,3,2,1,3,1,1,,3,3,3,3,2,3,3,3,2,2,2,3,1
20210319,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,5,NO2,33,33,48,45,51,40,47,44,51,47,46,47,46,43,15,31,39,48,18,42,23,,25,47,51,49,41,34,48,41,46,53,39,48,46
20210319,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,5,O3,15,6,4,7,7,21,7,2,2,5,2,3,2,2,20,24,6,1,26,2,8,,2,1,2,9,13,16,3,12,12,2,2,8,3
20210319,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,5,CO,0.8,0.7,0.7,0.6,0.8,0.7,0.7,0.9,0.8,0.7,0.8,0.8,0.8,0.7,0.7,0.8,1.1,0.9,0.8,0.8,0.8,,0.9,0.9,0.9,0.7,0.7,0.7,0.5,0.6,0.5,0.9,1,1.2,0.8
20210319,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,6,SO2,3,3,3,1,5,3,1,1,1,4,1,2,1,3,3,3,2,1,3,1,1,,3,3,3,3,2,3,3,3,2,2,2,1,1
20210319,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210319,6,NO2,39,32,51,55,44,50,48,39,50,47,47,49,39,36,20,28,35,46,25,35,23,,25,48,53,56,45,42,48,43,56,45,37,54,44
20210319,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
