date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210218,0,SO2,3,1,6,1,1,3,2,3,2,3,3,1,5,3,1,1,3,1,1,1,3,3,3,3,3,1,1,4,3,6,3,6,3,1,2
20210218,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,0,NO2,16,36,33,33,20,16,49,46,44,5,28,29,10,13,3,9,9,7,3,4,3,4,2,4,3,12,11,26,26,42,46,27,36,38,12
20210218,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,0,O3,55,33,29,32,48,56,16,3,18,62,20,32,54,54,60,62,65,66,68,65,68,69,70,68,67,57,55,41,30,23,3,23,10,28,45
20210218,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,0,CO,0.2,0.4,0.4,0.5,0.4,0.3,0.5,0.6,0.4,0.4,0.5,0.3,0.3,0.4,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.5,0.3,0.5,0.8,1.3,1.3,0.5,0.5
20210218,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,1,SO2,3,3,5,1,1,3,1,3,2,3,1,1,1,1,2,1,2,1,1,1,1,3,3,1,3,1,1,2,3,5,3,6,2,3,2
20210218,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,1,NO2,15,22,21,19,21,17,28,36,40,18,40,32,10,14,9,1,30,6,5,4,3,4,3,4,3,11,19,47,17,34,50,28,41,37,10
20210218,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,1,O3,52,37,44,46,50,55,38,9,21,42,11,27,52,49,51,47,34,66,65,66,68,70,67,67,66,60,46,20,22,33,5,21,3,22,45
20210218,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,1,CO,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.6,0.3,0.4,0.5,1.5,1.1,0.5,0.7
20210218,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,2,SO2,3,3,5,3,1,3,1,1,1,2,3,1,3,3,1,1,2,2,1,1,1,3,3,1,1,1,1,2,3,4,3,6,3,1,1
20210218,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,2,NO2,20,20,17,23,15,43,17,16,40,29,26,33,6,13,7,2,51,8,4,4,2,4,4,5,4,15,52,61,20,46,53,25,28,56,10
20210218,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,2,O3,50,35,50,39,54,24,52,37,22,25,32,30,56,45,43,32,5,65,66,67,68,68,63,65,66,52,12,7,19,23,3,25,18,8,42
20210218,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,2,CO,0.3,0.3,0.2,0.4,0.2,0.4,0.2,0.3,0.5,0.5,0.4,0.3,0.2,0.3,0.3,0.4,0.6,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.6,0.3,0.4,0.5,1.3,1.1,0.5,0.5
20210218,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,3,SO2,3,1,5,3,1,3,1,2,3,1,3,1,1,3,1,3,2,2,1,1,1,3,3,1,1,1,1,1,3,4,3,3,2,3,2
20210218,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,3,NO2,13,18,11,23,11,16,15,10,42,32,10,19,20,12,6,2,48,14,5,3,2,3,3,6,6,22,31,51,28,47,41,22,24,54,10
20210218,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,3,O3,59,44,57,39,58,58,52,45,19,23,52,46,39,37,40,12,3,56,63,66,65,69,63,63,60,43,31,16,18,20,9,26,32,9,42
20210218,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,3,CO,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.7,0.6,0.4,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.6,0.3,0.4,0.6,0.9,0.5,0.6,0.6
20210218,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,4,SO2,3,1,6,1,3,3,2,2,1,1,3,1,2,3,3,1,2,1,3,1,3,3,1,1,1,1,1,1,3,4,3,2,1,3,2
20210218,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,4,NO2,13,16,12,11,15,13,18,13,23,19,9,16,40,14,6,2,45,8,4,7,4,5,4,6,6,29,26,48,44,48,47,14,26,54,10
20210218,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,4,O3,56,45,55,53,50,58,48,34,44,41,51,49,15,35,36,5,3,55,55,56,64,66,61,61,59,32,33,18,11,19,10,45,27,8,40
20210218,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,4,CO,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.6,0.6,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.5,0.5,0.5,0.5,0.5,0.6
20210218,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,5,SO2,1,2,7,1,4,3,2,1,2,1,3,2,1,3,1,3,2,1,3,1,3,3,1,1,1,6,4,3,3,4,1,2,1,3,1
20210218,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210218,5,NO2,12,14,16,13,18,14,22,9,17,14,14,17,32,16,10,2,32,11,3,11,4,12,11,7,5,26,25,48,42,42,51,13,20,30,13
20210218,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
