date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210308,0,SO2,1,3,5,2,2,3,1,3,1,3,1,2,3,3,3,3,2,3,1,3,1,2,3,2,1,3,3,1,1,1,3,3,1,3,1
20210308,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,0,NO2,31,45,34,38,29,36,52,43,75,58,52,66,32,34,24,32,33,43,37,60,41,33,40,51,63,59,78,38,46,40,57,46,39,62,22
20210308,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,0,O3,35,18,37,36,49,49,25,10,3,16,14,8,29,23,32,37,37,17,20,1,15,23,4,28,9,21,2,39,24,34,1,11,9,17,31
20210308,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,0,CO,0.6,0.7,0.5,0.6,0.5,0.5,0.7,0.9,0.6,0.6,0.7,0.7,0.8,0.7,0.7,0.8,0.9,0.8,0.9,0.9,0.7,0.6,0.7,0.9,1,0.7,0.6,0.6,0.6,0.6,0.9,0.9,0.9,0.9,0.7
20210308,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,1,SO2,2,3,5,2,2,4,3,3,1,3,1,2,3,3,3,3,1,3,3,1,1,2,3,3,3,1,3,1,1,1,4,3,1,1,1
20210308,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,1,NO2,36,39,40,46,40,39,60,52,76,59,59,73,21,24,23,30,36,41,35,54,39,33,35,69,59,80,82,57,37,39,70,31,35,73,20
20210308,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,1,O3,29,17,28,26,37,44,16,2,2,15,6,3,35,28,29,33,27,15,18,2,13,21,4,1,2,1,2,20,22,35,1,19,8,7,29
20210308,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,1,CO,0.5,0.6,0.5,0.6,0.5,0.5,0.7,0.7,0.6,0.6,0.7,0.7,0.7,0.6,0.8,0.8,1,0.8,0.8,0.8,0.7,0.6,0.7,1,0.8,0.7,0.6,0.6,0.6,0.6,0.9,0.8,1.4,0.9,0.7
20210308,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,2,SO2,2,3,4,2,1,2,3,1,1,4,1,3,3,3,3,3,1,3,3,3,1,2,3,1,3,1,2,1,1,2,4,3,1,1,1
20210308,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,2,NO2,36,37,47,59,51,63,65,47,82,59,63,75,24,24,21,29,33,44,32,47,39,31,31,66,52,79,78,83,34,40,64,26,36,75,19
20210308,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,2,O3,26,11,20,14,24,20,5,2,2,12,2,1,29,24,28,28,24,11,17,2,9,20,10,2,5,1,2,1,14,34,1,19,2,1,25
20210308,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,2,CO,0.5,0.6,0.6,0.6,0.6,0.5,0.8,0.6,0.7,0.6,0.8,0.7,0.7,0.6,0.8,1,1.1,0.8,0.7,0.6,0.7,0.6,0.7,0.9,0.8,0.7,0.6,0.7,0.6,0.6,0.9,0.8,1.6,1,0.8
20210308,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,3,SO2,1,3,4,1,1,2,3,3,1,3,1,2,3,3,3,3,1,3,3,3,1,2,3,1,3,1,3,3,1,1,5,3,1,1,1
20210308,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,3,NO2,42,52,48,70,47,87,60,44,78,57,55,74,25,21,21,28,30,32,29,40,38,26,30,59,52,80,78,84,38,78,58,26,32,69,18
20210308,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,3,O3,18,3,16,4,23,1,3,2,2,10,2,1,25,26,25,26,22,15,19,6,13,24,6,3,1,2,2,,7,2,1,15,5,1,20
20210308,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,3,CO,0.5,0.7,0.6,0.6,0.6,0.6,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.6,0.7,0.9,1,0.7,0.8,0.7,0.7,0.6,0.6,0.8,0.8,0.7,0.7,0.7,0.6,0.7,1,0.9,1.2,1,1
20210308,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,4,SO2,1,3,3,1,1,2,3,1,1,2,1,2,3,3,3,3,1,3,3,3,1,2,3,3,3,1,3,1,1,1,4,3,1,1,1
20210308,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,4,NO2,53,50,51,74,70,87,59,36,76,51,48,70,24,29,20,27,29,29,27,45,35,28,35,63,56,78,78,81,41,84,59,23,25,65,18
20210308,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,4,O3,8,1,9,2,1,1,4,2,2,7,2,1,24,8,25,25,21,15,20,2,11,21,1,1,2,2,2,1,2,2,1,17,13,1,18
20210308,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,4,CO,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.8,0.7,0.7,0.8,0.8,0.9,0.7,0.8,0.8,0.7,0.6,0.6,0.7,0.8,0.7,0.7,0.8,0.6,,1,0.8,0.8,1,0.9
20210308,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,5,SO2,1,3,3,1,1,2,3,3,2,2,1,2,3,3,3,3,1,3,3,3,1,2,3,1,3,1,3,1,1,1,4,3,1,1,3
20210308,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,5,NO2,65,53,61,,70,81,64,43,69,40,42,65,19,27,20,28,32,28,27,43,31,27,32,62,52,77,78,83,41,84,61,23,27,61,19
20210308,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,5,O3,1,2,2,2,1,1,3,2,2,10,2,1,26,9,24,20,11,16,17,2,13,19,1,1,2,2,2,1,1,2,1,15,8,1,15
20210308,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,5,CO,0.6,0.7,1.1,0.7,0.9,0.8,0.9,0.7,0.8,0.7,0.9,0.9,0.7,0.7,0.7,0.8,0.9,0.7,0.7,0.8,0.7,0.6,0.6,0.8,0.9,0.7,0.8,0.9,0.6,0.8,1,0.8,0.9,1,0.8
20210308,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,6,SO2,1,3,3,1,2,3,1,3,2,2,1,2,3,3,3,3,1,3,3,3,1,1,3,3,3,1,3,2,1,2,4,3,1,1,1
20210308,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,6,NO2,66,45,65,78,74,84,64,41,62,46,39,62,27,26,20,32,32,,25,40,27,27,30,60,51,77,78,84,40,82,59,24,24,59,23
20210308,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,6,O3,1,1,2,,1,1,3,2,2,6,2,2,15,12,19,10,8,14,15,2,18,17,1,1,2,2,2,1,1,2,1,12,9,1,13
20210308,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,6,CO,0.7,0.9,1.2,0.8,1.1,0.9,1,0.8,0.9,0.7,0.9,0.9,0.7,0.7,0.7,0.9,1,0.7,1,0.8,0.7,0.6,0.7,0.8,0.8,0.8,0.8,0.9,0.6,0.8,1,0.8,0.9,1.1,0.8
20210308,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,7,SO2,1,1,4,1,1,2,1,3,2,2,1,3,3,3,3,1,1,3,1,3,1,2,1,3,3,1,4,2,1,3,3,3,1,1,1
20210308,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,7,NO2,71,43,68,80,76,82,62,43,60,40,54,64,29,26,23,25,25,32,28,41,38,27,32,53,46,74,79,84,37,83,60,24,26,55,26
20210308,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,7,O3,1,1,2,2,1,1,3,2,2,6,2,1,12,7,17,17,15,,12,2,11,16,1,1,2,3,2,1,1,2,1,10,5,1,6
20210308,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,7,CO,1,1.1,1.1,,1,0.9,1.1,0.9,1,0.7,1,1,0.7,0.6,0.7,0.8,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.8,0.8,1,0.9,1,0.6,0.9,1.1,0.8,0.9,1.1,1
20210308,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,8,SO2,1,1,5,,1,2,3,1,2,2,1,3,3,3,3,3,1,3,1,3,1,2,1,3,3,2,4,2,2,4,3,3,1,1,1
20210308,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,8,NO2,74,41,71,78,73,78,61,54,66,30,53,62,25,26,21,31,27,35,30,41,48,31,30,47,40,74,75,86,47,83,62,29,31,59,31
20210308,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210308,8,O3,2,2,2,2,2,2,5,2,2,11,1,2,17,8,17,12,11,8,12,2,6,16,3,3,2,4,2,2,3,1,3,8,9,3,5
20210308,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
