date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210219,0,SO2,7,1,6,5,26,7,2,1,10,5,1,3,4,3,3,3,3,2,2,1,1,3,1,5,2,8,9,3,3,10,1,2,4,3,4
20210219,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,0,NO2,76,73,75,85,81,72,61,42,68,29,42,48,35,30,18,28,42,20,21,39,27,28,28,56,62,76,82,85,43,98,74,27,42,75,23
20210219,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,0,O3,4,1,2,2,3,6,3,13,6,39,6,21,27,14,34,27,24,36,37,13,26,33,18,17,5,3,2,3,15,2,2,39,17,9,40
20210219,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,0,CO,1.2,1.4,1,1,1.5,1.1,0.7,0.6,0.8,0.6,0.8,0.5,0.6,0.5,0.6,0.7,0.7,0.4,0.5,0.6,0.6,0.7,0.9,0.8,0.9,1.1,0.8,1.3,1,1.5,1,0.6,0.9,0.7,0.8
20210219,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,1,SO2,8,1,5,8,12,6,2,1,7,6,1,3,4,3,2,4,3,2,2,1,1,3,1,3,1,5,7,1,1,10,1,1,3,2,4
20210219,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,1,NO2,76,76,71,83,78,79,61,45,61,28,36,59,18,27,16,27,45,19,21,33,31,22,23,56,58,66,72,70,73,94,65,25,34,72,21
20210219,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,1,O3,2,2,2,2,2,2,2,11,9,39,10,9,42,17,37,23,8,36,37,15,20,35,20,12,5,6,3,2,2,2,2,39,22,8,40
20210219,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,1,CO,1.1,1.3,1,1,1.1,1.1,0.6,0.6,0.7,0.6,0.8,0.7,0.6,0.5,0.5,1,1.1,0.4,0.5,0.7,0.6,0.6,0.9,0.8,0.8,0.8,0.8,1.3,1.3,1.5,1.1,0.6,0.7,0.7,0.8
20210219,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,2,SO2,11,1,1,9,5,4,1,1,1,5,1,1,2,1,2,1,3,2,2,3,1,3,3,2,1,3,5,1,1,7,1,1,3,2,6
20210219,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,2,NO2,72,75,70,80,75,77,58,54,59,27,32,56,20,21,15,28,42,17,20,30,29,25,20,63,61,61,63,68,66,94,65,24,37,68,24
20210219,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,2,O3,2,2,2,2,1,2,2,3,6,39,12,7,39,21,35,16,5,36,34,15,19,22,20,3,2,6,5,1,1,2,2,37,14,7,35
20210219,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,2,CO,1.3,1.3,1.1,1.1,1,1,0.6,0.6,0.7,0.5,0.7,0.7,0.6,0.4,0.5,1,1.2,0.4,0.4,0.7,0.6,0.6,1,0.8,0.8,0.8,0.7,1.3,1.2,1.2,1.2,0.6,1.1,0.6,0.9
20210219,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,3,SO2,10,3,3,7,3,4,1,1,3,5,1,1,3,3,2,2,3,2,2,3,1,3,3,2,1,2,5,1,2,6,1,1,3,1,5
20210219,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,3,NO2,69,70,69,77,71,77,58,45,55,27,28,46,21,17,14,30,35,18,20,30,27,32,19,68,59,70,66,71,71,90,65,22,37,62,27
20210219,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210219,3,O3,2,2,2,2,1,2,1,2,4,37,16,15,41,23,35,11,6,33,33,15,20,12,21,1,1,2,4,1,1,2,2,36,9,11,31
20210219,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
