date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210216,0,SO2,3,3,3,3,1,3,1,3,1,3,3,3,3,1,1,1,2,3,3,3,3,3,1,3,3,3,3,3,3,1,3,2,1,1,3
20210216,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,0,NO2,13,17,16,15,16,13,20,14,21,13,15,15,9,9,3,2,4,8,6,5,5,8,5,8,8,11,10,27,19,26,26,5,9,11,4
20210216,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,0,O3,64,58,58,56,56,66,53,56,50,57,52,54,58,52,64,79,79,62,63,62,64,67,67,59,58,60,61,43,49,48,34,72,62,68,74
20210216,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,0,CO,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.5,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.1,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.5,0.4,0.4,0.6,0.3,0.3,0.1,0.2
20210216,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,1,SO2,3,3,3,3,1,1,3,3,1,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,1,3
20210216,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,1,NO2,10,13,12,12,13,13,13,14,16,13,12,11,10,8,2,2,4,8,4,3,3,6,3,5,5,11,12,23,15,26,14,5,9,22,5
20210216,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210216,1,O3,64,60,61,58,57,63,58,50,56,55,56,59,55,50,69,78,80,60,63,67,69,70,68,60,62,58,54,44,53,46,55,70,61,54,71
20210216,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
