date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210301,0,SO2,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,3,2,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3
20210301,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,0,NO2,17,18,19,17,20,24,26,16,15,11,18,17,8,8,9,9,10,12,9,8,7,6,7,7,7,15,21,19,13,16,14,19,18,22,15
20210301,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,0,O3,42,43,38,45,42,48,36,41,48,50,47,46,61,55,54,56,55,52,53,58,58,62,65,57,57,45,33,42,43,44,51,45,43,50,51
20210301,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,0,CO,0.7,0.7,0.8,0.7,0.7,0.7,0.9,1,0.7,0.7,1,1,0.5,0.4,0.6,0.6,0.7,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.8,0.5,0.6,0.5,1,0.8,0.9,0.8
20210301,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,1,SO2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,4,1,3,3,3,1,3,1,3,3,3,3,3,3,1,3
20210301,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,1,NO2,15,19,14,21,21,39,20,8,21,11,16,15,10,8,11,5,8,11,7,8,7,4,5,7,7,16,38,20,13,24,13,20,18,27,12
20210301,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,1,O3,43,29,43,37,42,26,43,48,36,37,41,43,52,49,50,58,58,54,54,57,56,53,65,58,55,41,16,37,35,33,54,41,41,37,49
20210301,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210301,1,CO,0.6,0.7,0.5,0.7,0.5,0.7,0.6,0.5,0.7,0.6,0.8,0.8,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.7,0.5,0.5,0.5,1.1,0.9,0.8,0.8
