"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/04/2017","AQS","120110010","1","2.7","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/05/2017","AQS","120110010","1","2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/06/2017","AQS","120110010","1","1.7","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/07/2017","AQS","120110010","1","1.4","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/08/2017","AQS","120110010","1","2.2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/09/2017","AQS","120110010","1","1.4","ppb","1","Lincoln Park Elementary","22","92.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/10/2017","AQS","120110010","1","1.9","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/11/2017","AQS","120110010","1","2.1","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/12/2017","AQS","120110010","1","3.5","ppb","4","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/13/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/14/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/15/2017","AQS","120110010","1","2.5","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/16/2017","AQS","120110010","1","1.6","ppb","1","Lincoln Park Elementary","23","96.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/17/2017","AQS","120110010","1","2.5","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/18/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/19/2017","AQS","120110010","1","2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/20/2017","AQS","120110010","1","2.4","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/21/2017","AQS","120110010","1","1.8","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/22/2017","AQS","120110010","1","1.9","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/23/2017","AQS","120110010","1","2.1","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/24/2017","AQS","120110010","1","2.7","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/25/2017","AQS","120110010","1","2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/26/2017","AQS","120110010","1","2.1","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/27/2017","AQS","120110010","1","1.8","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"02/28/2017","AQS","120110010","1","1.5","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/01/2017","AQS","120110010","1","1.7","ppb","1","Lincoln Park Elementary","22","92.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/02/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/03/2017","AQS","120110010","1","1.8","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/04/2017","AQS","120110010","1","1.4","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/05/2017","AQS","120110010","1","1.5","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/06/2017","AQS","120110010","1","1.5","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/07/2017","AQS","120110010","1","1.6","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/08/2017","AQS","120110010","1","1.6","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/09/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/10/2017","AQS","120110010","1","2","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/11/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/12/2017","AQS","120110010","1","2.1","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/13/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/14/2017","AQS","120110010","1","1.8","ppb","1","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/15/2017","AQS","120110010","1","2.6","ppb","3","Lincoln Park Elementary","23","96.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/16/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
"03/17/2017","AQS","120110010","1","2.3","ppb","3","Lincoln Park Elementary","24","100.0000","42401","Sulfur dioxide","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.128611","-80.167222"
