"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/09/2017","AQS","360713001","1","0.013","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/15/2017","AQS","360713001","1","0.017","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/21/2017","AQS","360713001","1","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/27/2017","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/03/2017","AQS","360713001","1","0.008","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/09/2017","AQS","360713001","1","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/21/2017","AQS","360713001","1","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/27/2017","AQS","360713001","1","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/01/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/07/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/13/2017","AQS","360713001","2","0.001","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/19/2017","AQS","360713001","2","0.001","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/25/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/31/2017","AQS","360713001","2","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/06/2017","AQS","360713001","2","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/12/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"02/24/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/02/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/08/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/14/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"03/20/2017","AQS","360713001","2","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/07/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/13/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/19/2017","AQS","360713001","2","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"04/25/2017","AQS","360713001","2","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/01/2017","AQS","360713001","2","0.014","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/07/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/13/2017","AQS","360713001","2","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/19/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/25/2017","AQS","360713001","2","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"05/31/2017","AQS","360713001","2","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/06/2017","AQS","360713001","2","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/12/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/18/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"06/30/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/06/2017","AQS","360713001","2","0.009","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/12/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/18/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/24/2017","AQS","360713001","2","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"07/30/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/05/2017","AQS","360713001","2","0.001","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/11/2017","AQS","360713001","2","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/17/2017","AQS","360713001","2","0.008","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/23/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"08/29/2017","AQS","360713001","2","0.006","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/04/2017","AQS","360713001","2","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/10/2017","AQS","360713001","2","0.014","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/16/2017","AQS","360713001","2","0.01","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"09/22/2017","AQS","360713001","2","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/10/2017","AQS","360713001","2","0.004","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/16/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/22/2017","AQS","360713001","2","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"10/28/2017","AQS","360713001","2","0.007","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/03/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/09/2017","AQS","360713001","2","0.014","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/15/2017","AQS","360713001","2","0.016","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/21/2017","AQS","360713001","2","0.005","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"11/27/2017","AQS","360713001","2","0.003","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/03/2017","AQS","360713001","2","0.008","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/09/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/21/2017","AQS","360713001","2","0.002","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"12/27/2017","AQS","360713001","2","0.001","ug/m3 LC",".","WALLKILL BALLARD ROAD","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.46107","-74.36343"
"01/01/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"01/07/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"01/13/2017","AQS","360713002","1","0.015","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"01/19/2017","AQS","360713002","1","0.007","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"01/25/2017","AQS","360713002","1","0.006","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"01/31/2017","AQS","360713002","1","0.007","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"02/06/2017","AQS","360713002","1","0.011","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"02/12/2017","AQS","360713002","1","0.006","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"02/18/2017","AQS","360713002","1","0.01","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"02/24/2017","AQS","360713002","1","0.007","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"03/02/2017","AQS","360713002","1","0.031","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"03/08/2017","AQS","360713002","1","0.009","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"03/14/2017","AQS","360713002","1","0.011","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"03/20/2017","AQS","360713002","1","0.008","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"03/26/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"04/01/2017","AQS","360713002","1","0.003","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"04/07/2017","AQS","360713002","1","0.015","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"04/13/2017","AQS","360713002","1","0.035","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"04/19/2017","AQS","360713002","1","0.009","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"04/25/2017","AQS","360713002","1","0.001","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/01/2017","AQS","360713002","1","0.006","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/07/2017","AQS","360713002","1","0.003","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/13/2017","AQS","360713002","1","0.004","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/19/2017","AQS","360713002","1","0.018","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/25/2017","AQS","360713002","1","0.001","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"05/31/2017","AQS","360713002","1","0.008","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"06/06/2017","AQS","360713002","1","0.002","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"06/12/2017","AQS","360713002","1","0.008","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"06/18/2017","AQS","360713002","1","0.003","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"06/24/2017","AQS","360713002","1","0.009","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"06/30/2017","AQS","360713002","1","0.01","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"07/06/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"07/12/2017","AQS","360713002","1","0.012","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"07/18/2017","AQS","360713002","1","0.003","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"07/24/2017","AQS","360713002","1","0.002","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"07/30/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"08/05/2017","AQS","360713002","1","0.004","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"08/11/2017","AQS","360713002","1","0.013","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"08/17/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"08/23/2017","AQS","360713002","1","0.013","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"09/04/2017","AQS","360713002","1","0.005","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"09/10/2017","AQS","360713002","1","0.013","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"09/16/2017","AQS","360713002","1","0.004","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"09/22/2017","AQS","360713002","1","0.004","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"09/28/2017","AQS","360713002","1","0.043","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"10/10/2017","AQS","360713002","1","0.014","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"10/16/2017","AQS","360713002","1","0.012","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"10/22/2017","AQS","360713002","1","0.01","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"10/28/2017","AQS","360713002","1","0.009","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"11/03/2017","AQS","360713002","1","0.02","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"11/09/2017","AQS","360713002","1","0.008","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"11/15/2017","AQS","360713002","1","0.01","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"11/21/2017","AQS","360713002","1","0.011","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"11/27/2017","AQS","360713002","1","0.018","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
"12/03/2017","AQS","360713002","1","0.011","ug/m3 LC",".","WALLKILL WAKEFERN","1","100.0000","14129","Lead (TSP) LC","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","071","Orange","41.45869","-74.35404"
