date,pm25,pm10,o3,no2,so2,co,AQI
2017-04-01,21.0,13.0,11.2,7.5,1.5,2.3,21.0
2017-04-02,27.0,15.0,17.6,3.8,1.5,1.2,27.0
2017-04-03,18.0,11.0,9.6,8.4,2.9,2.3,18.0
2017-04-04,15.0,10.0,9.6,9.3,1.5,2.3,15.0
2017-04-05,16.0,12.0,11.2,9.3,1.5,2.3,16.0
2017-04-06,22.0,14.0,3.2,13.0,1.5,3.4,22.0
2017-04-07,31.0,15.0,8.0,12.1,1.5,4.5,31.0
2017-04-08,26.0,13.0,9.6,12.1,1.5,3.4,26.0
2017-04-09,21.0,11.0,13.6,6.5,1.5,3.4,21.0
2017-04-10,22.0,26.0,12.1,6.5,1.5,1.2,26.0
2017-04-11,21.0,13.0,12.1,7.5,1.5,2.3,21.0
2017-04-12,21.0,14.0,10.4,6.5,1.5,2.3,21.0
2017-04-13,16.0,10.0,8.8,9.3,1.5,3.4,16.0
2017-04-14,20.0,13.0,8.0,10.2,1.5,2.3,20.0
2017-04-15,35.0,15.0,11.2,10.2,1.5,3.4,35.0
2017-04-16,46.0,19.0,14.5,7.5,1.5,4.5,46.0
2017-04-17,44.0,19.0,7.3,11.2,1.5,3.4,44.0
2017-04-18,40.0,19.0,6.4,13.9,1.5,3.4,40.0
2017-04-19,33.0,16.0,8.0,13.0,1.5,3.4,33.0
2017-04-20,28.0,14.0,3.2,13.0,1.5,4.5,28.0
2017-04-21,30.0,14.0,8.0,13.9,1.5,4.5,30.0
2017-04-22,23.0,12.0,4.0,11.2,4.3,3.4,23.0
2017-04-23,40.0,16.0,11.2,10.2,2.9,3.4,40.0
2017-04-24,41.0,17.0,8.8,13.0,1.5,3.4,41.0
2017-04-25,33.0,14.0,14.5,6.5,1.5,2.3,33.0
2017-04-26,18.0,9.0,9.6,7.5,1.5,2.3,18.0
2017-04-27,22.0,9.0,14.5,5.6,1.5,1.2,22.0
2017-04-28,24.0,13.0,10.4,9.3,1.5,2.3,24.0
2017-04-29,32.0,16.0,4.0,14.9,1.5,3.4,32.0
2017-04-30,34.0,15.0,5.6,9.3,1.5,2.3,34.0
2017-05-01,32.0,14.0,7.3,13.9,1.5,3.4,32.0
2017-05-02,34.0,15.0,8.8,13.0,1.5,2.3,34.0
2017-05-03,29.0,17.0,13.6,6.5,1.5,2.3,29.0
2017-05-04,22.0,13.0,4.8,13.0,1.5,1.2,22.0
2017-05-05,30.0,15.0,5.6,15.8,2.9,3.4,30.0
2017-05-06,32.0,15.0,4.0,13.9,1.5,3.4,32.0
2017-05-07,46.0,16.0,12.1,6.5,1.5,2.3,46.0
2017-05-08,28.0,14.0,7.3,13.9,1.5,2.3,28.0
2017-05-09,38.0,17.0,4.8,17.6,1.5,2.3,38.0
2017-05-10,31.0,17.0,4.0,14.9,1.5,2.3,31.0
2017-05-11,42.0,18.0,5.6,14.9,1.5,3.4,42.0
2017-05-12,72.0,32.0,6.4,16.7,1.5,3.4,72.0
2017-05-13,41.0,13.0,4.0,13.0,1.5,3.4,41.0
2017-05-14,39.0,12.0,8.0,11.2,1.5,3.4,39.0
2017-05-15,31.0,12.0,11.2,9.3,1.5,2.3,31.0
2017-05-16,27.0,12.0,5.6,13.0,1.5,2.3,27.0
2017-05-17,33.0,17.0,2.4,16.7,1.5,3.4,33.0
2017-05-18,53.0,23.0,6.4,16.7,2.9,4.5,53.0
2017-05-19,41.0,17.0,6.4,11.2,1.5,3.4,41.0
2017-05-20,18.0,10.0,5.6,10.2,1.5,2.3,18.0
2017-05-21,30.0,12.0,4.8,10.2,1.5,3.4,30.0
2017-05-22,35.0,15.0,2.4,13.0,1.5,3.4,35.0
2017-05-23,45.0,20.0,4.0,13.9,1.5,5.6,45.0
2017-05-24,42.0,16.0,8.0,13.0,1.5,3.4,42.0
2017-05-25,26.0,11.0,6.4,13.0,1.5,2.3,26.0
2017-05-26,32.0,16.0,4.8,13.9,1.5,3.4,32.0
2017-05-27,35.0,15.0,3.2,13.9,1.5,3.4,35.0
2017-05-28,47.0,16.0,4.0,9.3,1.5,3.4,47.0
2017-05-29,21.0,10.0,9.6,11.2,1.5,1.2,21.0
2017-05-30,23.0,11.0,7.3,13.0,1.5,2.3,23.0
2017-05-31,25.0,12.0,8.8,12.1,1.5,2.3,25.0
2017-06-01,24.0,12.0,8.0,13.0,1.5,2.3,24.0
2017-06-02,25.0,13.0,8.0,12.1,1.5,2.3,25.0
2017-06-03,24.0,13.0,12.1,10.2,1.5,2.3,24.0
2017-06-04,23.0,12.0,7.3,10.2,1.5,2.3,23.0
2017-06-05,41.0,15.0,2.4,16.7,2.9,2.3,41.0
2017-06-06,43.0,17.0,11.2,13.0,1.5,3.4,43.0
2017-06-07,21.0,10.0,16.8,6.5,1.5,1.2,21.0
2017-06-08,18.0,11.0,15.2,9.3,1.5,2.3,18.0
2017-06-09,23.0,12.0,12.1,11.2,1.5,2.3,23.0
2017-06-10,13.0,10.0,17.6,5.6,1.5,1.2,17.6
2017-06-11,18.0,10.0,4.8,11.2,1.5,2.3,18.0
2017-06-12,44.0,12.0,4.8,7.5,1.5,3.4,44.0
2017-06-13,26.0,11.0,4.8,12.1,1.5,2.3,26.0
2017-06-14,31.0,15.0,3.2,16.7,1.5,2.3,31.0
2017-06-15,38.0,15.0,1.6,15.8,1.5,4.5,38.0
2017-06-16,50.0,20.0,2.4,16.7,2.9,5.6,50.0
2017-06-17,45.0,18.0,8.8,12.1,1.5,3.4,45.0
2017-06-18,38.0,15.0,13.6,6.5,1.5,2.3,38.0
2017-06-19,38.0,16.0,10.4,9.3,1.5,2.3,38.0
2017-06-20,26.0,15.0,1.6,15.8,1.5,2.3,26.0
2017-06-21,43.0,16.0,4.0,15.8,1.5,4.5,43.0
2017-06-22,35.0,16.0,2.4,17.6,1.5,2.3,35.0
2017-06-23,43.0,18.0,2.4,15.8,1.5,5.6,43.0
2017-06-24,48.0,17.0,7.3,15.8,1.5,3.4,48.0
2017-06-25,53.0,15.0,6.4,13.0,1.5,4.5,53.0
2017-06-26,52.0,15.0,3.2,16.7,1.5,3.4,52.0
2017-06-27,47.0,18.0,1.6,19.5,2.9,5.6,47.0
2017-06-28,59.0,24.0,0.8,16.7,2.9,5.6,59.0
2017-06-29,52.0,17.0,2.4,16.7,1.5,3.4,52.0
2017-06-30,33.0,11.0,9.6,9.3,1.5,2.3,33.0
2017-07-01,22.0,12.0,11.2,9.3,1.5,2.3,22.0
2017-07-02,48.0,16.0,3.2,13.0,1.5,5.6,48.0
2018-01-01,41.0,25.0,24.1,1.9,1.5,2.3,41.0
2018-01-02,37.0,20.0,20.0,4.7,1.5,3.4,37.0
2018-01-03,26.0,16.0,16.8,2.8,1.5,2.3,26.0
2018-01-04,26.0,17.0,11.2,4.7,1.5,2.3,26.0
