date,pm25,pm10,o3,no2,so2,co,AQI
2017-03-21,170.0,84.0,18.3,23.4,4.6,8.2,170.0
2017-03-22,194.0,110.0,11.4,41.2,12.7,11.8,194.0
2017-03-23,181.0,84.0,11.4,30.2,3.1,14.5,181.0
2017-03-24,154.0,43.0,9.0,26.1,2.1,9.1,154.0
2017-03-25,102.0,26.0,23.6,18.8,2.1,7.3,102.0
2017-03-26,53.0,24.0,28.5,10.6,2.1,2.8,53.0
2017-03-27,57.0,27.0,24.4,15.1,1.6,3.7,57.0
2017-03-28,151.0,66.0,18.7,26.1,4.1,5.5,151.0
2017-03-29,185.0,93.0,27.3,30.2,7.1,8.2,185.0
2017-03-30,168.0,84.0,17.1,28.8,8.7,10.0,168.0
2017-03-31,55.0,36.0,25.6,16.5,2.1,3.7,55.0
2017-04-01,76.0,55.0,20.4,26.6,3.1,4.6,76.0
2017-04-02,158.0,77.0,15.9,37.1,8.2,10.0,158.0
2017-04-03,182.0,104.0,28.5,45.7,9.7,11.8,182.0
2017-04-04,187.0,93.0,25.2,27.9,9.2,10.0,187.0
2017-04-05,147.0,55.0,38.6,12.8,3.1,5.5,147.0
2017-04-06,175.0,88.0,18.7,23.4,3.6,9.1,175.0
2017-04-07,161.0,79.0,24.0,20.6,4.1,7.3,161.0
2017-04-08,171.0,92.0,12.2,30.7,4.1,9.1,171.0
2017-04-09,158.0,71.0,23.6,25.2,4.1,9.1,158.0
2017-04-10,153.0,76.0,14.3,27.9,5.6,6.4,153.0
2017-04-11,63.0,55.0,28.9,14.2,2.1,3.7,63.0
2017-04-12,91.0,63.0,19.9,30.2,3.1,6.4,91.0
2017-04-13,139.0,82.0,18.7,29.8,8.2,10.0,139.0
2017-04-14,154.0,86.0,22.4,35.7,3.6,8.2,154.0
2017-04-15,107.0,69.0,29.7,28.8,3.1,4.6,107.0
2017-04-16,174.0,110.0,21.6,37.1,7.6,9.1,174.0
2017-04-17,201.0,130.0,23.2,30.7,5.6,10.9,201.0
2017-04-18,68.0,60.0,35.0,7.8,2.6,2.8,68.0
2017-04-19,114.0,80.0,6.5,35.7,4.6,7.3,114.0
2017-04-20,93.0,62.0,27.7,22.0,1.6,4.6,93.0
2017-04-21,57.0,51.0,28.9,10.1,1.6,2.8,57.0
2017-04-22,117.0,80.0,24.4,19.7,4.1,4.6,117.0
2017-04-23,68.0,52.0,30.5,10.1,3.6,2.8,68.0
2017-04-24,82.0,65.0,41.1,10.1,2.6,3.7,82.0
2017-04-25,50.0,32.0,25.6,9.6,1.6,2.8,50.0
2017-04-26,57.0,37.0,29.3,12.8,1.6,2.8,57.0
2017-04-27,57.0,40.0,26.9,16.5,2.1,2.8,57.0
2017-04-28,74.0,55.0,27.7,18.8,2.1,3.7,74.0
2017-04-29,109.0,71.0,33.8,19.7,2.6,3.7,109.0
2017-04-30,144.0,100.0,29.7,20.6,3.1,4.6,144.0
2017-05-01,112.0,79.0,26.4,21.5,4.1,6.4,112.0
2017-05-02,151.0,82.0,31.3,25.6,6.1,8.2,151.0
2017-05-03,164.0,83.0,31.7,25.6,7.1,10.0,164.0
2017-05-04,382.0,831.0,34.2,14.2,4.6,2.8,831.0
2017-05-05,184.0,516.0,29.3,13.8,4.6,2.8,516.0
2017-05-06,112.0,77.0,33.3,18.8,5.1,2.8,112.0
2017-05-07,99.0,61.0,30.1,23.8,6.1,3.7,99.0
2017-05-08,155.0,86.0,36.2,29.3,8.2,5.5,155.0
2017-05-09,124.0,74.0,43.1,15.1,7.6,4.6,124.0
2017-05-10,119.0,60.0,34.6,19.2,5.6,4.6,119.0
2017-05-11,97.0,79.0,31.3,17.0,4.6,2.8,97.0
2017-05-12,132.0,110.0,35.8,15.6,6.1,4.6,132.0
2017-05-13,70.0,57.0,31.7,9.2,4.6,2.8,70.0
2017-05-14,63.0,43.0,33.3,11.5,4.1,2.8,63.0
2017-05-15,85.0,55.0,33.8,16.5,6.1,4.6,85.0
2017-05-16,124.0,70.0,44.3,16.0,8.7,5.5,124.0
2017-05-17,154.0,80.0,63.0,18.3,8.7,6.4,154.0
2017-05-18,171.0,102.0,38.6,32.5,8.2,8.2,171.0
2017-05-19,167.0,100.0,71.4,17.9,5.6,7.3,167.0
2017-05-20,144.0,83.0,48.4,18.3,4.1,6.4,144.0
2017-05-21,153.0,72.0,45.1,16.0,5.6,8.2,153.0
2017-05-22,109.0,50.0,11.4,19.2,3.1,8.2,109.0
2017-05-23,74.0,37.0,32.9,17.4,1.6,3.7,74.0
2017-05-24,65.0,53.0,32.1,20.6,2.1,3.7,65.0
2017-05-25,74.0,67.0,36.6,18.3,3.1,4.6,74.0
2017-05-26,127.0,69.0,36.6,22.9,4.6,5.5,127.0
2017-05-27,153.0,82.0,36.6,22.4,10.7,12.7,153.0
2017-05-28,177.0,97.0,36.6,16.0,8.2,11.8,177.0
2017-05-29,87.0,64.0,36.6,11.9,2.6,6.4,87.0
2017-05-30,107.0,57.0,36.6,17.9,1.6,6.4,107.0
2017-05-31,152.0,78.0,53.2,20.6,2.1,7.3,152.0
2017-06-01,76.0,51.0,45.1,13.3,2.6,5.5,76.0
2017-06-02,76.0,56.0,22.0,17.9,6.1,8.2,76.0
2017-06-03,82.0,51.0,38.6,17.0,3.1,6.4,82.0
2017-06-04,127.0,68.0,51.9,23.4,6.1,5.5,127.0
2017-06-05,159.0,82.0,28.9,33.4,9.2,9.1,159.0
2017-06-06,107.0,39.0,29.3,11.9,1.1,4.6,107.0
2017-06-07,122.0,49.0,37.4,15.1,2.1,5.5,122.0
2017-06-08,87.0,52.0,23.2,27.5,2.1,5.5,87.0
2017-06-09,91.0,63.0,41.5,28.4,3.1,5.5,91.0
2017-06-10,65.0,57.0,31.7,13.8,5.1,6.4,65.0
2017-06-11,91.0,65.0,21.2,23.8,4.6,6.4,91.0
2017-06-12,102.0,62.0,32.5,23.8,8.7,10.0,102.0
