date,pm25,pm10,o3,no2,so2,co,AQI
2017-05-13,25,5,38,22,0,6,38
2017-05-14,21,5,45,22,0,3,45
2017-05-15,23,5,39,24,1,3,39
2017-05-16,33,5,61,52,3,6,61
2017-05-17,62,5,136,48,3,6,136
2017-05-18,67,5,140,40,3,6,140
2017-05-19,62,33,101,44,3,6,101
2017-05-20,34,33,38,26,1,6,38
2017-05-21,30,33,46,25,1,5,46
2017-05-22,40,12,33,34,1,9,40
2017-05-23,52,12,46,54,1,7,54
2017-05-24,45,12,48,50,1,6,50
2017-05-25,42,8,40,39,1,8,42
2017-05-26,22,9,40,25,0,5,40
2017-05-27,28,9,40,34,0,6,40
2017-05-28,44,11,44,33,0,6,44
2017-05-29,22,11,33,22,1,5,33
2017-05-30,31,11,31,29,1,5,31
2017-05-31,45,17,58,45,1,7,58
2017-06-01,52,17,71,40,1,6,71
2017-06-02,50,14,48,41,3,5,50
2017-06-03,52,9,41,34,1,3,52
2017-06-04,43,9,44,35,1,6,44
2017-06-05,65,9,38,42,1,9,65
2017-06-06,40,7,27,30,1,8,40
2017-06-07,35,7,41,47,1,7,47
2017-06-08,71,7,43,41,1,8,71
2017-06-09,55,12,58,35,3,5,58
2017-06-10,60,12,112,35,3,5,112
2017-06-11,73,12,108,27,3,5,108
2017-06-12,72,32,159,37,4,6,159
2017-06-13,71,24,156,38,3,6,156
2017-06-14,70,24,61,38,1,6,70
2017-06-15,46,17,47,37,1,6,47
2017-06-16,52,17,28,32,1,10,52
2017-06-17,52,17,32,28,1,7,52
2017-06-18,53,22,40,20,1,7,53
2017-06-19,50,22,35,26,3,7,50
2017-06-20,69,22,74,40,3,3,74
2017-06-21,60,13,97,29,3,5,97
2017-06-22,64,13,126,57,3,6,126
2017-06-23,62,13,46,34,3,7,62
2017-06-24,35,16,44,26,3,6,44
2017-06-25,33,16,54,31,3,5,54
2017-06-26,45,16,67,37,1,5,67
2017-06-27,55,8,64,40,3,5,64
2017-06-28,53,8,43,25,1,3,53
2017-06-29,48,8,93,36,1,5,93
2017-06-30,61,31,129,27,3,5,129
2017-07-01,46,31,34,25,6,5,46
2017-07-02,52,31,77,26,3,5,77
2017-07-03,56,14,97,66,3,7,97
2017-07-04,81,14,80,47,4,7,81
2017-07-05,77,14,51,42,6,7,77
2017-07-06,52,18,36,24,3,5,52
2017-07-07,38,18,44,43,1,6,44
2017-07-08,59,18,80,32,3,6,80
2017-07-09,48,8,48,34,3,5,48
2017-07-10,56,8,61,38,3,6,61
2017-07-11,54,8,97,53,3,6,97
2017-07-12,65,23,108,42,4,7,108
2017-07-13,63,23,119,27,4,6,119
2017-07-14,38,23,26,22,3,6,38
2017-07-15,40,7,67,21,1,6,67
2017-07-16,32,7,64,29,3,6,64
2017-07-17,52,7,80,38,3,6,80
2017-07-18,45,13,80,31,4,5,80
2017-07-19,57,13,112,49,4,6,112
2017-07-20,70,13,122,47,10,7,122
2017-07-21,66,14,80,38,1,6,80
2017-07-22,58,14,136,24,1,7,136
2017-07-23,66,14,74,19,0,15,74
2017-07-24,35,10,38,34,6,18,38
2017-07-25,36,10,31,27,7,6,36
2017-07-26,35,10,45,25,1,3,45
2017-07-27,44,15,43,40,11,7,44
2017-07-28,67,15,80,39,3,8,80
2017-07-29,52,15,31,17,1,5,52
2017-07-30,31,12,45,41,1,5,45
2017-07-31,64,12,100,45,3,6,100
2017-08-01,64,12,122,40,3,7,122
2017-08-02,74,21,61,48,3,8,74
2017-08-03,63,21,108,54,3,9,108
2017-08-04,52,21,49,33,3,7,52
2017-08-05,27,10,48,22,1,5,48
2017-08-06,51,10,33,25,1,5,51
2017-08-07,43,10,33,42,3,9,43
2017-08-08,33,11,37,38,1,5,38
2017-08-09,68,11,87,37,3,7,87
2017-08-10,60,11,71,57,3,7,71
2017-08-11,50,15,71,38,3,5,71
2017-08-12,34,15,44,32,1,5,44
2017-08-13,58,15,44,31,3,6,58
2017-08-14,57,14,45,40,3,8,57
2017-08-15,55,14,43,53,3,6,55
2017-08-16,55,14,67,51,3,6,67
2017-08-17,52,19,61,26,1,8,61
2017-08-18,55,19,35,36,3,7,55
2017-08-19,36,19,77,22,3,5,77
2017-08-20,40,10,39,28,3,6,40
2017-08-21,59,10,64,38,4,6,64
2017-08-22,69,10,90,33,4,6,90
2017-08-23,47,12,42,29,4,5,47
2017-08-24,46,12,43,37,3,7,46
2017-08-25,40,12,36,29,1,5,40
2017-08-26,52,15,48,38,1,7,52
2017-08-27,54,15,44,30,1,9,54
2017-08-28,53,15,38,30,1,6,53
2017-08-29,30,12,28,25,1,6,30
2017-08-30,51,12,41,23,0,5,51
2017-08-31,51,12,48,31,3,6,51
2017-09-01,36,6,34,22,1,5,36
2017-09-02,36,6,35,23,7,7,36
2017-09-03,21,6,34,20,1,5,34
2017-09-04,53,18,47,17,1,6,53
2017-09-05,68,18,61,28,1,7,68
2017-09-06,71,18,37,42,1,7,71
2017-09-07,56,10,45,28,1,6,56
2017-09-08,30,10,35,24,1,5,35
2017-09-09,27,10,24,29,1,5,29
2017-09-10,36,10,31,25,1,6,36
2017-09-11,33,10,34,40,6,8,40
2017-09-12,40,10,39,41,1,8,41
2017-09-13,51,14,49,43,7,7,51
2017-09-14,54,14,42,32,3,6,54
2017-09-15,56,14,46,53,3,8,56
2017-09-16,71,26,58,38,3,9,71
2017-09-17,79,26,84,29,1,8,84
2017-09-18,41,26,38,31,1,6,41
2017-09-19,53,22,23,16,1,5,53
2017-09-20,28,22,29,20,0,3,29
2017-09-21,49,22,36,23,1,5,49
2017-09-22,41,18,41,22,0,5,41
2017-09-23,43,18,44,43,1,8,44
2017-09-24,57,18,126,53,3,8,126
2017-09-25,65,23,97,54,4,10,97
2017-09-26,45,23,71,29,3,7,71
2017-09-27,50,23,33,27,3,7,50
2017-09-28,70,20,35,23,3,6,70
2017-09-29,31,20,36,39,1,9,39
2017-09-30,39,20,32,34,1,10,39
2017-10-01,31,6,35,39,4,9,39
2017-10-02,47,6,42,52,1,9,52
2017-10-03,61,6,36,42,13,10,61
2017-10-04,48,29,47,37,1,7,48
2017-10-05,52,29,50,35,3,7,52
2017-10-06,56,29,44,77,3,8,77
2017-10-07,59,20,43,47,3,9,59
2017-10-08,29,20,28,25,1,6,29
2017-10-09,35,20,25,29,3,6,35
2017-10-10,40,10,36,40,1,8,40
2017-10-11,48,10,34,40,3,8,48
2017-10-12,38,10,31,31,1,6,38
2017-10-13,51,18,31,36,1,8,51
2017-10-14,32,18,33,32,1,6,33
2017-10-15,34,18,31,26,1,6,34
2017-10-16,39,8,26,20,1,5,39
2017-10-17,29,8,27,35,4,7,35
2017-10-18,46,8,43,50,3,8,50
2017-10-19,57,16,48,45,1,8,57
2017-10-20,75,16,42,43,1,6,75
2017-10-21,58,16,43,49,3,10,58
2017-10-22,64,24,48,73,11,14,73
2017-10-23,33,24,35,39,1,6,39
2017-10-24,39,24,33,21,0,6,39
2017-10-25,45,10,32,44,3,7,45
2017-10-26,56,10,31,39,1,5,56
2017-10-27,48,10,37,43,3,7,48
2017-10-28,44,19,44,39,3,10,44
2017-10-29,23,19,40,21,0,6,40
2017-10-30,36,19,30,26,1,9,36
2017-10-31,38,12,29,40,4,9,40
2017-11-01,58,12,35,42,6,13,58
2017-11-02,48,12,35,39,1,9,48
2017-11-03,52,14,33,34,1,7,52
2017-11-04,29,14,29,42,1,7,42
2017-11-05,40,14,28,27,0,8,40
2017-11-06,41,13,30,25,1,7,41
2017-11-07,39,13,22,29,1,5,39
2017-11-08,39,13,25,41,1,7,41
2017-11-09,48,14,32,38,4,9,48
2017-11-10,27,14,36,24,3,7,36
2017-11-11,51,14,33,65,4,8,65
2017-11-12,68,18,32,46,7,14,68
2017-11-13,80,18,23,42,3,11,80
2017-11-14,62,18,28,34,4,8,62
2017-11-15,62,14,35,91,4,8,91
2017-11-16,28,14,33,39,3,6,39
2017-11-17,25,14,35,35,3,5,35
2017-11-18,52,15,36,51,4,11,52
2017-11-19,33,15,36,23,3,7,36
2017-11-20,33,15,33,29,4,5,33
2017-11-21,55,18,34,45,7,10,55
2017-11-22,57,18,29,65,11,18,65
2017-11-23,39,18,32,32,1,6,39
2017-11-24,63,14,29,40,7,9,63
2017-11-25,66,14,34,42,3,10,66
2017-11-26,31,14,31,30,1,9,31
2017-11-27,44,12,32,38,3,5,44
2017-11-28,52,12,36,44,3,8,52
2017-11-29,43,12,34,37,3,7,43
2017-11-30,68,20,28,46,6,9,68
2017-12-01,49,20,27,37,4,8,49
2017-12-02,62,20,24,50,4,15,62
2017-12-03,97,25,21,39,17,13,97
2017-12-04,101,25,31,69,9,20,101
2017-12-05,50,25,35,43,1,6,50
2017-12-06,55,6,31,32,1,5,55
2017-12-07,52,6,32,37,3,7,52
2017-12-08,48,6,25,32,3,6,48
2017-12-09,54,16,25,30,3,6,54
