date,pm25,pm10,o3,no2,so2,co,AQI
2017-04-01,154.0,66.0,31.7,33.9,8.2,8.2,154.0
2017-04-02,164.0,71.0,33.3,26.9,8.2,8.2,164.0
2017-04-03,159.0,64.0,50.6,19.2,6.1,6.4,159.0
2017-04-04,132.0,55.0,53.2,12.4,5.6,6.4,132.0
2017-04-05,97.0,55.0,34.6,25.6,5.6,7.3,97.0
2017-04-06,158.0,62.0,8.9,38.0,6.1,9.1,158.0
2017-04-07,122.0,46.0,13.5,28.8,4.1,7.3,122.0
2017-04-08,151.0,54.0,21.2,27.9,4.6,7.3,151.0
2017-04-09,95.0,38.0,36.2,15.6,4.1,6.4,95.0
2017-04-10,78.0,30.0,30.1,18.8,3.6,6.4,78.0
2017-04-11,129.0,48.0,17.8,26.6,4.6,10.0,129.0
2017-04-12,80.0,69.0,29.7,27.9,5.6,6.4,80.0
2017-04-13,68.0,62.0,29.7,25.2,5.1,5.5,68.0
2017-04-14,89.0,59.0,36.2,21.5,6.6,7.3,89.0
2017-04-15,119.0,62.0,31.7,24.3,6.6,8.2,119.0
2017-04-16,119.0,55.0,18.3,28.4,5.6,7.3,119.0
2017-04-17,144.0,59.0,22.4,26.1,5.6,10.0,144.0
2017-04-18,122.0,76.0,35.4,24.3,7.6,7.3,122.0
2017-04-19,91.0,78.0,44.7,19.2,6.1,6.4,91.0
2017-04-20,112.0,61.0,48.4,17.4,4.6,8.2,112.0
2017-04-21,139.0,65.0,30.3,22.4,8.2,8.2,139.0
2017-04-22,94.0,53.0,47.2,12.8,5.1,6.4,94.0
2017-04-23,104.0,58.0,49.2,15.1,5.1,5.5,104.0
2017-04-24,109.0,64.0,52.6,14.2,5.1,6.4,109.0
2017-04-25,114.0,59.0,32.5,19.2,5.1,6.4,114.0
2017-04-26,72.0,31.0,41.1,11.9,3.9,5.5,72.0
2017-04-27,75.0,40.0,38.6,16.0,6.1,5.5,75.0
2017-04-28,119.0,61.0,34.6,30.2,7.6,7.3,119.0
2017-04-29,144.0,68.0,45.9,30.7,10.1,7.3,144.0
2017-04-30,114.0,60.0,62.3,19.7,8.2,6.4,114.0
2017-05-01,89.0,47.0,37.4,15.6,5.6,4.6,89.0
2017-05-02,59.0,25.0,34.2,9.2,3.6,4.6,59.0
2017-05-03,59.0,29.0,40.3,9.2,4.1,4.6,59.0
2017-05-04,63.0,25.0,25.6,13.8,3.6,6.4,63.0
2017-05-05,129.0,51.0,18.3,20.6,4.1,7.3,129.0
2017-05-06,139.0,130.0,28.9,19.2,5.1,6.4,139.0
2017-05-07,142.0,147.0,32.9,21.0,5.1,5.5,147.0
2017-05-08,82.0,69.0,35.7,15.1,4.1,4.6,82.0
2017-05-09,124.0,59.0,28.5,17.6,4.5,7.3,124.0
2017-05-10,151.0,73.0,42.7,32.5,7.1,8.2,151.0
2017-05-11,134.0,65.0,44.3,25.5,6.6,8.2,134.0
2017-05-12,85.0,32.0,45.5,18.3,4.1,6.4,85.0
2017-05-13,127.0,56.0,42.7,25.2,6.1,7.3,127.0
2017-05-14,152.0,61.0,51.3,17.0,6.1,6.4,152.0
2017-05-15,70.0,54.0,43.9,16.5,5.6,4.6,70.0
2017-05-16,55.0,35.0,34.6,19.4,6.1,3.7,55.0
2017-05-17,65.0,43.0,39.0,17.4,5.1,4.6,65.0
2017-05-18,72.0,45.0,48.4,13.3,5.1,5.5,72.0
2017-05-19,82.0,46.0,50.0,11.0,5.1,6.4,82.0
2017-05-20,72.0,40.0,41.5,8.6,4.6,5.5,72.0
2017-05-21,63.0,33.0,39.8,7.8,4.1,4.6,63.0
2017-05-22,57.0,30.0,32.1,7.8,4.1,4.6,57.0
2017-05-23,70.0,32.0,21.6,16.5,4.1,6.4,70.0
2017-05-24,59.0,22.0,36.2,10.6,4.0,5.5,59.0
2017-05-25,84.0,40.0,41.5,21.5,7.6,7.3,84.0
2017-05-26,78.0,50.0,45.5,18.3,5.6,6.4,78.0
2017-05-27,76.0,50.0,41.5,19.2,5.6,4.6,76.0
2017-05-28,89.0,54.0,43.5,17.4,6.6,4.6,89.0
2017-05-29,65.0,34.0,37.8,11.0,5.0,3.7,65.0
2017-05-30,68.0,37.0,34.6,9.2,5.1,3.7,68.0
2017-05-31,119.0,56.0,34.2,17.9,6.1,6.4,119.0
2017-06-01,164.0,74.0,47.0,24.7,7.8,8.2,164.0
2017-06-02,93.0,49.0,50.2,13.3,5.2,5.5,93.0
2017-06-03,60.0,35.0,43.7,11.9,5.1,3.7,60.0
2017-06-04,53.0,29.0,44.7,8.7,5.1,3.7,53.0
2017-06-05,59.0,26.0,43.8,11.5,5.1,4.6,59.0
2017-06-06,80.0,36.0,35.0,12.8,4.1,5.5,80.0
2017-06-07,134.0,54.0,66.9,16.0,6.1,7.3,134.0
2017-06-08,167.0,71.0,74.7,17.9,5.6,8.2,167.0
2017-06-09,159.0,64.0,73.4,17.9,5.9,8.2,159.0
2017-06-10,93.0,32.0,18.3,19.2,4.1,6.4,93.0
2017-06-11,50.0,15.0,42.7,8.7,3.6,4.6,50.0
2017-06-12,50.0,17.0,42.7,11.0,3.6,3.7,50.0
2017-06-13,61.0,21.0,37.8,15.6,3.6,5.5,61.0
2017-06-14,72.0,31.0,38.2,13.3,4.1,4.6,72.0
2017-06-15,91.0,40.0,39.8,17.9,4.6,4.6,91.0
2017-06-16,89.0,41.0,49.6,11.9,4.1,4.6,89.0
2017-06-17,87.0,43.0,49.2,11.9,5.1,4.6,87.0
2017-06-18,89.0,40.0,39.6,8.7,4.9,4.6,89.0
2017-06-19,61.0,27.0,34.8,11.5,3.6,5.5,61.0
2017-06-20,80.0,29.0,19.9,15.1,4.1,5.5,80.0
2017-06-21,95.0,36.0,23.2,14.7,4.1,5.5,95.0
2017-06-22,50.0,14.0,32.1,10.1,3.1,4.6,50.0
2017-06-23,124.0,48.0,23.2,22.4,3.6,7.3,124.0
2017-06-24,89.0,30.0,24.8,20.6,3.6,7.3,89.0
2017-06-25,142.0,52.0,10.2,22.4,4.1,8.2,142.0
2017-06-26,165.0,69.0,23.6,21.5,5.1,9.1,165.0
2017-06-27,171.0,77.0,39.8,22.9,4.6,10.0,171.0
2017-06-28,151.0,55.0,32.4,15.6,4.1,7.3,151.0
2017-06-29,91.0,34.0,34.6,16.0,3.6,6.4,91.0
2017-06-30,97.0,38.0,21.2,17.0,4.1,7.3,97.0
2017-07-01,127.0,53.0,25.2,17.9,3.6,6.4,127.0
2017-07-02,72.0,35.0,22.8,10.6,3.6,5.5,72.0
2018-01-01,122.0,52.0,24.8,26.1,7.1,9.1,122.0
2018-01-02,82.0,37.0,24.0,22.0,5.6,7.3,82.0
2018-01-03,70.0,31.0,27.7,13.3,4.1,6.4,70.0
2018-01-04,34.0,10.0,22.8,13.8,3.6,6.4,34.0
2018-01-05,65.0,24.0,20.4,15.1,4.6,8.2,65.0
2018-01-06,153.0,57.0,12.6,28.8,6.1,10.0,153.0
2018-01-07,70.0,21.0,13.5,25.2,4.6,8.2,70.0
2018-01-08,179.0,82.0,11.0,24.5,6.6,13.6,179.0
2018-01-09,82.0,51.0,23.6,19.7,7.6,8.2,82.0
2018-01-10,97.0,60.0,19.5,23.1,9.2,8.2,97.0
2018-01-11,122.0,59.0,13.5,29.3,11.4,9.1,122.0
2018-01-12,91.0,44.0,14.7,21.1,8.7,7.3,91.0
2018-01-13,139.0,59.0,6.1,43.5,11.1,10.9,139.0
2018-01-14,91.0,35.0,10.2,29.8,6.6,6.4,91.0
2018-01-15,97.0,38.0,5.6,37.5,7.1,8.2,97.0
2018-01-16,117.0,47.0,6.1,33.9,6.0,9.1,117.0
