"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/29/2016","45","Ozone","Rosenstiel","12-086-0027","AQS"
"03/01/2016","50","PM2.5","Belle Glade","12-099-0008","AQS"
"03/02/2016","52","PM2.5","Belle Glade","12-099-0008","AQS"
"03/03/2016","56","PM2.5","Belle Glade","12-099-0008","AQS"
"03/04/2016","52","PM2.5","Belle Glade","12-099-0008","AQS"
"03/05/2016","52","PM2.5","Belle Glade","12-099-0008","AQS"
"03/06/2016","54","Ozone","Vista View Park","12-011-0033","AQS"
"03/07/2016","75","PM2.5","Belle Glade","12-099-0008","AQS"
"03/08/2016","57","PM10","Lantana Preserve","12-099-0021","AQS"
"03/09/2016","51","PM10","Lantana Preserve","12-099-0021","AQS"
"03/10/2016","50","PM2.5","Belle Glade","12-099-0008","AQS"
"03/11/2016","55","PM2.5","Belle Glade","12-099-0008","AQS"
"03/12/2016","49","PM2.5","Belle Glade","12-099-0008","AQS"
"03/13/2016","51","PM2.5","Belle Glade","12-099-0008","AQS"
"03/14/2016","52","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/15/2016","54","PM2.5","Miami Fire Station","12-086-1016","AQS"
"03/16/2016","45","PM2.5","Miami Fire Station","12-086-1016","AQS"
"03/17/2016","51","PM2.5","Belle Glade","12-099-0008","AQS"
"03/18/2016","61","PM2.5","Belle Glade","12-099-0008","AQS"
"03/19/2016","52","PM2.5","Belle Glade","12-099-0008","AQS"
"03/20/2016","38","PM2.5","Miami Fire Station","12-086-1016","AQS"
"03/21/2016","46","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"03/22/2016","53","PM10","Lantana Preserve","12-099-0021","AQS"
"03/23/2016","53","PM10","Lantana Preserve","12-099-0021","AQS"
"03/24/2016","44","PM2.5","Miami Fire Station","12-086-1016","AQS"
"03/25/2016","46","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/26/2016","50","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/27/2016","38","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/28/2016","50","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"03/29/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"03/30/2016","43","Ozone","Rosenstiel","12-086-0027","AQS"
"03/31/2016","40","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/01/2016","54","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/02/2016","59","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/03/2016","54","PM2.5","Belle Glade","12-099-0008","AQS"
"04/04/2016","50","PM2.5","Belle Glade","12-099-0008","AQS"
"04/05/2016","84","Ozone","Perdue","12-086-0029","AQS"
"04/06/2016","67","PM10","Lantana Preserve","12-099-0021","AQS"
"04/07/2016","48","PM2.5","Belle Glade","12-099-0008","AQS"
"04/08/2016","90","Ozone","Lantana Preserve","12-099-0021","AQS"
"04/09/2016","61","Ozone","Perdue","12-086-0029","AQS"
"04/10/2016","49","Ozone","Vista View Park","12-011-0033","AQS"
"04/11/2016","56","PM10","Lantana Preserve","12-099-0021","AQS"
"04/12/2016","52","PM10","Lantana Preserve","12-099-0021","AQS"
"04/13/2016","52","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/14/2016","52","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/15/2016","45","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"04/16/2016","45","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"04/17/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"04/18/2016","96","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"04/19/2016","63","PM2.5","Belle Glade","12-099-0008","AQS"
"04/20/2016","70","PM2.5","Belle Glade","12-099-0008","AQS"
"04/21/2016","69","PM2.5","Belle Glade","12-099-0008","AQS"
"04/22/2016","63","PM2.5","Belle Glade","12-099-0008","AQS"
"04/23/2016","47","Ozone","Lantana Preserve","12-099-0021","AQS"
"04/24/2016","51","Ozone","Rosenstiel","12-086-0027","AQS"
"04/25/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"04/26/2016","54","PM2.5","Belle Glade","12-099-0008","AQS"
"04/27/2016","67","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"04/28/2016","56","PM2.5","Belle Glade","12-099-0008","AQS"
"04/29/2016","65","PM2.5","Belle Glade","12-099-0008","AQS"
"04/30/2016","55","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/01/2016","51","PM2.5","Belle Glade","12-099-0008","AQS"
"05/02/2016","61","PM2.5","Belle Glade","12-099-0008","AQS"
"05/03/2016","68","PM2.5","Belle Glade","12-099-0008","AQS"
"05/04/2016","53","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/05/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"05/06/2016","74","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"05/07/2016","101","Ozone","Perdue","12-086-0029","AQS"
"05/08/2016","93","Ozone","Vista View Park","12-011-0033","AQS"
"05/09/2016","74","Ozone","Rosenstiel","12-086-0027","AQS"
"05/10/2016","67","Ozone","Vista View Park","12-011-0033","AQS"
"05/11/2016","58","Ozone","Vista View Park","12-011-0033","AQS"
"05/12/2016","64","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/13/2016","51","Ozone","Vista View Park","12-011-0033","AQS"
"05/14/2016","61","Ozone","Pompano Highlands","12-011-2003","AQS"
"05/15/2016","61","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"05/16/2016","45","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/17/2016","38","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/18/2016","38","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/19/2016","38","NO2","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"05/20/2016","40","Ozone","Vista View Park","12-011-0033","AQS"
"05/21/2016","50","PM2.5","Palm Springs Fire Station","12-086-0033","AQS"
"05/22/2016","42","Ozone","Pompano Highlands","12-011-2003","AQS"
"05/23/2016","136","Ozone","Rosenstiel","12-086-0027","AQS"
"05/24/2016","64","Ozone","Rosenstiel","12-086-0027","AQS"
"05/25/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"05/26/2016","51","Ozone","Vista View Park","12-011-0033","AQS"
"05/27/2016","40","PM10","Lantana Preserve","12-099-0021","AQS"
"05/28/2016","31","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"05/29/2016","39","Ozone","Vista View Park","12-011-0033","AQS"
"05/30/2016","38","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"05/31/2016","32","PM2.5","Miami Fire Station","12-086-1016","AQS"
"06/01/2016","35","Ozone","Rosenstiel","12-086-0027","AQS"
"06/02/2016","33","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"06/03/2016","38","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/04/2016","28","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"06/05/2016","48","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/06/2016","72","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/07/2016","55","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/08/2016","35","PM2.5","Palm Springs Fire Station","12-086-0033","AQS"
"06/09/2016","46","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/10/2016","44","PM2.5","Miami Fire Station","12-086-1016","AQS"
"06/11/2016","37","PM2.5","Miami Fire Station","12-086-1016","AQS"
"06/12/2016","36","Ozone","Perdue","12-086-0029","AQS"
"06/13/2016","50","Ozone","Rosenstiel","12-086-0027","AQS"
"06/14/2016","50","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"06/15/2016","49","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/16/2016","45","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/17/2016","42","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/18/2016","55","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/19/2016","45","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/20/2016","45","PM10","Lantana Preserve","12-099-0021","AQS"
"06/21/2016","46","PM10","Lantana Preserve","12-099-0021","AQS"
"06/22/2016","46","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/23/2016","42","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/24/2016","33","PM2.5","Miami Fire Station","12-086-1016","AQS"
"06/25/2016","32","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/26/2016","29","Ozone","Vista View Park","12-011-0033","AQS"
"06/27/2016","35","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/28/2016","40","Ozone","Vista View Park","12-011-0033","AQS"
"06/29/2016","47","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"06/30/2016","40","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/01/2016","48","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/02/2016","47","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/03/2016","56","PM2.5","Daniela Banu NCORE","12-011-0034","AQS"
"07/04/2016","92","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/05/2016","78","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/06/2016","62","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/07/2016","66","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/08/2016","63","PM2.5","Palm Springs Fire Station","12-086-0033","AQS"
"07/09/2016","61","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/10/2016","49","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/11/2016","43","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/12/2016","46","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/13/2016","47","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/14/2016","30","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/15/2016","32","PM2.5","Miami Fire Station","12-086-1016","AQS"
"07/16/2016","29","PM2.5","Miami Fire Station","12-086-1016","AQS"
"07/17/2016","35","PM2.5","Palm Springs Fire Station","12-086-0033","AQS"
"07/18/2016","38","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/19/2016","45","PM10","Lantana Preserve","12-099-0021","AQS"
"07/20/2016","51","PM2.5","Miami Fire Station","12-086-1016","AQS"
"07/21/2016","40","PM2.5","Miami Fire Station","12-086-1016","AQS"
"07/22/2016","38","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/23/2016","35","Ozone","Rosenstiel","12-086-0027","AQS"
"07/24/2016","44","Ozone","Lantana Preserve","12-099-0021","AQS"
"07/25/2016","50","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/26/2016","43","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"07/27/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"07/28/2016","45","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/29/2016","60","PM2.5","Palm Springs Fire Station","12-086-0033","AQS"
"07/30/2016","56","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/31/2016","48","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/01/2016","70","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/02/2016","65","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/03/2016","57","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/04/2016","57","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/05/2016","55","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/06/2016","56","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/07/2016","47","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/08/2016","47","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/09/2016","35","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/10/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/11/2016","32","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/12/2016","35","PM10","Lantana Preserve","12-099-0021","AQS"
"08/13/2016","30","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/14/2016","36","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/15/2016","43","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/16/2016","56","PM10","Lantana Preserve","12-099-0021","AQS"
"08/17/2016","40","PM10","Lantana Preserve","12-099-0021","AQS"
"08/18/2016","45","PM10","Lantana Preserve","12-099-0021","AQS"
"08/19/2016","42","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/20/2016","44","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"08/21/2016","44","Ozone","Lantana Preserve","12-099-0021","AQS"
"08/22/2016","40","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"08/23/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/24/2016","50","PM10","Lantana Preserve","12-099-0021","AQS"
"08/25/2016","43","PM10","Lantana Preserve","12-099-0021","AQS"
"08/26/2016","41","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/27/2016","35","PM2.5","Miami Fire Station","12-086-1016","AQS"
"08/28/2016","31","Ozone","Rosenstiel","12-086-0027","AQS"
"08/29/2016","33","PM2.5","Belle Glade","12-099-0008","AQS"
"08/30/2016","31","Ozone","Rosenstiel","12-086-0027","AQS"
"08/31/2016","49","PM2.5","Belle Glade","12-099-0008","AQS"
"09/01/2016","63","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/02/2016","60","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/03/2016","57","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/04/2016","48","PM2.5","Belle Glade","12-099-0008","AQS"
"09/05/2016","44","PM2.5","Belle Glade","12-099-0008","AQS"
"09/06/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"09/07/2016","50","PM2.5","Miami Fire Station","12-086-1016","AQS"
"09/08/2016","52","PM2.5","Belle Glade","12-099-0008","AQS"
"09/09/2016","38","PM2.5","Belle Glade","12-099-0008","AQS"
"09/10/2016","41","PM2.5","Belle Glade","12-099-0008","AQS"
"09/11/2016","44","PM2.5","Belle Glade","12-099-0008","AQS"
"09/12/2016","36","PM10","Lantana Preserve","12-099-0021","AQS"
"09/13/2016","32","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/14/2016","42","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/15/2016","46","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/16/2016","34","PM2.5","Belle Glade","12-099-0008","AQS"
"09/17/2016","35","PM2.5","Belle Glade","12-099-0008","AQS"
"09/18/2016","40","Ozone","Vista View Park","12-011-0033","AQS"
"09/19/2016","37","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/20/2016","41","Ozone","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"09/21/2016","35","PM2.5","Miami Fire Station","12-086-1016","AQS"
"09/22/2016","44","PM10","Lantana Preserve","12-099-0021","AQS"
"09/23/2016","36","PM2.5","Miami Fire Station","12-086-1016","AQS"
"09/24/2016","51","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/25/2016","31","Ozone","Rosenstiel","12-086-0027","AQS"
"09/26/2016","32","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"09/27/2016","35","NO2","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"09/28/2016","38","Ozone","Lantana Preserve","12-099-0021","AQS"
"09/29/2016","36","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/30/2016","44","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/01/2016","31","Ozone","Lantana Preserve","12-099-0021","AQS"
"10/02/2016","28","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/03/2016","31","PM2.5","Miami Fire Station","12-086-1016","AQS"
"10/04/2016","37","PM2.5","Miami Fire Station","12-086-1016","AQS"
"10/05/2016","2","CO","Daniela Banu NCORE","12-011-0034","AQS"
"10/09/2016","17","PM2.5","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"10/10/2016","40","Ozone","Vista View Park","12-011-0033","AQS"
"10/11/2016","57","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/12/2016","39","Ozone","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"10/13/2016","46","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/14/2016","51","PM10","Lantana Preserve","12-099-0021","AQS"
"10/15/2016","52","PM10","Lantana Preserve","12-099-0021","AQS"
"10/16/2016","36","Ozone","Rosenstiel","12-086-0027","AQS"
"10/17/2016","59","PM10","Lantana Preserve","12-099-0021","AQS"
"10/18/2016","67","PM10","Lantana Preserve","12-099-0021","AQS"
"10/19/2016","62","PM10","Lantana Preserve","12-099-0021","AQS"
"10/20/2016","38","PM2.5","Miami Fire Station","12-086-1016","AQS"
"10/21/2016","44","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"10/22/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"10/23/2016","44","Ozone","Rosenstiel","12-086-0027","AQS"
"10/24/2016","51","PM10","Lantana Preserve","12-099-0021","AQS"
"10/25/2016","80","PM10","Lantana Preserve","12-099-0021","AQS"
"10/26/2016","113","PM10","Lantana Preserve","12-099-0021","AQS"
"10/27/2016","164","PM10","Lantana Preserve","12-099-0021","AQS"
"10/28/2016","81","PM10","Lantana Preserve","12-099-0021","AQS"
"10/29/2016","47","PM10","Lantana Preserve","12-099-0021","AQS"
"10/30/2016","37","Ozone","Lantana Preserve","12-099-0021","AQS"
"10/31/2016","46","PM10","Lantana Preserve","12-099-0021","AQS"
"11/01/2016","62","PM10","Lantana Preserve","12-099-0021","AQS"
"11/02/2016","68","PM10","Lantana Preserve","12-099-0021","AQS"
"11/03/2016","49","PM10","Lantana Preserve","12-099-0021","AQS"
"11/04/2016","39","Ozone","Rosenstiel","12-086-0027","AQS"
"11/05/2016","40","PM2.5","Miami Fire Station","12-086-1016","AQS"
"11/06/2016","43","Ozone","Lantana Preserve","12-099-0021","AQS"
"11/07/2016","122","PM10","Lantana Preserve","12-099-0021","AQS"
"11/08/2016","94","PM10","Lantana Preserve","12-099-0021","AQS"
"11/09/2016","80","PM10","Lantana Preserve","12-099-0021","AQS"
"11/10/2016","46","Ozone","Rosenstiel","12-086-0027","AQS"
"11/11/2016","68","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/12/2016","74","Ozone","Rosenstiel","12-086-0027","AQS"
"11/13/2016","60","PM2.5","Belle Glade","12-099-0008","AQS"
"11/14/2016","54","PM2.5","Belle Glade","12-099-0008","AQS"
"11/15/2016","58","PM2.5","Belle Glade","12-099-0008","AQS"
"11/16/2016","59","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/17/2016","68","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/18/2016","56","PM2.5","Belle Glade","12-099-0008","AQS"
"11/19/2016","63","PM2.5","Belle Glade","12-099-0008","AQS"
"11/20/2016","52","PM2.5","Daniela Banu NCORE","12-011-0034","AQS"
"11/21/2016","58","Ozone","Rosenstiel","12-086-0027","AQS"
"11/22/2016","45","PM2.5","Miami Fire Station","12-086-1016","AQS"
"11/23/2016","43","PM2.5","Belle Glade","12-099-0008","AQS"
"11/24/2016","44","PM2.5","Belle Glade","12-099-0008","AQS"
"11/25/2016","55","PM2.5","Belle Glade","12-099-0008","AQS"
"11/26/2016","39","Ozone","Rosenstiel","12-086-0027","AQS"
"11/27/2016","41","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"11/28/2016","45","PM2.5","Belle Glade","12-099-0008","AQS"
"11/29/2016","39","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"11/30/2016","43","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/01/2016","40","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/02/2016","42","Ozone","Lantana Preserve","12-099-0021","AQS"
"12/03/2016","43","Ozone","Rosenstiel","12-086-0027","AQS"
"12/04/2016","42","Ozone","Rosenstiel","12-086-0027","AQS"
"12/05/2016","39","PM2.5","Belle Glade","12-099-0008","AQS"
"12/06/2016","43","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/07/2016","54","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/08/2016","60","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/09/2016","49","PM2.5","Belle Glade","12-099-0008","AQS"
"12/10/2016","36","PM2.5","Belle Glade","12-099-0008","AQS"
"12/11/2016","37","Ozone","Rosenstiel","12-086-0027","AQS"
"12/12/2016","44","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/13/2016","47","PM2.5","Miami Fire Station","12-086-1016","AQS"
"12/14/2016","52","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/15/2016","56","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/16/2016","41","PM2.5","Miami Fire Station","12-086-1016","AQS"
"12/17/2016","40","PM2.5","Miami Fire Station","12-086-1016","AQS"
"12/18/2016","33","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/19/2016","37","PM2.5","Miami Fire Station","12-086-1016","AQS"
"12/20/2016","36","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"12/21/2016","37","PM2.5","Vista View Park","12-011-0033","AQS"
"12/22/2016","42","PM2.5","Belle Glade","12-099-0008","AQS"
"12/23/2016","40","PM2.5","Belle Glade","12-099-0008","AQS"
"12/24/2016","43","PM2.5","Belle Glade","12-099-0008","AQS"
"12/25/2016","52","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/26/2016","57","PM2.5","Belle Glade","12-099-0008","AQS"
"12/27/2016","49","PM2.5","Belle Glade","12-099-0008","AQS"
"12/28/2016","40","PM2.5","Belle Glade","12-099-0008","AQS"
"12/29/2016","49","PM2.5","Miami Fire Station","12-086-1016","AQS"
"12/30/2016","41","Ozone","Rosenstiel","12-086-0027","AQS"
"12/31/2016","58","PM2.5","Vista View Park","12-011-0033","AQS"
"01/01/2017","76","PM2.5","Vista View Park","12-011-0033","AQS"
"01/02/2017","49","PM2.5","Belle Glade","12-099-0008","AQS"
"01/03/2017","54","PM2.5","Belle Glade","12-099-0008","AQS"
"01/04/2017","40","PM2.5","Belle Glade","12-099-0008","AQS"
"01/05/2017","52","PM2.5","Belle Glade","12-099-0008","AQS"
"01/06/2017","44","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/07/2017","45","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/08/2017","39","Ozone","Daniela Banu NCORE","12-011-0034","AQS"
"01/09/2017","47","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/10/2017","42","PM10","Lantana Preserve","12-099-0021","AQS"
"01/11/2017","48","PM10","Lantana Preserve","12-099-0021","AQS"
"01/12/2017","47","PM2.5","Belle Glade","12-099-0008","AQS"
"01/13/2017","46","PM2.5","Belle Glade","12-099-0008","AQS"
"01/14/2017","46","PM2.5","Belle Glade","12-099-0008","AQS"
"01/15/2017","51","PM2.5","Belle Glade","12-099-0008","AQS"
"01/16/2017","50","PM2.5","Belle Glade","12-099-0008","AQS"
"01/17/2017","54","PM2.5","Belle Glade","12-099-0008","AQS"
"01/18/2017","63","PM2.5","Belle Glade","12-099-0008","AQS"
"01/19/2017","54","PM2.5","Belle Glade","12-099-0008","AQS"
"01/20/2017","47","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/21/2017","56","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/22/2017","74","PM10","Lantana Preserve","12-099-0021","AQS"
"01/23/2017","67","PM2.5","Belle Glade","12-099-0008","AQS"
"01/24/2017","51","PM2.5","Belle Glade","12-099-0008","AQS"
"01/25/2017","52","PM2.5","Belle Glade","12-099-0008","AQS"
"01/26/2017","53","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/27/2017","59","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"01/28/2017","62","PM2.5","Vista View Park","12-011-0033","AQS"
"01/29/2017","39","NO2","Dr. Von Mizell-Eula Johnson State Park (prev. John U Lloyd State Park)","12-011-8002","AQS"
"01/30/2017","45","Ozone","Vista View Park","12-011-0033","AQS"
"01/31/2017","49","Ozone","Rosenstiel","12-086-0027","AQS"
"02/01/2017","57","NO2","Perimeter Road","12-086-0035","AQS"
"02/02/2017","46","PM2.5","Vista View Park","12-011-0033","AQS"
"02/03/2017","43","PM2.5","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"02/04/2017","55","PM2.5","Vista View Park","12-011-0033","AQS"
"02/05/2017","55","PM2.5","Vista View Park","12-011-0033","AQS"
"02/06/2017","53","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/07/2017","40","PM2.5","Belle Glade","12-099-0008","AQS"
"02/08/2017","45","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/09/2017","57","PM2.5","DELRAY BEACH","12-099-2005","AQS"
"02/10/2017","45","Ozone","Rosenstiel","12-086-0027","AQS"
"02/11/2017","46","Ozone","Rosenstiel","12-086-0027","AQS"
"02/12/2017","45","Ozone","Vista View Park","12-011-0033","AQS"
"02/13/2017","74","Ozone","Rosenstiel","12-086-0027","AQS"
"02/14/2017","59","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/15/2017","61","PM2.5","Belle Glade","12-099-0008","AQS"
"02/16/2017","59","PM2.5","Miami Fire Station","12-086-1016","AQS"
"02/17/2017","66","PM2.5","Belle Glade","12-099-0008","AQS"
"02/18/2017","59","PM2.5","Belle Glade","12-099-0008","AQS"
"02/19/2017","52","PM2.5","Near Road - Fort Lauderdale","12-011-0035","AQS"
"02/20/2017","47","Ozone","Rosenstiel","12-086-0027","AQS"
"02/21/2017","51","Ozone","Rosenstiel","12-086-0027","AQS"
"02/22/2017","46","Ozone","Rosenstiel","12-086-0027","AQS"
