"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/13/2019","20","","Jersey City Firehouse","34-017-1003","AQS"
"08/16/2019","16","","Newark Firehouse","34-013-0003","AQS"
"08/19/2019","27","","IS 52","36-005-0110","AQS"
"08/22/2019","11","","Newark Firehouse","34-013-0003","AQS"
"08/25/2019","8","","Jersey City Firehouse","34-017-1003","AQS"
"08/31/2019","12","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/2019","11","","Newark Firehouse","34-013-0003","AQS"
"09/06/2019","11","","Jersey City Firehouse","34-017-1003","AQS"
"09/09/2019","10","","Newark Firehouse","34-013-0003","AQS"
"09/12/2019","16","","Jersey City Firehouse","34-017-1003","AQS"
"09/15/2019","9","","Newark Firehouse","34-013-0003","AQS"
"09/18/2019","15","","Jersey City Firehouse","34-017-1003","AQS"
"09/21/2019","31","","Newark Firehouse","34-013-0003","AQS"
"09/24/2019","11","","Jersey City Firehouse","34-017-1003","AQS"
"09/27/2019","12","","Newark Firehouse","34-013-0003","AQS"
"09/30/2019","15","","Jersey City Firehouse","34-017-1003","AQS"
"10/03/2019","6","","Newark Firehouse","34-013-0003","AQS"
"10/06/2019","16","","IS 52","36-005-0110","AQS"
"10/09/2019","6","","Newark Firehouse","34-013-0003","AQS"
"10/12/2019","10","","DIVISION STREET","36-061-0134","AQS"
"10/15/2019","10","","Newark Firehouse","34-013-0003","AQS"
"10/18/2019","5","","Newark Firehouse","34-013-0003","AQS"
"10/21/2019","14","","Newark Firehouse","34-013-0003","AQS"
"10/24/2019","19","","Jersey City Firehouse","34-017-1003","AQS"
"10/27/2019","7","","Newark Firehouse","34-013-0003","AQS"
"10/30/2019","10","","DIVISION STREET","36-061-0134","AQS"
"11/02/2019","7","","Newark Firehouse","34-013-0003","AQS"
"11/05/2019","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/2019","31","","Jersey City Firehouse","34-017-1003","AQS"
"11/17/2019","10","","Jersey City Firehouse","34-017-1003","AQS"
"11/23/2019","9","","Newark Firehouse","34-013-0003","AQS"
"11/26/2019","19","","Newark Firehouse","34-013-0003","AQS"
"11/29/2019","5","","DIVISION STREET","36-061-0134","AQS"
"11/30/2019","5","","IS 52","36-005-0110","AQS"
"12/02/2019","6","","Newark Firehouse","34-013-0003","AQS"
"12/05/2019","11","","DIVISION STREET","36-061-0134","AQS"
"12/08/2019","9","","Newark Firehouse","34-013-0003","AQS"
"12/11/2019","13","","DIVISION STREET","36-061-0134","AQS"
"12/14/2019","4","","Newark Firehouse","34-013-0003","AQS"
"12/17/2019","7","","Jersey City Firehouse","34-017-1003","AQS"
"12/20/2019","14","","Newark Firehouse","34-013-0003","AQS"
"12/23/2019","40","","DIVISION STREET","36-061-0134","AQS"
"12/26/2019","29","","Newark Firehouse","34-013-0003","AQS"
"12/29/2019","19","","Newark Firehouse","34-013-0003","AQS"
"01/04/2020","13","","DIVISION STREET","36-061-0134","AQS"
"01/10/2020","17","","DIVISION STREET","36-061-0134","AQS"
"01/16/2020","12","","DIVISION STREET","36-061-0134","AQS"
"01/22/2020","24","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/28/2020","5","","DIVISION STREET","36-061-0134","AQS"
"02/03/2020","19","","DIVISION STREET","36-061-0134","AQS"
"02/09/2020","13","","DIVISION STREET","36-061-0134","AQS"
"02/15/2020","10","","DIVISION STREET","36-061-0134","AQS"
"02/21/2020","7","","DIVISION STREET","36-061-0134","AQS"
"02/27/2020","6","","DIVISION STREET","36-061-0134","AQS"
"03/04/2020","7","","DIVISION STREET","36-061-0134","AQS"
"05/21/2020","17","","QUEENS COLLEGE 2","36-081-0124","AQS"
"05/27/2020","5","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/02/2020","16","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/08/2020","10","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/14/2020","6","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/20/2020","13","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/26/2020","16","","QUEENS COLLEGE 2","36-081-0124","AQS"
"07/02/2020","17","","QUEENS COLLEGE 2","36-081-0124","AQS"
"07/05/2020","19","","Newark Firehouse","34-013-0003","AQS"
"07/08/2020","20","","Jersey City Firehouse","34-017-1003","AQS"
"07/11/2020","11","","Newark Firehouse","34-013-0003","AQS"
"07/14/2020","10","","Jersey City Firehouse","34-017-1003","AQS"
"07/17/2020","15","","Newark Firehouse","34-013-0003","AQS"
"07/20/2020","19","","Jersey City Firehouse","34-017-1003","AQS"
"07/23/2020","11","","Newark Firehouse","34-013-0003","AQS"
"07/26/2020","14","","Jersey City Firehouse","34-017-1003","AQS"
"07/29/2020","15","","Newark Firehouse","34-013-0003","AQS"
"08/01/2020","15","","Jersey City Firehouse","34-017-1003","AQS"
"08/04/2020","17","","Newark Firehouse","34-013-0003","AQS"
"08/07/2020","18","","Jersey City Firehouse","34-017-1003","AQS"
"08/10/2020","21","","Newark Firehouse","34-013-0003","AQS"
"08/13/2020","20","","Jersey City Firehouse","34-017-1003","AQS"
"08/16/2020","9","","Newark Firehouse","34-013-0003","AQS"
"08/19/2020","16","","Jersey City Firehouse","34-017-1003","AQS"
"08/22/2020","11","","Newark Firehouse","34-013-0003","AQS"
"08/25/2020","20","","Jersey City Firehouse","34-017-1003","AQS"
"08/28/2020","11","","Newark Firehouse","34-013-0003","AQS"
"08/31/2020","10","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/2020","11","","Newark Firehouse","34-013-0003","AQS"
"09/06/2020","15","","Jersey City Firehouse","34-017-1003","AQS"
"09/09/2020","15","","Newark Firehouse","34-013-0003","AQS"
"09/12/2020","12","","Jersey City Firehouse","34-017-1003","AQS"
"09/15/2020","9","","Newark Firehouse","34-013-0003","AQS"
"09/18/2020","17","","Jersey City Firehouse","34-017-1003","AQS"
"09/21/2020","7","","Newark Firehouse","34-013-0003","AQS"
"09/24/2020","41","","Jersey City Firehouse","34-017-1003","AQS"
"09/27/2020","8","","Newark Firehouse","34-013-0003","AQS"
"09/30/2020","7","","Jersey City Firehouse","34-017-1003","AQS"
"10/03/2020","6","","Newark Firehouse","34-013-0003","AQS"
"10/06/2020","17","","Jersey City Firehouse","34-017-1003","AQS"
"10/09/2020","15","","Newark Firehouse","34-013-0003","AQS"
"10/12/2020","5","","Jersey City Firehouse","34-017-1003","AQS"
"10/15/2020","14","","Newark Firehouse","34-013-0003","AQS"
"10/18/2020","16","","Jersey City Firehouse","34-017-1003","AQS"
"10/21/2020","12","","Newark Firehouse","34-013-0003","AQS"
"10/24/2020","9","","Jersey City Firehouse","34-017-1003","AQS"
"10/27/2020","6","","Newark Firehouse","34-013-0003","AQS"
"10/30/2020","3","","Newark Firehouse","34-013-0003","AQS"
"11/02/2020","5","","Newark Firehouse","34-013-0003","AQS"
"11/05/2020","19","","Newark Firehouse","34-013-0003","AQS"
"11/08/2020","34","","Newark Firehouse","34-013-0003","AQS"
"11/11/2020","12","","IS 52","36-005-0110","AQS"
"11/17/2020","9","","Jersey City Firehouse","34-017-1003","AQS"
"11/23/2020","13","","Jersey City Firehouse","34-017-1003","AQS"
"11/29/2020","11","","Jersey City Firehouse","34-017-1003","AQS"
"12/02/2020","6","","Newark Firehouse","34-013-0003","AQS"
"12/05/2020","6","","Newark Firehouse","34-013-0003","AQS"
"12/08/2020","6","","Newark Firehouse","34-013-0003","AQS"
"12/11/2020","25","","IS 52","36-005-0110","AQS"
"12/14/2020","4","","Newark Firehouse","34-013-0003","AQS"
"12/17/2020","6","","Jersey City Firehouse","34-017-1003","AQS"
"12/23/2020","10","","Jersey City Firehouse","34-017-1003","AQS"
"12/26/2020","8","","Newark Firehouse","34-013-0003","AQS"
"12/29/2020","8","","Jersey City Firehouse","34-017-1003","AQS"
