date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20190525,0,SO2,4,3,6,5,5,5,5,3,,2,4,6,6,4,6,5,3,7,3,5,1,4,2,3,2,3,5,4,9,3,4,6,4,5,11
20190525,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,0,NO2,39,38,42,47,46,30,44,34,,75,29,57,25,37,51,60,49,23,70,22,32,16,22,23,38,12,69,50,25,25,75,59,69,83,161
20190525,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,0,O3,127,118,102,87,113,131,91,112,,50,96,63,122,104,118,96,77,121,67,155,73,162,139,97,102,163,77,100,137,73,96,100,87,55,15
20190525,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,0,CO,0.4,0.6,0.6,0.6,0.6,0.3,0.5,0.5,,0.5,0.4,0.5,0.6,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.6,0.4,0.5,0.4,0.2,0.5,0.6,1,0.4,0.7,0.6,0.7,0.7,1
20190525,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,1,SO2,4,1,4,3,5,5,6,2,,2,3,5,4,4,7,6,2,7,3,4,1,4,2,3,2,2,6,2,9,1,4,5,3,4,11
20190525,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,1,NO2,43,35,41,47,42,40,38,50,,63,30,58,26,52,37,66,48,24,91,23,24,44,35,19,100,12,56,88,33,33,81,89,115,110,151
20190525,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,1,O3,105,97,70,70,110,105,97,76,,59,95,55,118,77,128,86,62,113,36,120,78,98,103,83,40,140,82,34,117,47,71,50,33,27,11
20190525,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,1,CO,0.4,0.6,0.5,0.6,0.6,0.4,0.5,0.6,,0.6,0.4,0.5,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.7,0.4,0.5,0.3,0.2,0.5,0.6,0.8,0.4,0.7,0.6,0.6,0.7,1
20190525,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,2,SO2,6,3,2,3,5,5,2,1,,4,4,4,5,3,4,4,2,4,3,3,1,2,1,3,5,2,4,1,9,1,5,5,2,6,17
20190525,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,2,NO2,47,57,45,62,84,35,59,42,,48,38,91,30,76,31,82,47,25,71,18,18,46,40,23,131,11,89,99,37,34,93,104,79,138,177
20190525,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,2,O3,93,59,61,39,51,97,69,55,,78,86,22,105,32,100,58,45,97,49,110,81,60,85,83,12,106,37,10,97,27,42,7,49,2,2
20190525,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,2,CO,0.5,0.6,0.5,0.7,0.7,0.4,0.6,0.7,,0.6,0.4,0.5,0.6,0.7,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.6,0.4,0.5,0.3,0.2,0.5,0.6,0.8,0.4,0.7,0.6,0.6,0.9,1.1
20190525,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,3,SO2,7,3,2,2,5,5,2,3,,3,4,5,5,2,3,3,2,3,1,3,1,1,1,1,3,2,5,3,5,3,5,3,2,4,
20190525,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,3,NO2,46,67,67,79,100,43,76,42,,50,62,123,55,41,27,82,57,65,52,14,16,38,54,21,132,12,58,100,39,42,88,92,87,102,
20190525,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,3,O3,92,31,36,21,33,81,48,36,,66,58,3,83,64,102,49,28,54,53,123,83,58,59,82,4,98,60,2,58,13,44,6,36,21,
20190525,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,3,CO,0.5,0.7,0.7,0.8,0.8,0.4,0.6,0.6,,0.7,0.5,0.5,0.6,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.1,0.5,0.5,0.7,0.4,0.8,0.6,0.7,0.7,
20190525,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,4,SO2,8,3,3,2,5,4,2,3,,3,4,4,3,3,3,3,2,3,1,3,3,1,1,1,2,2,4,3,5,3,6,5,2,5,15
20190525,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,4,NO2,50,50,75,67,133,71,90,47,,53,57,129,107,57,71,82,49,41,47,14,16,38,43,18,112,11,53,90,22,45,92,111,89,113,161
20190525,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,4,O3,73,23,29,34,2,15,4,26,,47,60,2,,40,19,35,40,60,55,,74,47,66,78,19,90,37,2,74,12,28,,,3,2
20190525,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,4,CO,0.5,0.7,0.7,0.7,0.8,0.4,0.6,0.6,,0.7,0.5,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.1,0.6,0.5,0.7,0.4,0.8,0.7,0.8,0.7,0.8
20190525,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,5,SO2,7,3,4,2,6,4,1,3,,3,4,3,2,3,3,2,2,3,1,2,1,3,1,1,2,2,3,3,4,1,8,5,2,3,15
20190525,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,5,NO2,119,81,60,64,134,130,91,47,,94,45,90,89,130,124,96,54,23,26,16,16,45,29,15,116,11,89,82,27,41,118,94,87,126,152
20190525,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,5,O3,24,11,43,26,3,2,4,23,,23,69,2,2,2,1,13,28,87,75,115,73,49,76,71,13,93,5,2,58,27,4,2,27,1,2
20190525,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,5,CO,0.7,0.8,0.7,0.7,0.8,0.5,0.5,0.6,,0.8,0.5,0.6,0.6,0.8,0.7,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.1,0.6,0.5,0.7,0.4,1,0.7,0.8,0.8,0.8
20190525,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190525,6,SO2,5,3,4,3,6,3,2,3,,3,4,3,3,4,4,5,3,2,1,3,1,1,1,1,2,2,3,1,3,3,8,4,3,6,12
