date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210310,0,SO2,3,3,3,2,2,3,1,1,3,6,2,4,5,1,2,2,3,1,1,2,2,3,1,4,1,2,3,2,3,1,5,1,1,1,1
20210310,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,0,NO2,67,65,63,96,91,113,100,50,119,84,92,115,29,32,30,33,34,26,22,71,39,28,31,108,91,108,103,118,77,69,73,38,45,103,28
20210310,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,0,O3,26,1,28,5,10,4,5,19,1,27,2,2,59,36,55,72,69,53,51,3,36,62,39,3,4,3,2,1,2,30,2,45,28,2,46
20210310,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,0,CO,1.2,1.4,1.2,1.4,1.3,1.5,1.7,1.1,1.4,1.2,1.5,1.3,1.2,1,1.2,1,1.1,1,1.1,1,1,0.9,0.9,1.9,1.3,1.3,1.1,1.5,1,1.1,1.3,1.3,1.6,1.7,1.1
20210310,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,1,SO2,3,3,3,1,2,4,1,1,3,5,2,4,4,3,2,2,3,1,2,1,1,3,1,3,1,2,2,2,3,1,7,1,1,1,3
20210310,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,1,NO2,68,70,79,102,102,116,92,50,106,66,83,105,28,33,27,30,35,24,23,47,34,29,29,99,83,104,97,109,74,99,67,37,49,98,22
20210310,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,1,O3,25,2,13,2,1,2,5,7,1,33,2,4,55,27,54,62,52,50,58,18,40,60,37,2,8,3,2,1,2,2,2,43,13,1,52
20210310,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,1,CO,1.2,1.5,1.2,1.4,1.4,1.6,1.6,1,1.6,1.1,1.5,1.3,1.2,1,1.1,1.1,1.3,0.9,1.1,0.9,0.9,0.9,0.9,1.3,1.2,1.1,1.1,1.6,1,1.1,1.4,1.1,2,1.6,1.2
20210310,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,2,SO2,2,3,3,1,3,4,3,3,3,4,1,3,4,3,2,2,2,1,2,1,1,3,1,2,1,1,3,1,3,1,5,2,1,1,3
20210310,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,2,NO2,86,58,85,103,103,118,84,66,99,58,73,98,34,32,27,33,52,22,23,34,32,24,36,92,85,100,102,112,74,108,83,35,50,89,28
20210310,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210310,2,O3,5,2,8,2,2,2,5,2,1,35,2,2,45,18,49,50,17,51,55,26,35,64,24,5,3,4,2,1,2,2,2,40,12,1,38
20210310,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
