date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210201,0,SO2,1,1,1,1,3,3,1,3,1,1,3,2,3,3,1,2,4,2,2,1,2,3,3,1,3,1,2,3,1,3,3,2,2,1,3
20210201,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,0,NO2,53,48,55,57,65,46,62,53,54,45,47,58,43,31,35,37,48,43,34,36,34,42,25,62,54,57,56,57,42,55,51,47,42,60,35
20210201,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,0,O3,4,5,3,4,2,5,2,2,2,9,9,6,11,11,23,20,11,14,16,16,25,6,19,3,3,4,2,1,2,5,2,8,9,2,18
20210201,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,0,CO,1.4,1.4,1.4,1.2,1.3,1.4,1.4,1.4,1.3,1.2,1.4,1.3,1.2,1,1.2,1.2,1.4,1.3,1.3,1.2,1.1,1.4,1.3,1.4,1.3,1.6,1.3,1.6,1.1,1.3,1.8,1.3,1.7,1.1,1.2
20210201,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,SO2,2,2,2,2,2,4,1,1,2,1,3,2,2,3,2,2,3,2,3,1,2,3,3,1,3,1,2,3,1,3,2,2,2,1,3
20210201,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,NO2,59,67,61,65,65,53,58,52,58,49,52,61,40,31,35,37,49,44,31,28,27,25,21,52,43,58,56,64,51,62,53,37,40,57,22
20210201,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,O3,2,1,2,2,2,2,4,2,1,6,7,6,12,10,20,27,9,11,20,23,30,26,27,9,11,4,2,2,2,2,1,18,12,3,40
20210201,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,1,CO,1.4,1.5,1.6,1.3,1.5,1.5,1.3,1.4,1.4,1.2,1.4,1.4,1.2,1,1.2,0.9,1.4,1.3,1.3,1.1,1,1,1.1,1.3,1.2,1.5,1.4,1.5,1.2,1.5,1.5,1.1,1.4,1,1
20210201,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,SO2,3,3,2,2,3,4,3,1,2,2,2,3,2,3,3,1,3,1,2,3,1,3,1,2,3,1,2,3,1,2,2,4,3,1,1
20210201,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,NO2,60,64,62,54,65,55,59,32,27,25,14,43,39,38,42,1,3,36,29,27,26,28,27,60,39,58,56,66,50,65,53,17,14,66,6
20210201,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,O3,2,4,2,11,1,2,2,24,39,44,51,24,8,2,9,84,84,16,20,20,27,19,22,3,13,3,2,1,1,2,1,55,54,1,72
20210201,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,2,CO,1.5,1.5,1.5,1.3,1.5,1.4,1.3,0.8,0.8,0.6,0.5,0.9,1.2,1.2,1.3,0.1,0.3,1.2,1.3,1.1,1.1,0.9,1.2,1.3,1,1.4,1.3,1.5,1.2,1.5,1.4,0.5,0.6,1.1,0.2
20210201,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,SO2,3,4,3,2,3,3,1,1,1,1,1,3,1,3,3,1,2,3,2,3,1,3,3,2,3,1,2,3,1,2,1,2,2,1,1
20210201,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,NO2,37,44,36,22,55,53,31,4,16,4,13,19,42,38,45,1,2,28,25,33,24,38,33,57,52,57,52,41,50,49,53,5,4,29,6
20210201,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,O3,31,22,18,47,5,2,30,67,52,74,49,53,3,1,4,84,86,18,21,11,30,5,8,2,1,3,1,18,1,9,1,72,70,43,71
20210201,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,3,CO,0.8,0.7,0.6,0.4,1,1.4,0.4,0.3,0.4,0.2,0.4,0.4,1.2,1.2,1.3,0.1,0.3,1,1.3,1.2,1.1,1.5,1.5,1.2,1.2,1.2,1.1,0.8,1.3,0.9,1.4,0.2,0.2,0.1,0.2
20210201,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,SO2,1,3,1,1,1,3,3,1,1,1,1,3,3,3,3,1,3,3,2,3,1,3,3,1,3,1,4,1,1,3,2,2,2,2,1
20210201,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,NO2,8,7,3,9,12,32,6,2,13,3,5,10,27,32,24,1,2,26,25,33,39,37,34,54,49,54,43,9,25,15,59,4,4,9,5
20210201,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,O3,67,72,68,66,66,70,69,72,56,76,60,66,44,29,60,78,84,15,22,10,15,3,3,3,1,10,29,58,46,60,6,75,69,,72
20210201,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,4,CO,0.3,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.3,0.2,0.2,0.3,0.6,0.9,0.7,0.1,0.3,1.1,1.2,1.1,1.1,1.4,1.4,1.2,1.1,1,0.7,0.4,0.4,0.3,1.1,0.2,0.2,0.3,0.2
20210201,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,SO2,1,2,1,1,2,3,3,2,1,1,1,2,3,2,3,2,3,3,2,3,1,3,3,1,3,2,4,3,1,2,1,2,1,1,1
20210201,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,NO2,6,5,3,4,8,14,4,2,4,3,1,4,13,13,3,1,2,19,17,8,4,32,34,51,47,51,36,7,5,5,8,4,3,7,2
20210201,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,O3,69,73,68,71,69,79,70,70,69,76,67,75,56,223,73,80,81,34,36,50,68,9,7,4,1,13,28,63,65,71,72,74,72,79,79
20210201,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,5,CO,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.7,1,0.5,0.3,1.1,1.2,1.1,1.1,0.9,0.5,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.1
20210201,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,6,SO2,2,3,1,2,2,3,3,2,1,1,1,3,2,1,2,1,3,3,2,3,1,3,3,1,3,3,4,1,2,2,1,2,2,1,1
20210201,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,6,NO2,9,7,4,5,9,9,4,2,4,3,2,4,8,9,1,1,3,3,4,4,3,29,17,46,44,22,19,7,5,4,8,4,3,10,2
20210201,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,6,O3,63,71,67,69,67,74,70,69,69,74,68,74,65,64,73,79,77,73,78,70,73,18,44,12,7,49,45,67,68,69,71,73,72,77,81
20210201,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,6,CO,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.3,0.2,0.2,1.1,0.6,1,1.1,0.4,0.3,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.1
20210201,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,7,SO2,2,3,1,2,2,3,3,2,1,2,1,3,1,3,2,1,3,1,2,3,2,3,3,2,3,4,5,1,2,3,2,3,3,1,1
20210201,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210201,7,NO2,13,9,6,7,10,9,7,2,5,3,3,5,10,4,1,1,5,3,4,5,3,19,5,18,11,39,26,8,7,6,9,5,4,11,1
