date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210205,0,SO2,5,1,6,4,9,4,4,1,6,7,3,4,3,3,2,4,5,3,5,2,3,4,4,7,3,5,9,8,1,8,14,3,5,3,5
20210205,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,0,NO2,70,51,70,74,83,64,69,62,74,36,55,74,26,41,23,29,39,25,22,47,35,27,34,70,63,72,78,63,41,70,68,28,44,52,22
20210205,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,0,O3,2,7,2,2,3,1,4,2,2,33,4,2,33,6,39,30,20,37,37,8,21,34,10,9,4,4,2,9,11,4,2,38,16,21,40
20210205,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,0,CO,1.1,0.9,1.3,0.9,1,1.4,0.9,0.8,1.4,0.7,0.9,0.5,0.6,0.6,0.6,0.8,1,0.8,0.9,1.2,0.8,0.8,0.9,0.9,1,0.7,0.7,1.1,0.6,0.9,1,0.6,1.4,0.5,0.8
20210205,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,1,SO2,8,2,8,3,14,4,3,1,5,5,2,4,3,3,3,4,5,3,5,2,2,4,2,5,2,4,9,6,1,6,12,3,2,3,5
20210205,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,1,NO2,71,76,72,74,81,70,68,58,68,24,53,74,23,39,22,31,42,26,20,44,30,28,38,70,61,68,80,63,45,72,70,31,30,68,18
20210205,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,1,O3,3,1,2,2,3,1,2,2,2,44,1,1,34,1,38,24,12,33,36,5,21,27,6,5,3,4,2,4,8,1,1,32,30,3,42
20210205,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,1,CO,1.3,1.2,1.4,0.9,1.1,1.3,0.9,0.8,1.4,0.6,0.9,0.5,0.5,0.6,0.6,0.9,1.2,0.8,0.8,1.1,0.7,0.8,1,0.9,1,0.8,0.8,1.2,0.6,1.1,1,0.6,0.8,0.5,0.8
20210205,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,2,SO2,11,3,6,7,13,10,3,1,2,5,1,3,2,3,2,5,4,2,2,2,1,2,1,3,2,3,5,3,1,4,6,2,3,1,3
20210205,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,2,NO2,71,77,71,79,80,74,66,52,64,23,46,71,26,37,20,26,26,23,20,41,34,29,33,61,59,65,69,61,45,74,66,36,31,66,17
20210205,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,2,O3,2,1,2,2,2,1,1,2,2,41,3,1,29,4,38,26,27,34,30,7,17,19,5,9,3,4,1,1,4,1,1,20,26,4,40
20210205,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,2,CO,1.4,1.3,1.3,1,1.1,1.6,0.8,0.8,1.3,0.6,0.8,0.4,0.5,0.6,0.6,0.9,0.9,0.8,0.8,0.8,0.7,0.7,1,0.8,0.9,0.9,1,1.1,0.6,1.2,1.1,0.6,1.1,0.4,0.7
20210205,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,3,SO2,10,2,5,6,10,9,3,1,2,5,1,2,1,3,2,4,4,2,2,2,1,2,1,3,2,3,5,2,1,6,8,2,2,2,4
20210205,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,3,NO2,68,71,70,76,78,69,66,48,65,28,38,69,19,34,19,25,28,21,18,33,31,25,30,60,56,64,69,61,52,79,62,25,28,67,18
20210205,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,3,O3,2,1,2,2,2,2,1,2,2,34,10,1,33,1,38,23,22,34,30,14,16,22,6,10,2,4,1,1,1,1,1,31,27,2,38
20210205,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,3,CO,1.3,1.3,1.4,1,1.1,1.3,0.8,0.8,0.9,0.6,0.7,0.9,0.5,0.7,0.5,0.8,1,0.6,0.6,0.8,0.7,0.8,1,0.8,0.9,0.9,1,1.2,0.7,1.4,1.1,0.5,0.8,0.4,0.8
20210205,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,4,SO2,7,2,6,6,8,9,2,1,2,4,1,3,2,3,2,4,4,1,2,2,1,2,3,3,3,3,4,2,1,7,7,2,5,2,5
20210205,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,4,NO2,68,68,69,76,75,69,62,45,64,32,38,65,22,29,19,23,28,20,17,27,28,24,28,62,55,63,68,63,52,85,57,21,30,65,19
20210205,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,4,O3,2,2,1,2,2,2,1,2,1,27,9,2,20,9,35,20,17,32,30,15,19,19,6,5,4,4,2,2,2,1,1,35,21,,36
20210205,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,4,CO,1.2,1.3,1.5,1,0.9,1.1,0.8,0.7,0.9,0.6,0.7,0.9,0.6,0.7,0.6,0.9,1.1,0.6,0.6,0.9,0.7,0.7,1.2,0.8,0.8,0.9,1,1.2,0.8,1.3,1.2,0.5,1.3,0.4,0.7
20210205,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,5,SO2,5,2,8,6,11,8,2,1,2,5,1,3,2,3,2,3,3,1,1,2,1,3,3,2,2,3,5,1,2,6,6,2,3,2,6
20210205,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,5,NO2,64,66,70,73,79,65,60,44,60,22,33,64,49,27,16,18,25,25,18,32,26,40,28,58,50,63,64,67,74,78,57,23,29,56,23
20210205,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,5,O3,2,2,1,2,2,2,1,2,1,37,14,2,1,4,36,25,16,28,28,12,20,5,5,6,4,4,2,2,2,1,1,31,23,5,32
20210205,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210205,5,CO,1.1,1.3,1.3,1,1.2,1,0.8,0.7,0.9,0.5,0.7,0.8,0.8,0.7,0.5,0.9,1.2,0.7,0.6,0.8,0.7,0.8,1.1,0.8,0.8,1,1,1.3,1,1.6,1.2,0.5,0.9,0.4,0.7
20210205,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
