date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210303,0,SO2,3,3,1,3,3,2,1,3,1,1,1,1,3,3,3,2,2,1,1,3,3,2,1,3,1,3,3,3,3,1,1,1,1,2,2
20210303,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,0,NO2,31,28,31,32,40,57,43,39,48,37,43,44,30,33,21,20,27,44,34,22,17,21,19,38,35,33,33,46,32,43,50,36,32,48,28
20210303,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,0,O3,20,28,21,24,15,2,10,2,2,4,2,1,13,10,15,31,25,14,15,27,28,33,36,17,17,23,15,11,22,11,6,4,1,11,14
20210303,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,0,CO,1.1,1.1,1,1,1.1,1.2,1.2,1.1,1.2,1.1,1.1,1.3,0.8,0.9,0.8,0.8,0.8,1.2,1.3,1.2,1.1,0.9,0.9,1.1,1.1,1,1,1.3,1,1.1,1.1,0.9,1.3,1.3,1
20210303,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,1,SO2,3,3,1,3,3,2,1,3,1,1,1,1,3,3,3,2,2,2,1,3,3,2,1,3,1,3,3,3,3,3,1,1,1,2,2
20210303,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,1,NO2,25,29,31,33,27,59,47,40,50,35,45,41,36,37,20,22,30,43,34,26,19,21,19,40,34,48,43,47,34,51,54,41,34,52,31
20210303,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,1,O3,26,28,22,23,33,1,6,2,2,4,2,7,7,6,13,27,19,14,17,18,24,29,33,15,16,8,6,11,18,2,1,1,1,8,11
20210303,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,1,CO,1,1,1,1,1,1.2,1.2,1.1,1.1,1,1.2,1.2,0.9,1,0.8,0.8,0.8,1.1,1.1,1.3,1.3,0.9,0.9,1,1,1,1.1,1.3,1,1.1,1.1,0.9,1.2,1.3,1
20210303,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,2,SO2,3,3,1,3,3,2,1,3,3,1,1,2,3,1,3,3,2,1,3,1,1,1,1,1,3,3,1,3,3,3,1,1,1,3,1
20210303,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,2,NO2,42,37,32,37,42,61,42,39,50,35,47,41,33,32,21,28,31,40,31,27,18,21,20,37,31,48,47,45,37,51,61,42,35,52,41
20210303,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,2,O3,6,14,20,18,15,1,12,2,3,2,2,6,9,10,10,19,18,17,18,15,23,22,30,18,16,5,2,9,14,2,2,1,1,5,5
20210303,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,2,CO,1,1.1,1,1,1,1.2,1.1,1.1,1.1,0.9,1.2,1.2,1,1,0.8,0.9,0.9,1,1,1.2,1.3,0.8,0.9,1,1,0.9,1,1.2,0.9,1,1.1,1.1,1.6,1.2,0.9
20210303,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,3,SO2,3,3,1,3,3,1,1,3,3,1,1,1,3,3,3,3,2,1,3,3,1,3,1,1,1,3,1,3,3,3,2,1,3,3,1
20210303,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,3,NO2,43,51,32,38,56,59,46,41,46,34,45,43,34,36,24,32,36,34,28,25,17,19,17,40,35,51,48,45,49,53,71,37,32,52,36
20210303,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210303,3,O3,3,2,19,16,2,3,7,2,5,1,1,2,8,8,13,15,10,21,19,18,27,23,31,15,13,3,2,8,4,2,1,2,2,6,7
20210303,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
