date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210306,0,SO2,3,1,2,1,2,2,2,1,3,3,3,1,4,3,3,3,1,4,3,3,2,3,3,3,2,1,3,3,2,2,2,3,2,1,3
20210306,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,0,NO2,15,21,20,25,21,23,24,21,31,19,20,26,18,19,17,25,28,24,21,20,25,12,14,24,23,27,27,25,22,28,24,20,18,22,19
20210306,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,0,O3,49,48,44,43,52,54,47,40,36,44,40,28,53,50,53,29,31,45,47,42,41,63,53,44,43,43,35,43,38,34,43,48,45,52,42
20210306,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,0,CO,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.8,0.7,0.8,0.6,0.4,0.5,0.7,0.5
20210306,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,1,SO2,1,2,3,3,2,3,2,3,1,4,3,2,5,1,3,3,1,4,3,3,3,3,3,4,2,1,3,3,2,3,1,3,2,,1
20210306,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,1,NO2,18,24,22,24,22,26,26,23,34,19,20,26,20,23,17,23,26,29,25,20,23,11,11,23,20,33,29,30,25,32,31,20,23,25,18
20210306,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,1,O3,42,41,42,42,49,50,44,31,34,47,40,27,47,44,54,35,38,38,39,44,42,63,62,48,48,36,31,37,35,30,35,45,38,47,48
20210306,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,1,CO,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.4,0.5,0.7,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.8,0.7,0.8,0.5,0.5,0.5,0.8,0.6
20210306,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,2,SO2,2,3,5,4,3,4,3,3,3,9,1,3,5,1,3,1,1,4,3,3,3,3,4,4,2,1,4,4,3,4,1,1,3,2,2
20210306,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,2,NO2,18,25,20,27,26,26,25,21,39,19,22,27,22,22,18,18,22,27,23,22,27,10,13,21,21,27,22,30,22,29,26,20,15,28,23
20210306,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,2,O3,41,39,43,38,44,50,44,31,28,46,37,27,46,45,51,46,46,41,44,38,36,64,58,49,47,44,39,36,38,35,36,45,46,41,39
20210306,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,2,CO,0.5,0.8,0.6,0.7,0.6,0.6,0.6,0.5,0.7,0.8,0.6,0.7,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.6,0.5,0.5,0.5,0.4,0.6,0.6,0.8,0.7,0.7,0.5,0.6,0.5,,0.7
20210306,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,3,SO2,2,4,7,6,3,4,4,3,4,7,2,5,5,1,3,2,2,4,3,3,3,2,3,4,2,1,3,6,3,4,2,3,5,1,3
20210306,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,3,NO2,21,22,21,25,29,22,26,28,33,26,29,27,20,26,18,20,25,31,26,21,24,8,9,27,24,24,21,24,18,14,34,22,20,28,20
20210306,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,3,O3,35,44,41,40,38,56,42,23,34,36,30,26,46,41,49,44,44,36,39,40,39,66,64,38,41,46,40,,45,53,33,43,41,39,41
20210306,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,3,CO,0.6,0.7,0.6,0.7,0.7,0.5,0.7,0.7,0.7,0.8,0.7,0.8,0.5,0.5,0.4,0.5,0.5,0.4,0.4,0.5,0.6,0.4,0.4,0.7,0.4,0.5,0.6,0.8,0.6,0.5,0.5,0.7,0.7,0.9,0.8
20210306,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,4,SO2,2,3,7,6,4,3,5,1,5,6,1,4,4,1,2,2,2,4,2,3,2,2,3,3,2,1,3,6,3,4,1,2,6,1,4
20210306,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210306,4,NO2,17,21,21,23,27,24,23,22,24,30,27,26,20,24,20,24,27,27,23,15,20,8,11,20,17,24,21,24,14,15,32,27,27,,21
20210306,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
