date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210211,0,SO2,11,2,10,7,9,10,7,2,11,10,6,7,8,4,5,7,6,4,3,2,3,5,1,8,4,10,14,5,4,10,9,3,4,5,7
20210211,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,0,NO2,38,43,43,47,38,54,47,45,43,30,50,47,60,32,16,24,30,19,13,47,25,16,20,53,39,40,50,49,24,81,48,31,31,44,31
20210211,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,0,O3,84,48,79,63,81,81,65,44,70,82,50,62,34,56,82,81,57,56,61,15,47,77,58,42,48,77,65,68,82,48,59,52,38,71,69
20210211,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,0,CO,1.3,1.7,1.4,1.4,1.3,1.4,1.3,1.2,1.1,1.1,1.3,1.2,1.9,1.2,0.9,1,1.3,0.8,0.9,1,0.9,0.8,0.9,1.3,1.1,1.2,1.1,1.4,1.3,1.3,1.4,1.1,1.5,1,0.9
20210211,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,1,SO2,13,1,11,8,8,10,4,1,9,10,4,7,6,2,5,7,5,4,4,1,3,5,3,8,4,10,13,5,4,10,6,3,4,3,7
20210211,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,1,NO2,38,46,36,44,42,47,69,33,43,22,66,56,54,33,16,23,28,16,14,37,24,15,20,42,33,36,40,46,25,121,52,24,29,42,26
20210211,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,1,O3,78,41,84,62,69,83,30,47,61,88,18,51,26,36,79,72,51,57,61,20,43,67,42,48,50,77,72,63,70,14,51,54,36,48,71
20210211,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,1,CO,1.3,1.8,1.3,1.4,1.3,1.4,1.6,1.1,1.2,1.1,1.4,1.2,1.8,1.2,0.9,1.2,1.3,0.8,0.9,1,0.9,0.7,1,1.3,1,1.1,1.1,1.4,1.2,1.2,1.4,1.3,2,0.9,0.9
20210211,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,2,SO2,12,2,10,9,9,10,3,1,7,12,4,6,4,1,6,4,4,3,5,5,3,3,1,6,5,7,10,4,5,9,5,2,4,2,6
20210211,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,2,NO2,31,38,32,37,51,42,76,33,49,22,48,69,40,33,16,21,23,15,14,46,25,15,16,41,32,36,59,42,26,76,50,20,26,53,25
20210211,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210211,2,O3,75,53,77,64,55,83,20,39,50,85,20,33,50,30,80,70,48,57,60,15,37,51,45,47,44,71,46,58,59,44,47,56,42,30,69
20210211,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
