date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210210,0,SO2,10,1,8,6,6,10,3,3,4,8,2,3,7,1,5,6,4,5,4,3,2,3,3,5,2,4,7,2,1,,1,3,6,2,4
20210210,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,0,NO2,35,48,62,52,85,46,76,50,91,61,61,72,30,40,22,40,43,19,17,42,29,22,31,75,52,88,93,46,38,,64,30,47,73,32
20210210,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,0,O3,56,26,26,41,10,60,8,14,1,32,10,12,41,11,47,24,12,50,54,23,37,58,28,18,25,10,6,46,38,,1,41,19,16,44
20210210,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,0,CO,1,1.1,1.4,1.1,1.3,1.1,1.3,1,1.4,1.4,1.2,1.1,0.9,0.8,0.8,1.6,1.6,0.7,0.8,1.3,1.1,1,1.4,1.4,1.3,1.2,1.2,1.1,1.1,,1.5,0.9,1.5,1,1
20210210,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,1,SO2,9,1,6,6,5,9,3,3,3,7,2,3,7,1,4,5,4,5,3,3,1,2,3,4,1,4,8,2,1,18,1,3,5,2,3
20210210,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,1,NO2,45,48,72,55,90,43,66,52,77,44,48,73,23,44,22,34,41,24,19,34,25,21,31,74,48,74,78,56,43,10,69,41,38,62,25
20210210,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,1,O3,43,24,7,34,2,59,8,9,1,40,15,6,46,7,46,23,8,43,44,29,38,55,19,17,25,22,17,32,33,48,1,27,22,22,52
20210210,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,1,CO,1.1,1.2,1.5,1.1,1.3,1.1,1.1,0.9,1.3,1.2,1.1,1.2,0.9,0.9,0.8,1.6,1.7,0.8,0.9,1.3,1,1,1.5,1.5,1.2,1.2,1.2,1.1,1.1,3.1,1.6,1,1.7,0.9,1
20210210,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,2,SO2,8,1,6,5,10,9,3,1,2,3,2,3,6,1,4,4,3,4,3,3,1,2,1,4,1,3,7,2,1,4,1,2,5,2,3
20210210,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,2,NO2,70,52,52,57,83,76,68,49,69,35,39,66,28,40,21,38,38,18,17,36,24,21,27,47,40,81,94,62,31,60,65,22,33,67,22
20210210,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210210,2,O3,16,22,20,28,5,22,6,1,1,38,22,9,39,7,43,16,7,44,46,23,38,53,25,29,25,9,2,20,36,31,2,41,25,14,53
20210210,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
