date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210129,0,SO2,1,2,4,1,3,2,3,3,4,1,3,1,3,3,1,4,3,3,2,3,3,3,3,1,1,1,2,1,1,2,2,1,1,2,1
20210129,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,0,NO2,28,36,24,28,24,25,34,28,34,24,27,36,8,15,6,12,13,6,6,26,37,11,20,22,21,44,43,29,48,44,64,31,19,36,8
20210129,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,0,O3,27,30,35,32,40,44,29,26,20,39,24,25,49,38,49,51,55,57,63,28,22,49,23,43,37,19,18,34,8,16,1,29,30,32,53
20210129,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,0,CO,0.3,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.5,0.3,0.3,0.4,0.3,0.5,0.4,0.4,0.5,0.2,0.3,0.4,0.3,0.5,0.5,0.3,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.2,0.3
20210129,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,1,SO2,3,1,4,1,2,1,3,3,4,1,3,1,3,3,2,4,3,3,2,3,3,3,3,1,1,1,3,1,3,1,2,2,2,2,1
20210129,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,1,NO2,25,31,21,26,24,23,33,31,26,22,20,31,10,16,8,14,15,5,6,28,39,11,26,22,21,50,50,35,44,40,61,21,31,30,7
20210129,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210129,1,O3,31,33,37,31,39,47,29,18,28,40,32,29,46,32,47,48,50,56,62,24,21,46,15,40,35,13,11,27,9,19,1,37,19,39,49
20210129,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
