date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210314,0,SO2,3,3,1,1,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,4,3,3,1,1,3,3,3,1,3,1,2,3,3,3,1
20210314,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210314,0,NO2,34,34,35,51,42,40,42,41,66,56,73,66,16,27,10,17,26,16,11,55,23,17,20,72,64,80,77,49,39,33,57,35,36,58,22
20210314,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210314,0,O3,48,16,52,33,52,59,51,2,20,26,3,20,54,33,44,64,39,47,54,7,28,50,30,8,,15,10,37,29,48,2,15,6,30,34
20210314,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210314,0,CO,1,1.1,1,1.1,1.1,1.1,0.9,1,1,1.1,1.2,1.1,0.7,0.8,0.8,0.9,1.1,0.8,0.8,0.7,0.8,0.6,0.6,1.5,1.1,1.1,1,1.1,1,1,1.1,1.1,0.9,1.4,0.9
20210314,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210314,1,SO2,3,3,2,1,3,3,1,3,1,1,3,1,3,3,3,3,1,3,3,4,3,3,1,3,3,3,3,1,3,1,3,3,3,3,1
20210314,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210314,1,NO2,40,40,43,64,51,46,45,38,77,45,66,79,18,37,10,20,29,14,10,48,18,18,19,69,65,84,87,72,44,39,51,28,30,72,15
