date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210309,0,SO2,4,3,5,3,6,3,1,1,2,5,2,4,1,3,1,3,2,3,1,1,3,2,3,2,1,2,7,2,1,3,4,1,2,1,3
20210309,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,0,NO2,46,49,73,69,81,107,80,63,92,56,67,85,44,45,37,39,49,50,46,68,47,37,39,91,83,92,107,99,59,98,73,34,36,73,25
20210309,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,0,O3,32,11,7,21,10,2,4,2,2,22,2,1,21,14,26,31,21,19,23,2,18,31,10,2,1,3,2,1,19,2,1,28,17,1,36
20210309,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,0,CO,0.9,1,1.3,0.9,1.5,1.3,1.2,0.9,1,0.7,1.1,1.2,0.8,0.7,0.8,0.9,1.1,0.9,0.9,0.9,0.9,0.6,0.8,0.9,1,1.1,1,1.3,0.9,1.4,1.2,0.8,1.1,1.1,1.1
20210309,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,1,SO2,4,1,6,2,13,2,2,1,2,5,2,3,3,3,3,3,2,3,1,1,3,3,3,2,1,3,7,1,1,4,5,1,1,1,3
20210309,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,1,NO2,80,56,90,91,100,110,85,70,82,71,55,78,51,43,34,37,47,48,43,62,48,33,36,89,82,93,101,99,51,101,64,29,40,74,22
20210309,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,1,O3,2,2,2,2,1,2,4,2,2,5,5,1,10,5,24,26,14,17,20,2,16,29,13,1,1,3,2,1,10,2,1,31,9,1,35
20210309,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,1,CO,1.2,1.1,1.3,1.4,1.9,1.3,1.1,1,1.1,0.7,0.9,1,0.8,0.7,0.8,1,1.2,0.9,0.9,0.9,0.9,0.6,0.8,0.9,1,1.1,1,1.2,0.7,1.4,1.3,0.8,1.4,1.2,1
20210309,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,2,SO2,7,3,6,3,8,5,1,1,2,4,2,3,2,3,1,1,2,1,1,1,2,1,1,3,1,2,6,2,3,2,5,3,1,1,1
20210309,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,2,NO2,85,71,88,94,94,107,79,65,85,54,43,82,55,51,31,51,51,41,38,61,42,30,34,88,79,87,108,75,54,102,51,30,34,69,20
20210309,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,2,O3,1,2,2,2,1,2,5,2,2,11,14,2,4,2,23,8,3,18,19,2,23,23,9,1,2,3,2,1,1,2,1,28,15,1,33
20210309,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,2,CO,1.6,1.3,1.3,1.4,1.4,1.4,1,0.9,1.4,0.8,0.9,1,0.8,0.8,0.8,1.1,1.2,0.8,0.8,0.9,0.9,0.5,0.8,1,0.9,1.2,1.1,1.3,0.7,1.2,1.2,0.8,1,1.1,1
20210309,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,3,SO2,5,3,6,4,6,4,1,1,2,3,1,4,1,3,1,1,2,1,3,1,1,3,1,3,1,2,6,1,1,3,5,3,1,3,3
20210309,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,3,NO2,86,62,90,98,89,102,74,55,86,38,33,81,41,45,32,57,47,40,35,61,37,29,35,82,74,82,102,74,68,97,56,28,32,65,20
20210309,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,3,O3,1,2,2,2,1,2,4,2,2,21,24,1,14,2,20,2,3,15,19,2,26,24,11,1,2,3,2,2,1,2,1,26,13,1,30
20210309,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,3,CO,1.4,1.4,1.3,1.5,1.2,1.3,0.9,1,1.1,0.7,0.8,1,0.7,0.8,0.7,1,1.2,0.8,0.8,0.8,0.7,0.8,0.8,0.9,0.9,1.2,1.2,1.2,1,1.3,1.4,0.8,1.7,1.1,1
20210309,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,4,SO2,4,3,6,4,5,4,3,1,2,3,1,4,1,3,3,2,2,3,3,1,2,3,1,2,1,1,4,2,2,4,6,3,1,3,3
20210309,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,4,NO2,81,59,85,97,87,97,69,49,83,31,38,77,50,43,32,57,44,39,38,59,45,37,30,80,72,74,83,82,85,101,47,31,33,62,19
20210309,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210309,4,O3,1,2,2,2,1,2,4,2,1,27,19,1,4,2,18,2,3,14,12,2,5,7,10,1,2,3,2,1,2,2,1,21,17,,28
20210309,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
