date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20200803,0,PM2.5,15,22,13,15,10,15,11,16,,17,17,22,,17,13,,13,16,10,17,13,9,10,16,14,12,12,15,16,36,18,20,10,15,10
20200803,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,0,PM10,,32,,40,,25,,27,,25,44,58,64,45,66,,27,23,23,,,18,32,24,28,26,26,71,47,52,,32,15,65,29
20200803,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,0,AQI,33,32,33,40,29,29,32,27,,25,44,54,57,45,58,,27,23,31,30,32,32,32,24,28,35,26,61,47,51,33,32,26,58,29
20200803,1,PM2.5,14,14,13,13,10,11,11,17,,13,13,14,20,19,13,,10,14,11,18,12,11,11,13,15,7,13,16,24,29,19,15,19,10,11
20200803,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,1,PM10,18,,23,26,13,22,21,28,,33,28,32,65,50,54,,27,20,33,62,19,34,29,22,24,,38,72,47,51,,16,25,53,43
20200803,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,1,AQI,33,29,31,26,26,25,29,28,,33,28,32,58,50,52,,27,20,33,56,27,34,29,22,24,33,38,61,47,51,33,21,27,52,51
20200803,2,PM2.5,12,13,13,12,13,18,18,16,,15,12,14,17,15,10,,10,13,13,21,15,10,10,13,16,11,12,22,24,28,11,13,19,9,10
20200803,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,2,PM10,19,16,22,20,20,47,37,25,,27,56,26,35,25,42,,28,22,40,43,22,30,28,24,26,26,35,62,62,41,17,17,28,31,61
20200803,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,2,AQI,30,25,29,27,21,47,37,25,,28,53,26,35,25,42,,28,22,40,43,27,30,28,24,26,26,35,56,56,41,30,19,28,31,56
20200803,3,PM2.5,15,14,14,12,16,13,17,18,,13,12,18,12,14,11,,11,16,13,18,14,10,10,12,16,12,13,17,36,28,15,13,12,9,10
20200803,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,3,PM10,23,16,29,18,32,43,38,30,,33,43,26,43,29,35,,27,23,35,28,26,22,29,25,29,30,27,43,72,35,22,16,29,28,53
20200803,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,3,AQI,26,28,29,26,32,43,38,30,,33,43,26,43,29,35,,27,23,35,28,26,22,29,25,29,30,27,43,61,40,29,19,29,28,53
20200803,4,PM2.5,15,16,17,14,18,17,18,17,,16,11,15,13,13,11,,16,12,14,22,18,9,9,12,15,12,15,22,36,25,20,14,29,10,10
20200803,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,4,PM10,31,24,24,23,34,35,19,26,,21,35,28,20,34,39,,44,16,35,34,25,14,17,19,28,21,31,37,54,32,28,21,29,35,45
20200803,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,4,AQI,31,24,24,23,34,35,26,26,,23,35,28,20,34,39,,44,17,35,34,26,25,20,19,28,21,31,37,52,36,29,21,41,35,46
20200803,5,PM2.5,20,21,12,15,25,21,23,17,,16,13,19,14,12,12,,18,13,14,23,18,10,10,12,15,13,17,16,15,31,25,21,7,11,13
20200803,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,5,PM10,37,33,19,38,40,36,29,21,,17,41,33,26,20,45,,42,19,32,42,22,30,23,20,29,15,38,33,,31,,27,52,32,36
20200803,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,5,AQI,37,33,19,38,40,36,33,24,,24,41,33,26,20,45,,42,19,32,42,26,30,23,20,29,19,38,33,21,44,36,30,51,32,36
20200803,6,PM2.5,23,25,16,17,24,25,15,17,,15,14,20,15,14,15,,15,21,15,22,17,10,11,14,18,12,22,21,13,28,18,20,22,12,16
