province,date,CO,NO2,NOx,O3,PM10,PM25
Cremona,2020-02-07,604.1666666666667,33.254999999999995,66.3125,20.6325,51.56666666666666,39.78333333333333
Cremona,2020-02-08,652.0833333333334,32.63708333333334,63.330416666666665,21.162499999999998,50.78333333333333,39.53333333333334
Cremona,2020-02-09,593.3333333333333,31.6275,59.567499999999995,22.15833333333333,49.86666666666667,38.65833333333333
Cremona,2020-02-10,593.3333333333333,30.812083333333334,56.73416666666667,22.986666666666665,49.516666666666666,37.33333333333333
Cremona,2020-02-11,585.0,29.9525,50.66166666666667,23.91375,48.88333333333333,36.53333333333334
Cremona,2020-02-12,570.0,29.755416666666665,54.52791666666667,25.4,47.133333333333326,34.99166666666667
Cremona,2020-02-13,559.1666666666667,29.216666666666665,53.33166666666667,26.884999999999998,45.733333333333334,33.6
Cremona,2020-02-14,551.6666666666667,28.674166666666668,52.19083333333333,27.915416666666665,45.03333333333333,33.05
Cremona,2020-02-15,551.6666666666667,28.160833333333336,51.34291666666667,28.149583333333332,44.86666666666667,33.15
Cremona,2020-02-16,541.6666666666667,27.585416666666667,49.877916666666664,28.197916666666664,44.16666666666667,32.81666666666666
Cremona,2020-02-17,525.0,27.05875,47.92791666666666,28.59166666666666,43.291666666666664,31.85
Cremona,2020-02-18,523.3333333333334,26.73166666666667,46.06041666666667,29.6025,42.083333333333336,31.6
Cremona,2020-02-19,525.0,26.328750000000003,45.42541666666667,30.79583333333333,41.349999999999994,31.174999999999997
Cremona,2020-02-20,530.8333333333334,26.145833333333336,45.094166666666666,31.667916666666663,40.85,30.71666666666667
Cremona,2020-02-21,535.0,26.40083333333333,45.59,31.985416666666666,40.766666666666666,30.725
Cremona,2020-02-22,583.3333333333334,26.567916666666665,46.062916666666666,31.708750000000002,40.68333333333333,30.691666666666663
Cremona,2020-02-23,581.6666666666666,26.669583333333332,46.12416666666667,30.53,41.21666666666667,30.75
Cremona,2020-02-24,581.6666666666666,26.61,46.12041666666667,29.770833333333332,42.0,31.083333333333332
Cremona,2020-02-25,530.0,26.562083333333334,46.26375,29.337916666666665,42.21666666666667,31.525
Cremona,2020-02-26,531.6666666666667,27.989166666666666,52.31666666666666,28.55166666666667,42.36666666666667,31.633333333333333
Cremona,2020-02-27,533.3333333333333,28.005833333333335,51.743333333333325,28.825,42.36666666666667,31.733333333333334
Cremona,2020-02-28,532.5,27.359166666666667,50.11916666666666,29.791666666666664,42.06666666666666,31.558333333333334
Cremona,2020-02-29,531.6666666666666,26.585833333333333,48.81583333333333,30.86375,41.40833333333333,30.924999999999997
Cremona,2020-03-01,526.6666666666667,25.805416666666666,43.78833333333333,31.840833333333336,40.38333333333333,29.916666666666668
Cremona,2020-03-02,520.0,25.666666666666664,42.62916666666666,32.65541666666667,39.55,29.308333333333334
Cremona,2020-03-03,516.6666666666666,25.078333333333333,43.70833333333333,33.27916666666667,38.733333333333334,28.916666666666664
Cremona,2020-03-04,514.1666666666666,25.058333333333334,41.53583333333333,33.99458333333333,38.68333333333334,29.03333333333333
Cremona,2020-03-05,513.3333333333333,24.72125,40.60791666666667,34.657916666666665,38.266666666666666,28.75
Cremona,2020-03-06,513.3333333333334,24.25,38.94125,35.71541666666667,38.016666666666666,28.658333333333335
Cremona,2020-03-07,508.3333333333333,23.31791666666667,36.54458333333333,37.267916666666665,37.233333333333334,28.316666666666666
Cremona,2020-03-08,540.8333333333333,22.08833333333333,34.44333333333333,39.09041666666666,35.983333333333334,27.425
Cremona,2020-03-09,488.33333333333337,21.245416666666664,33.02916666666667,40.44083333333333,34.86666666666667,26.666666666666668
Cremona,2020-03-10,480.0,20.72083333333333,32.12375,41.198750000000004,33.68333333333333,26.041666666666668
Cremona,2020-03-11,470.0,20.005,30.054166666666667,42.14416666666666,32.08333333333333,24.6
Cremona,2020-03-12,465.0,19.745416666666667,30.677500000000002,42.32083333333333,31.150000000000002,24.64166666666667
Cremona,2020-03-13,470.0,19.788333333333334,27.306666666666665,41.853333333333325,32.7,24.275
Cremona,2020-03-14,477.5,19.763333333333335,27.560833333333335,41.5275,35.28333333333333,24.291666666666668
Cremona,2020-03-15,481.66666666666663,19.299166666666665,27.14833333333333,41.96458333333334,36.75,24.191666666666666
Cremona,2020-03-16,471.6666666666667,18.09583333333333,24.83833333333333,43.57375,36.733333333333334,23.349999999999998
Cremona,2020-03-17,468.33333333333337,17.594166666666666,24.322499999999998,44.432916666666664,36.099999999999994,22.575000000000003
Cremona,2020-03-18,478.33333333333337,17.822499999999998,25.3825,44.37291666666667,36.66666666666667,22.375
Cremona,2020-03-19,481.66666666666663,17.822499999999998,25.55333333333333,43.72083333333333,36.733333333333334,22.325000000000003
Cremona,2020-03-20,483.33333333333337,18.0475,25.984166666666667,42.659166666666664,36.91666666666667,22.633333333333333
Cremona,2020-03-21,479.1666666666667,18.39583333333333,26.155,42.3325,36.81666666666666,24.0
Cremona,2020-03-22,470.0,18.41583333333333,26.069166666666668,42.06833333333333,36.75,24.15
Cremona,2020-03-23,466.6666666666667,18.346666666666664,25.98833333333333,41.87125,36.61666666666667,24.233333333333334
Cremona,2020-03-24,468.3333333333333,18.165,25.671666666666667,41.937916666666666,36.56666666666667,23.983333333333334
Cremona,2020-03-25,468.3333333333333,18.360833333333332,25.802500000000002,41.568749999999994,36.666666666666664,24.116666666666667
Cremona,2020-03-26,465.0,18.421666666666667,25.979166666666668,41.96041666666667,36.78333333333333,23.983333333333334
Cremona,2020-03-27,463.3333333333333,18.155833333333334,25.924999999999997,42.65291666666666,36.91666666666667,22.991666666666667
Cremona,2020-03-28,466.66666666666663,18.026666666666664,25.964999999999996,42.284166666666664,36.86666666666667,23.34166666666667
Cremona,2020-03-29,466.66666666666663,17.985,25.94833333333333,42.576249999999995,36.66666666666667,23.34166666666667
Cremona,2020-03-30,461.6666666666667,17.989166666666666,25.93583333333333,43.81666666666666,37.55833333333334,23.53333333333333
Cremona,2020-03-31,460.00000000000006,17.723333333333333,25.56666666666667,44.965833333333336,36.68333333333334,24.450000000000003
Cremona,2020-04-01,455.0,17.802083333333332,26.66916666666667,46.05,37.05,23.424999999999997
Cremona,2020-04-02,445.0,17.472083333333334,25.95083333333333,47.036249999999995,36.75,23.108333333333334
Cremona,2020-04-03,436.6666666666667,17.2125,25.916666666666668,48.05833333333333,35.916666666666664,21.933333333333334
Cremona,2020-04-04,430.0,16.653750000000002,24.212916666666665,49.087916666666665,34.78333333333333,21.391666666666666
Cremona,2020-04-05,426.6666666666667,16.25125,23.77,49.68208333333333,33.7,20.700000000000003
Cremona,2020-04-06,428.3333333333333,16.240000000000002,23.848333333333333,49.6275,33.06666666666667,20.566666666666666
Cremona,2020-04-07,431.66666666666663,16.644166666666667,24.354583333333334,49.28041666666667,33.099999999999994,20.45
Cremona,2020-04-08,470.0,17.000416666666666,24.736250000000002,49.49125,33.55,20.658333333333335
Cremona,2020-04-09,438.3333333333333,17.360833333333332,25.170833333333334,49.96208333333333,33.733333333333334,20.71666666666667
Cremona,2020-04-10,445.0,17.5775,25.385,50.77291666666667,33.5,20.658333333333335
Cremona,2020-04-11,456.6666666666667,16.6425,25.236666666666665,52.364583333333336,33.5,20.34166666666667
Cremona,2020-04-12,468.3333333333333,17.1525,25.167916666666667,53.71958333333333,32.300000000000004,19.9
Cremona,2020-04-13,473.3333333333333,16.3625,24.65083333333333,54.245,28.066666666666663,18.525
Cremona,2020-04-14,471.66666666666663,16.909999999999997,24.789166666666667,54.051249999999996,27.733333333333334,19.450000000000003
Cremona,2020-04-15,468.33333333333337,16.8675,24.82208333333333,53.87916666666666,28.266666666666666,19.34166666666667
Cremona,2020-04-16,468.33333333333337,16.942916666666665,25.240833333333335,53.911249999999995,27.083333333333332,19.775
Cremona,2020-04-17,465.83333333333337,16.945833333333333,25.02,54.3575,26.566666666666663,19.775
Cremona,2020-04-18,460.0,16.82333333333333,24.33125,55.08625000000001,25.75,19.191666666666666
Cremona,2020-04-19,456.6666666666667,16.669583333333335,23.90958333333333,55.66833333333334,25.65,18.85
Cremona,2020-04-20,456.6666666666667,16.584166666666665,23.44708333333333,55.670833333333334,26.208333333333336,18.566666666666666
Cremona,2020-04-21,456.6666666666667,16.505416666666665,23.299583333333334,55.58,26.0,18.141666666666666
Cremona,2020-04-22,455.0,16.520833333333336,23.35,55.83166666666666,24.799999999999997,17.966666666666665
Cremona,2020-04-23,455.0,16.671666666666667,23.492916666666666,56.0875,25.21666666666667,17.883333333333333
Cremona,2020-04-24,456.66666666666663,16.673750000000002,23.641666666666666,56.53583333333333,25.78333333333333,18.099999999999998
Cremona,2020-04-25,460.0,16.677083333333332,23.686249999999998,56.53041666666667,26.21666666666667,18.358333333333334
Cremona,2020-04-26,463.3333333333333,16.818333333333335,24.334583333333335,56.23458333333333,26.816666666666663,18.5
Cremona,2020-04-27,466.6666666666667,16.839583333333334,25.235,55.968333333333334,26.566666666666663,18.366666666666667
Cremona,2020-04-28,470.0,17.01958333333333,25.104166666666664,55.02666666666667,25.833333333333336,18.141666666666666
Cremona,2020-04-29,471.6666666666667,17.1275,25.1425,54.01416666666667,25.96666666666667,17.908333333333335
Cremona,2020-04-30,470.0,17.204166666666666,25.302500000000002,53.72416666666666,26.15,17.5
Cremona,2020-05-01,470.0,17.1775,25.08208333333333,53.82041666666666,25.983333333333334,17.416666666666664
Cremona,2020-05-02,473.33333333333337,16.936666666666667,24.71,53.853333333333325,25.683333333333334,17.441666666666666
Cremona,2020-05-03,475.00000000000006,17.986666666666665,25.63083333333333,53.57833333333333,25.58333333333333,17.491666666666667
Cremona,2020-05-04,475.0,17.043333333333333,25.084583333333335,52.96666666666666,25.733333333333334,17.78333333333333
Cremona,2020-05-05,473.3333333333333,17.427083333333332,25.572499999999998,52.68291666666667,25.93333333333333,17.958333333333332
Cremona,2020-05-06,470.0,17.64875,25.954583333333332,52.90083333333333,26.166666666666668,17.974999999999998
Cremona,2020-05-07,468.33333333333337,17.750416666666666,26.088749999999997,53.4375,26.366666666666667,18.041666666666664
Cremona,2020-05-08,466.6666666666667,17.622500000000002,25.82875,54.177083333333336,26.35,18.008333333333333
Cremona,2020-05-09,463.33333333333337,17.200416666666666,25.414166666666667,54.312916666666666,25.883333333333333,17.674999999999997
Cremona,2020-05-10,460.0,17.083333333333336,25.407916666666665,53.81666666666666,25.450000000000003,17.299999999999997
Cremona,2020-05-11,456.66666666666663,15.73,25.29083333333333,53.49291666666666,25.400000000000002,17.21666666666667
Cremona,2020-05-12,453.33333333333337,17.1675,25.61,52.71458333333333,25.25,17.1
Cremona,2020-05-13,455.0,17.289583333333333,25.894583333333333,54.082499999999996,25.316666666666666,17.008333333333333
Cremona,2020-05-14,463.33333333333337,17.34625,25.98083333333333,53.341249999999995,25.53333333333333,16.96666666666667
Cremona,2020-05-15,470.0,17.3825,25.96625,54.06625,25.616666666666667,16.950000000000003
Cremona,2020-05-16,457.5,16.932916666666664,24.899166666666666,55.281666666666666,25.1,16.35
Cremona,2020-05-17,453.33333333333337,16.652083333333334,24.09375,56.18208333333333,24.916666666666664,16.133333333333333
Cremona,2020-05-18,464.16666666666663,17.319166666666668,25.52375,56.28958333333334,25.516666666666666,16.65
Cremona,2020-05-19,465.83333333333337,17.555833333333332,26.395833333333332,56.48583333333333,25.583333333333336,16.65
Cremona,2020-05-20,467.5,17.503333333333334,26.6225,56.067499999999995,25.73333333333333,16.875
Cremona,2020-05-21,470.0,17.603749999999998,26.793333333333333,54.980000000000004,26.15,17.291666666666668
Cremona,2020-05-22,470.0,17.576666666666668,26.76375,55.335833333333326,26.316666666666666,17.533333333333335
Cremona,2020-05-23,473.33333333333337,17.685000000000002,26.893749999999997,55.62416666666667,26.633333333333333,17.833333333333336
Cremona,2020-05-24,475.0,17.7975,26.974583333333335,56.79666666666667,26.53333333333333,17.71666666666667
Cremona,2020-05-25,475.0,17.679583333333333,26.806666666666665,57.949999999999996,26.3,17.516666666666666
Cremona,2020-05-26,470.0,17.669583333333332,26.475833333333334,58.90833333333333,25.933333333333334,17.325000000000003
Cremona,2020-05-27,465.8333333333333,17.62125,26.25583333333333,59.105,25.7,17.21666666666667
Cremona,2020-05-28,470.0,17.47958333333333,26.3975,55.68666666666667,26.0,17.491666666666667
Cremona,2020-05-29,470.0,17.482083333333335,26.49125,55.42958333333333,25.566666666666666,17.391666666666666
Cremona,2020-05-30,467.5,17.44875,26.449583333333333,55.04333333333334,24.983333333333334,17.325
Cremona,2020-05-31,466.6666666666667,17.48375,26.480833333333337,55.085,24.766666666666666,17.40833333333333
Cremona,2020-06-01,466.66666666666663,17.69291666666667,26.654166666666665,55.674166666666665,24.65,17.491666666666664
Cremona,2020-06-02,465.0,17.74083333333333,26.648333333333333,56.71625,24.28333333333333,17.291666666666664
Cremona,2020-06-03,461.66666666666663,18.81583333333333,26.626666666666665,57.63875,23.65,16.833333333333336
Cremona,2020-06-04,455.0,17.331249999999997,26.18208333333333,57.957499999999996,23.03333333333333,16.325000000000003
Cremona,2020-06-05,449.1666666666667,17.337083333333332,26.130000000000003,58.02375,22.34166666666667,15.899999999999999
Cremona,2020-06-06,445.0,17.29958333333333,25.996666666666666,57.86291666666666,21.78333333333333,15.599999999999998
Cremona,2020-06-07,441.6666666666667,17.40375,26.140416666666667,57.420833333333334,21.18333333333333,15.233333333333333
Cremona,2020-06-08,438.3333333333333,17.67125,26.52,57.12583333333333,20.95,15.116666666666667
Cremona,2020-06-09,435.0,17.85125,26.586666666666666,57.769999999999996,21.15,15.258333333333333
Cremona,2020-06-10,431.6666666666667,18.017916666666665,26.52375,59.013333333333335,21.55,15.466666666666667
Cremona,2020-06-11,428.33333333333337,16.97833333333333,25.89,59.99083333333333,21.85,15.666666666666666
Cremona,2020-06-12,426.6666666666667,18.31875,26.18958333333333,60.22791666666667,21.983333333333334,15.933333333333334
Cremona,2020-06-13,426.66666666666663,18.370833333333334,26.069583333333334,59.79166666666667,22.133333333333333,16.208333333333332
Cremona,2020-06-14,423.33333333333337,18.447916666666664,26.085416666666664,59.57291666666667,22.2,16.33333333333333
Cremona,2020-06-15,418.33333333333337,18.552500000000002,26.04416666666667,59.55666666666667,22.199999999999996,16.358333333333334
Cremona,2020-06-16,414.99999999999994,18.95041666666667,25.921666666666667,59.63458333333334,22.366666666666667,16.299999999999997
Cremona,2020-06-17,416.66666666666663,19.290416666666665,26.421249999999997,59.588333333333324,22.683333333333334,16.416666666666664
Cremona,2020-06-18,422.5,19.258333333333333,26.845416666666665,59.44833333333332,23.0,16.741666666666667
Cremona,2020-06-19,426.66666666666663,19.073749999999997,27.00541666666667,59.40416666666666,23.266666666666666,16.93333333333333
Cremona,2020-06-20,428.33333333333337,19.032083333333333,27.089583333333334,59.552083333333336,23.383333333333333,16.950000000000003
Cremona,2020-06-21,428.33333333333337,18.98125,27.052916666666665,59.51375,23.216666666666665,16.80833333333333
Cremona,2020-06-22,425.0,18.892500000000002,26.842916666666667,59.11875,22.766666666666666,16.46666666666667
Cremona,2020-06-23,423.33333333333337,18.914166666666667,26.644166666666667,58.863749999999996,22.5,16.316666666666666
Cremona,2020-06-24,425.83333333333337,19.049166666666665,26.53875,58.45791666666667,22.4,16.333333333333332
Cremona,2020-06-25,426.66666666666663,19.160833333333336,26.590833333333336,58.33375,22.300000000000004,16.325
Cremona,2020-06-26,426.6666666666667,19.250416666666666,26.252916666666664,58.490833333333335,22.65,16.616666666666667
Cremona,2020-06-27,428.33333333333337,19.378333333333334,26.212083333333332,58.22791666666667,23.15,16.966666666666665
Cremona,2020-06-28,427.5,19.32375,26.290416666666665,58.165,23.316666666666666,17.191666666666666
Cremona,2020-06-29,423.33333333333337,19.42375,26.223750000000003,58.35875,23.466666666666665,17.5
Cremona,2020-06-30,418.3333333333333,19.615,26.371666666666666,58.307500000000005,23.666666666666668,17.525
Cremona,2020-07-01,415.0,19.607499999999998,26.38625,59.02166666666666,23.833333333333336,17.275
Cremona,2020-07-02,415.0,19.418333333333333,26.209583333333335,60.1725,24.1,17.4
Cremona,2020-07-03,415.0,19.190833333333334,26.061666666666667,60.843333333333334,24.133333333333333,17.116666666666667
Cremona,2020-07-04,413.33333333333337,18.98625,25.52875,61.36791666666667,24.133333333333333,17.191666666666666
Cremona,2020-07-05,410.8333333333333,18.752499999999998,25.492083333333333,62.06041666666667,24.26666666666667,17.4
Cremona,2020-07-06,408.33333333333337,18.445833333333333,25.383333333333336,62.723333333333336,24.6,17.533333333333335
Cremona,2020-07-07,406.66666666666663,18.024583333333336,25.275833333333335,63.74666666666667,25.016666666666666,17.424999999999997
Cremona,2020-07-08,406.66666666666663,17.845833333333335,25.048333333333336,64.91958333333334,25.216666666666665,17.508333333333333
Cremona,2020-07-09,406.66666666666663,17.83875,24.786250000000003,64.87041666666666,25.049999999999997,17.566666666666666
Cremona,2020-07-10,406.66666666666663,17.810833333333335,24.707916666666666,63.76583333333333,24.7,17.575
Cremona,2020-07-11,406.66666666666663,17.078333333333333,24.34,62.75125,24.53333333333333,17.566666666666666
Cremona,2020-07-12,405.0,17.630833333333335,24.65125,62.424166666666665,24.05833333333333,17.4
Cremona,2020-07-13,403.33333333333337,17.597916666666666,24.668333333333337,62.62916666666666,24.299999999999997,17.383333333333333
Cremona,2020-07-14,405.0,17.619166666666665,24.760416666666668,62.879583333333336,24.93333333333333,17.40833333333333
Cremona,2020-07-15,406.66666666666663,17.69958333333333,24.861666666666668,63.187916666666666,25.31666666666667,17.5
Cremona,2020-07-16,405.0,17.760833333333334,24.707083333333337,64.72833333333332,25.03333333333333,17.475
Cremona,2020-07-17,399.1666666666667,17.64125,24.333750000000002,65.95958333333333,24.71666666666667,17.7
Cremona,2020-07-18,402.5,17.75208333333333,24.842083333333335,65.31416666666667,25.21666666666667,18.041666666666668
Cremona,2020-07-19,410.0,17.86958333333333,25.56,64.44624999999999,25.266666666666666,17.950000000000003
Cremona,2020-07-20,410.0,17.903750000000002,25.81125,63.70583333333333,25.0,17.625
Cremona,2020-07-21,410.0,18.055,26.13625,63.7825,25.483333333333334,17.358333333333334
Cremona,2020-07-22,408.3333333333333,18.185833333333335,26.331249999999997,64.02583333333334,25.799999999999997,17.4
Cremona,2020-07-23,406.6666666666667,17.805,25.865833333333335,63.806666666666665,25.683333333333334,17.46666666666667
Cremona,2020-07-24,409.1666666666667,18.393749999999997,26.536250000000003,63.94541666666667,25.733333333333334,17.5
Cremona,2020-07-25,408.33333333333337,18.386249999999997,26.5475,64.27083333333333,25.8,17.616666666666667
Cremona,2020-07-26,401.6666666666667,18.366666666666667,26.30291666666667,64.70041666666665,25.46666666666667,17.366666666666667
Cremona,2020-07-27,396.6666666666667,18.390416666666667,25.845416666666665,64.78791666666666,25.616666666666667,17.21666666666667
Cremona,2020-07-28,402.5,18.31041666666667,25.77166666666667,63.87958333333333,26.099999999999998,17.44166666666667
Cremona,2020-07-29,416.66666666666663,18.335833333333333,25.777083333333334,63.479166666666664,26.25,17.558333333333334
Cremona,2020-07-30,430.0,18.2775,25.474999999999998,63.952083333333334,25.575,18.1
Cremona,2020-07-31,440.0,18.141666666666666,25.15833333333333,63.51375,26.03333333333333,17.483333333333334
Cremona,2020-08-01,436.6666666666667,18.11625,25.042083333333334,62.817916666666676,25.85,17.4
Cremona,2020-08-02,435.0,18.34875,25.20916666666667,62.122083333333336,26.083333333333332,17.95
Cremona,2020-08-03,435.0,17.773333333333333,25.306666666666665,61.21541666666667,26.583333333333332,17.216666666666665
Cremona,2020-08-04,435.0,18.47208333333333,25.31125,60.624583333333334,26.816666666666666,18.049999999999997
Cremona,2020-08-05,435.0,18.380416666666665,25.249583333333334,60.14375,26.883333333333333,18.108333333333334
Cremona,2020-08-06,433.33333333333337,18.351666666666667,25.24791666666667,59.215833333333336,26.983333333333334,19.341666666666665
Cremona,2020-08-07,430.0,18.382083333333334,25.24458333333333,58.045833333333334,27.18333333333333,18.28333333333333
Cremona,2020-08-08,428.33333333333337,18.372500000000002,25.19625,57.43125,27.4,18.225
Cremona,2020-08-09,428.33333333333337,18.28541666666667,25.07708333333333,57.56,27.366666666666667,18.0
Cremona,2020-08-10,430.0,18.24875,24.927500000000002,57.68125,27.28333333333333,17.883333333333333
Cremona,2020-08-11,435.0,17.92,24.968333333333334,57.22708333333333,27.53333333333333,17.941666666666666
Cremona,2020-08-12,440.0,18.78666666666667,27.124583333333334,56.44833333333333,27.783333333333335,18.125
Cremona,2020-08-13,443.33333333333337,19.099583333333335,26.942916666666665,56.08458333333334,27.55,18.208333333333332
Cremona,2020-08-14,445.0,18.947499999999998,26.64666666666667,55.121249999999996,27.166666666666664,18.008333333333333
Cremona,2020-08-15,445.0,18.6875,26.408333333333335,54.05,26.6,17.583333333333332
Cremona,2020-08-16,440.0,18.115833333333335,25.892083333333332,54.211666666666666,26.85,17.008333333333333
Cremona,2020-08-17,435.0,17.83083333333333,26.040416666666665,54.509166666666665,27.233333333333334,16.8
Cremona,2020-08-18,436.66666666666663,17.73916666666667,26.525000000000002,54.19708333333333,26.349999999999998,17.224999999999998
Cremona,2020-08-19,446.66666666666663,17.734583333333333,26.323749999999997,53.5175,27.016666666666666,17.7
Cremona,2020-08-20,451.66666666666663,17.872083333333332,26.58208333333333,52.78708333333333,27.016666666666666,17.78333333333333
Cremona,2020-08-21,453.3333333333333,18.17375,27.34208333333333,52.81375,27.083333333333336,17.7
Cremona,2020-08-22,450.0,18.56083333333333,27.432916666666664,53.064166666666665,27.25,17.708333333333332
Cremona,2020-08-23,446.66666666666663,18.822916666666664,27.413333333333334,53.34875,27.316666666666663,17.65833333333333
Cremona,2020-08-24,451.66666666666663,19.090416666666666,27.6375,54.192499999999995,27.583333333333332,17.766666666666666
Cremona,2020-08-25,455.0,18.931666666666665,27.059166666666666,55.108333333333334,29.15,18.058333333333334
Cremona,2020-08-26,451.66666666666663,19.112499999999997,27.881666666666668,55.583749999999995,30.55,18.71666666666667
Cremona,2020-08-27,453.33333333333337,19.06833333333333,27.855833333333337,55.36416666666666,28.349999999999998,18.78333333333333
Cremona,2020-08-28,458.3333333333333,19.054166666666667,27.84166666666667,54.099583333333335,28.616666666666667,19.25
Cremona,2020-08-29,460.0,19.470833333333335,28.34666666666667,53.005,28.691666666666663,18.716666666666665
Cremona,2020-08-30,455.0,20.41916666666667,30.868333333333332,53.48916666666666,29.566666666666666,19.299999999999997
Cremona,2020-08-31,446.6666666666667,20.087916666666665,30.202916666666667,52.29625,30.566666666666666,19.85
Cremona,2020-09-01,440.0,20.5425,30.108333333333334,51.54833333333333,32.06666666666666,21.391666666666666
Cremona,2020-09-02,433.33333333333337,20.914166666666667,30.12625,51.232499999999995,32.55,24.075
Cremona,2020-09-03,435.0,21.35,30.3825,50.73916666666666,32.88333333333334,22.05
Cremona,2020-09-04,440.83333333333337,21.441666666666666,30.538333333333334,50.016666666666666,33.25,22.225
Cremona,2020-09-05,457.5,21.968333333333334,31.14,49.307500000000005,33.666666666666664,24.483333333333334
Cremona,2020-09-06,450.0,21.889166666666668,31.299166666666665,48.455,34.825,24.866666666666667
Cremona,2020-09-07,453.33333333333337,22.14708333333333,31.67666666666667,47.38541666666667,34.858333333333334,23.1
Cremona,2020-09-08,455.0,22.29625,31.87291666666667,46.19291666666667,34.516666666666666,23.308333333333334
Cremona,2020-09-09,457.50000000000006,22.41708333333333,31.985833333333336,45.36958333333334,34.71666666666667,23.533333333333335
Cremona,2020-09-10,458.33333333333337,22.468333333333334,32.00958333333334,45.18291666666667,34.68333333333334,23.525
Cremona,2020-09-11,453.33333333333337,22.026666666666664,31.649166666666662,44.70791666666666,33.916666666666664,23.1
Cremona,2020-09-12,448.33333333333337,22.272916666666667,32.138333333333335,43.30833333333334,33.050000000000004,22.575000000000003
Cremona,2020-09-13,441.66666666666663,22.300833333333333,32.61125,42.00708333333334,32.83333333333333,22.333333333333336
Cremona,2020-09-14,440.0,22.654583333333335,33.353750000000005,40.651666666666664,32.78333333333333,22.466666666666665
Cremona,2020-09-15,446.66666666666663,23.103749999999998,34.35541666666667,39.1475,34.11666666666666,22.875
Cremona,2020-09-16,455.0,23.50333333333333,35.305,38.58083333333333,34.9,23.816666666666666
Cremona,2020-09-17,460.0,24.145833333333332,36.715,38.568333333333335,35.53333333333333,24.591666666666665
Cremona,2020-09-18,458.33333333333337,24.097083333333334,36.78874999999999,38.81375,34.75,24.59166666666667
Cremona,2020-09-19,456.66666666666663,23.600833333333334,35.90125,39.278333333333336,34.291666666666664,24.358333333333334
Cremona,2020-09-20,458.33333333333337,23.425,35.907916666666665,39.474999999999994,34.25833333333333,24.258333333333333
Cremona,2020-09-21,460.0,23.50875,36.02166666666667,39.18208333333334,34.18333333333333,24.44166666666667
Cremona,2020-09-22,461.66666666666674,23.615833333333335,36.18,39.24791666666667,34.34166666666667,22.783333333333335
Cremona,2020-09-23,463.33333333333337,23.700000000000003,36.085,40.07541666666666,34.675,22.933333333333334
Cremona,2020-09-24,465.0,23.842083333333335,36.049166666666665,40.425,35.233333333333334,25.083333333333332
Cremona,2020-09-25,466.6666666666667,23.986666666666668,36.41416666666666,40.62291666666667,35.56666666666667,25.166666666666664
Cremona,2020-09-26,464.1666666666667,24.0075,36.3575,40.97833333333334,35.6,24.95
Cremona,2020-09-27,463.3333333333333,24.01875,36.575833333333335,40.91666666666667,35.85,24.858333333333334
Cremona,2020-09-28,463.3333333333333,24.160833333333333,37.0225,40.02791666666667,35.56666666666666,24.766666666666666
Cremona,2020-09-29,466.66666666666663,24.275,37.32541666666667,38.639583333333334,34.733333333333334,24.450000000000003
Cremona,2020-09-30,475.0,24.245416666666664,37.41291666666667,37.665416666666665,34.1,24.083333333333332
Cremona,2020-10-01,480.0,24.04958333333333,37.06833333333333,37.187083333333334,33.31666666666666,23.56666666666667
Cremona,2020-10-02,486.6666666666667,23.879583333333336,37.34458333333333,36.35583333333334,32.5,24.699999999999996
Cremona,2020-10-03,495.0,23.902500000000003,38.18666666666667,34.69458333333333,32.133333333333326,23.491666666666667
Cremona,2020-10-04,501.6666666666667,24.0,38.31166666666667,32.989999999999995,32.65833333333333,22.416666666666668
Cremona,2020-10-05,517.5,24.162499999999998,39.515,31.55375,33.31666666666666,26.016666666666666
Cremona,2020-10-06,515.0,24.333750000000002,39.654583333333335,30.308333333333334,33.91666666666667,25.299999999999997
Cremona,2020-10-07,520.0,24.590833333333336,40.391666666666666,29.432916666666664,35.608333333333334,25.825
Cremona,2020-10-08,525.0,24.94916666666667,41.12125,28.6125,35.3,26.725
Cremona,2020-10-09,531.6666666666667,25.324583333333337,41.8425,27.480416666666663,36.55,27.825
Cremona,2020-10-10,541.6666666666667,25.54625,42.325833333333335,26.157083333333333,37.55,28.666666666666664
Cremona,2020-10-11,550.0,25.323333333333334,42.10166666666666,25.162916666666668,38.3,29.30833333333333
Cremona,2020-10-12,553.3333333333333,25.813333333333336,42.835,25.085,38.58333333333333,29.641666666666666
Cremona,2020-10-13,559.1666666666667,26.02375,43.57208333333333,24.956666666666667,38.78333333333333,29.975
Cremona,2020-10-14,570.0,26.290416666666665,44.67541666666666,24.41875,40.041666666666664,30.46666666666667
Cremona,2020-10-15,583.3333333333334,26.485833333333332,45.82583333333333,24.042083333333334,40.86666666666666,30.991666666666664
Cremona,2020-10-16,580.8333333333333,26.445416666666663,46.11208333333333,23.895,41.05,30.84166666666667
Cremona,2020-10-17,575.0,26.475,46.849999999999994,23.953333333333333,40.166666666666664,30.23333333333333
Cremona,2020-10-18,582.5,26.515,45.69541666666666,23.655833333333334,39.66666666666667,30.116666666666667
Cremona,2020-10-19,586.6666666666666,26.301666666666666,45.13458333333333,22.85875,39.016666666666666,30.0
Cremona,2020-10-20,588.3333333333334,26.304583333333333,45.00791666666667,22.163333333333334,38.93333333333333,30.116666666666667
