date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20200910,0,SO2,3,3,3,3,3,3,3,1,,3,1,3,3,1,1,3,3,3,1,3,3,3,3,3,2,3,1,3,6,3,,4,3,3,3
20200910,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,0,NO2,40,51,38,56,47,47,54,24,,72,37,26,37,62,44,65,31,8,9,12,6,39,32,1,31,11,41,49,51,8,,72,47,78,
20200910,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,0,O3,21,10,35,5,21,19,12,6,,3,22,42,33,14,11,2,21,60,59,35,42,2,2,67,21,34,2,2,10,39,,5,24,2,3
20200910,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,0,CO,0.4,0.6,0.5,0.6,0.3,0.5,0.4,0.5,,0.4,0.2,0.3,0.2,0.5,0.5,0.5,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.4,0.5,0.4,0.3,,0.4,0.2,0.7,0.6
20200910,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,1,SO2,3,3,3,3,3,3,3,3,,2,1,3,3,1,1,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,,4,,2,2
20200910,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,1,NO2,41,48,20,29,64,51,44,31,,65,29,56,53,61,51,60,26,8,7,12,37,14,28,2,52,7,39,45,36,9,,50,,53,
20200910,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,1,O3,17,18,52,31,3,9,20,2,,8,31,5,14,10,1,2,27,58,58,32,9,35,2,64,5,37,2,2,12,33,,16,,18,2
20200910,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,1,CO,0.3,0.4,0.4,0.3,0.3,0.4,0.3,0.4,,0.4,0.2,0.4,0.2,0.5,0.6,0.5,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.5,0.4,0.3,,0.3,,0.4,0.5
20200910,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,2,SO2,3,1,2,1,2,1,3,3,,3,3,1,3,1,2,1,3,3,1,1,3,3,3,3,3,3,3,2,2,3,,5,1,1,4
20200910,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,2,NO2,44,53,33,35,58,55,49,28,,28,28,58,56,60,47,46,19,12,8,14,31,2,28,3,57,6,33,51,39,9,,42,58,37,
20200910,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,2,O3,11,15,35,24,4,2,13,6,,37,30,2,14,12,1,5,33,48,52,25,16,59,1,60,1,51,2,2,8,33,,14,7,25,1
20200910,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,2,CO,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.2,,0.2,0.2,0.4,0.2,0.4,0.5,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.5,0.4,0.3,,0.2,0.2,0.3,0.4
20200910,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,3,SO2,3,3,2,3,2,1,1,3,,3,3,1,3,3,1,3,3,3,1,3,3,3,3,3,4,3,3,2,1,3,,4,3,3,4
20200910,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,3,NO2,41,46,30,36,48,39,60,36,,42,22,53,68,47,42,19,16,15,15,8,18,6,31,8,52,1,39,51,33,7,,49,61,39,
20200910,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,3,O3,14,10,37,17,10,13,2,2,,21,35,1,2,24,3,40,41,48,42,48,33,48,2,52,5,70,1,2,7,38,,8,5,21,1
20200910,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,3,CO,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.3,0.5,0.3,0.3,,0.2,0.3,0.2,0.3
20200910,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,4,SO2,3,3,2,3,2,3,1,1,,3,3,1,3,3,2,3,3,3,1,3,3,3,3,3,4,3,3,2,3,3,,4,3,1,4
20200910,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,4,NO2,37,37,34,28,42,23,62,35,,43,41,50,66,50,44,19,12,22,9,6,5,10,30,13,53,2,30,48,35,8,,46,61,37,
20200910,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,4,O3,24,18,32,21,13,32,1,2,,17,13,2,,22,3,44,50,35,44,60,69,46,1,33,4,63,4,12,2,31,,,,22,8
20200910,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,4,CO,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.3,0.4,0.3,0.3,,0.2,0.2,0.2,0.2
20200910,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,5,SO2,3,3,2,3,2,3,1,3,,3,3,1,3,3,1,3,3,1,1,3,3,3,2,3,7,3,3,2,3,3,,4,3,1,7
20200910,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,5,NO2,26,30,35,26,54,34,56,31,,47,26,49,63,31,54,6,12,20,10,5,7,9,39,30,48,3,38,45,36,16,,45,52,37,
20200910,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,5,O3,40,25,31,19,2,25,2,2,,15,27,1,3,35,9,70,54,34,40,68,54,58,2,14,4,63,3,9,6,11,,3,14,19,2
20200910,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,5,CO,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.7,0.2,0.2,0.3,0.3,0.3,,0.2,0.2,0.2,0.3
20200910,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,6,SO2,3,3,2,3,2,3,1,3,,3,3,1,3,3,1,3,3,1,1,3,3,3,2,3,9,3,3,1,1,3,,4,3,2,7
20200910,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,6,NO2,29,27,36,31,44,39,56,30,,52,34,17,64,31,54,10,13,22,11,6,4,14,40,6,47,2,37,42,32,17,,49,53,52,
20200910,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,6,O3,33,35,26,15,14,22,2,2,,12,16,35,2,43,15,63,55,32,37,71,53,46,2,49,6,65,6,2,19,9,,8,6,16,1
20200910,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,6,CO,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.8,0.2,0.3,0.3,0.2,0.3,,0.2,0.3,0.3,0.4
20200910,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,7,SO2,3,3,2,3,2,3,1,1,,3,3,2,3,3,1,3,3,3,2,3,3,3,3,4,9,3,3,1,3,3,,3,3,1,3
20200910,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,7,NO2,33,24,33,31,46,33,55,33,,59,27,23,61,31,50,27,14,24,10,13,5,15,33,12,43,3,33,36,24,15,,62,56,55,
20200910,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,7,O3,34,24,33,19,11,34,1,4,,6,19,30,4,46,20,35,55,36,35,56,54,48,3,45,8,63,9,6,39,13,,4,7,13,6
20200910,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,7,CO,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.8,,0.5,0.2,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.5,0.3,0.8,0.2,0.3,0.3,0.2,0.3,,0.4,0.4,0.5,0.5
20200910,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,8,SO2,3,1,3,3,2,1,3,1,,1,2,3,3,3,1,3,3,3,2,3,3,3,11,4,6,3,3,1,3,3,,2,3,1,3
20200910,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,8,NO2,32,33,34,29,34,26,51,29,,46,25,39,51,32,36,28,12,23,14,9,11,11,28,8,27,2,32,23,21,17,,45,47,48,
20200910,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,8,O3,33,36,37,33,25,37,9,14,,20,20,18,12,43,35,38,57,37,34,60,50,49,20,58,23,61,17,31,42,16,,22,20,21,18
20200910,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,8,CO,0.4,0.4,0.3,0.3,0.3,0.3,0.5,0.6,,0.4,0.3,0.5,0.3,0.4,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.8,0.2,0.5,0.2,0.3,0.3,0.2,0.4,,0.4,0.3,0.5,0.5
20200910,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,9,SO2,3,1,4,3,2,1,4,2,,3,2,4,1,1,1,3,3,1,2,3,3,3,13,3,8,3,3,1,3,3,,2,3,2,2
20200910,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,9,NO2,26,27,20,26,27,25,37,22,,34,26,25,39,30,22,23,12,13,7,4,25,12,23,2,26,2,14,12,13,21,,33,32,34,
20200910,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,9,O3,38,46,58,42,35,39,30,37,,37,30,39,29,44,46,46,56,55,63,61,37,45,30,66,25,57,41,54,55,35,,33,38,33,32
20200910,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,9,CO,0.4,0.4,0.4,0.3,0.3,0.3,0.5,0.3,,0.5,0.4,0.4,0.3,0.5,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.7,0.2,0.7,0.2,0.3,0.3,0.2,0.4,,0.3,0.3,0.4,0.4
20200910,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,10,SO2,3,1,3,3,2,1,1,2,,3,3,3,2,1,2,3,3,1,3,3,3,3,11,3,11,3,3,2,1,1,,3,3,1,2
20200910,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,10,NO2,15,20,9,12,14,15,18,18,,15,14,18,27,16,17,7,11,10,8,3,8,4,,2,29,1,7,8,17,23,,29,21,24,
20200910,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200910,10,O3,54,58,68,64,55,59,56,45,,63,53,54,49,65,57,62,55,55,68,58,53,48,34,64,23,52,52,59,52,49,,43,49,50,42
20200910,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
