date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20200314,0,PM2.5,37,34,39,31,34,33,37,13,,46,35,32,55,43,40,34,34,13,17,30,19,31,5,8,10,30,38,38,42,35,27,39,44,39,31
20200314,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,0,PM10,62,57,63,58,60,59,58,34,,71,62,76,81,80,73,72,60,28,25,32,41,50,56,60,53,54,65,85,72,79,45,53,60,68,69
20200314,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,0,AQI,56,54,57,54,55,55,54,34,,64,56,63,75,65,62,61,55,28,25,43,41,50,53,55,52,52,58,68,61,65,45,55,61,59,60
20200314,1,PM2.5,26,42,33,30,26,32,34,8,,47,29,28,50,36,41,38,39,14,17,26,14,30,5,4,10,28,41,43,42,39,27,36,33,38,29
20200314,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,1,PM10,46,58,60,61,45,49,54,31,,77,41,89,76,75,70,68,65,30,26,33,35,50,40,62,47,51,75,76,73,73,49,54,,74,58
20200314,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,1,AQI,46,59,55,56,45,49,52,31,,65,41,70,69,63,60,59,58,30,26,37,35,50,40,56,47,51,63,63,62,62,49,52,47,62,54
20200314,2,PM2.5,10,36,13,26,9,9,15,1,,45,26,22,53,46,41,33,45,4,17,23,8,27,4,9,8,15,37,36,43,21,14,35,11,33,9
20200314,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,2,PM10,31,45,24,53,29,28,33,36,,84,32,79,72,73,69,68,72,31,30,32,23,49,31,42,37,38,73,78,74,31,18,45,,75,46
20200314,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,2,AQI,31,51,24,52,29,28,33,36,,67,37,65,73,64,60,59,63,31,30,33,23,49,31,42,37,38,62,64,62,31,25,50,20,63,46
20200314,3,PM2.5,7,16,3,23,8,8,7,2,,42,23,18,41,45,35,28,41,6,17,26,5,21,4,9,8,14,35,37,42,12,,19,5,25,4
20200314,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,3,PM10,29,32,9,40,24,32,20,35,,71,33,52,51,66,57,52,68,25,24,32,20,34,26,35,29,20,59,65,72,15,,38,17,62,30
20200314,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,3,AQI,29,32,23,40,24,32,20,35,,61,33,51,58,63,54,51,59,25,24,37,25,34,26,35,29,20,55,58,61,17,,38,20,56,30
20200314,4,PM2.5,6,18,7,14,5,8,5,18,,43,13,20,33,40,31,19,36,4,12,27,5,19,5,6,11,14,37,40,41,15,9,15,5,17,4
20200314,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,4,PM10,26,32,21,24,21,23,23,32,,66,28,51,44,53,46,33,53,18,26,33,20,32,25,36,38,23,59,61,69,28,18,15,22,51,25
20200314,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,4,AQI,26,32,21,24,21,23,23,32,,60,28,51,47,56,46,33,52,18,26,39,21,32,25,36,38,23,55,56,60,28,18,21,22,51,25
20200314,5,PM2.5,5,12,9,8,5,8,5,13,,49,20,21,38,29,25,8,40,9,13,28,4,15,6,5,9,16,45,33,43,5,6,2,13,14,5
20200314,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,5,PM10,26,23,20,21,26,26,26,36,,72,41,79,54,51,42,28,49,21,27,30,26,29,29,30,37,31,70,60,66,32,28,10,23,41,28
20200314,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,5,AQI,26,23,20,21,26,26,26,36,,68,41,65,54,51,42,28,56,21,27,40,26,29,29,30,37,31,63,55,60,32,28,19,23,41,28
20200314,6,PM2.5,9,9,2,20,7,9,2,6,,42,20,15,38,28,24,10,29,10,10,26,11,15,7,3,10,11,42,30,38,5,,7,11,22,6
20200314,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,6,PM10,29,14,19,42,30,27,29,32,,73,46,72,58,51,48,33,57,41,32,39,32,29,35,25,43,33,65,57,63,39,,29,35,54,29
20200314,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,6,AQI,29,14,19,42,30,27,29,32,,62,46,61,54,51,48,33,54,41,32,39,32,29,35,25,43,33,59,54,57,39,,29,35,52,29
20200314,7,PM2.5,9,4,5,21,7,10,8,11,,35,9,11,39,37,24,9,24,8,11,24,21,18,7,2,12,16,46,33,34,13,3,16,7,24,8
20200314,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,7,PM10,36,20,29,58,32,30,36,44,,66,20,54,61,63,49,39,52,35,34,45,44,34,37,22,45,32,48,56,56,33,26,48,32,66,45
20200314,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,7,AQI,36,20,29,54,32,30,36,44,,58,20,52,56,57,49,39,51,35,34,45,44,34,37,22,45,32,64,53,53,33,26,48,32,58,45
20200314,8,PM2.5,6,13,5,22,10,10,13,8,,34,13,15,41,34,24,8,25,6,12,27,21,18,11,7,12,8,32,41,33,10,9,14,9,25,6
20200314,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,8,PM10,34,38,28,46,32,29,34,43,,74,53,50,57,60,49,43,53,41,30,43,26,41,34,29,44,34,72,72,52,44,21,29,35,70,27
20200314,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,8,AQI,34,38,28,46,32,29,34,43,,62,52,50,58,55,49,43,52,41,30,43,30,41,34,29,44,34,61,61,51,44,21,29,35,60,27
20200314,9,PM2.5,8,11,4,19,8,8,5,2,,11,10,9,35,22,11,9,16,7,8,29,8,17,12,7,13,15,42,47,36,15,5,11,11,20,5
20200314,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,9,PM10,33,30,22,34,35,32,35,30,,38,39,40,62,44,29,46,72,30,45,47,20,40,30,26,51,36,48,65,61,54,28,43,29,75,35
20200314,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,9,AQI,33,30,22,34,35,32,35,30,,38,39,40,56,44,29,46,61,30,45,47,20,40,30,26,51,36,59,65,56,52,28,43,29,63,35
20200314,10,PM2.5,5,8,3,1,5,5,4,11,,6,5,5,17,7,10,10,9,6,7,29,2,15,5,2,12,13,20,12,23,11,5,7,6,6,4
20200314,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,10,PM10,30,42,30,24,28,34,31,40,,38,18,39,36,40,29,64,53,30,42,,12,32,33,23,56,31,,31,44,60,28,29,30,50,46
20200314,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,10,AQI,30,42,30,24,28,34,31,40,,38,22,39,36,40,29,57,52,30,42,41,25,32,33,23,53,31,29,31,44,55,28,29,30,50,46
20200314,11,PM2.5,4,2,1,2,5,3,7,2,,3,5,4,9,4,8,6,7,5,5,12,1,8,3,3,10,9,9,8,10,7,2,1,10,4,3
20200314,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
