date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20200305,0,SO2,3,1,3,1,2,3,3,3,,3,6,3,5,1,1,1,2,3,1,1,3,3,1,1,3,3,2,4,2,3,5,5,3,1,2
20200305,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,0,NO2,28,33,29,37,38,27,31,25,,38,26,21,40,41,24,37,31,9,36,10,9,37,12,6,79,7,52,26,29,46,37,43,37,56,43
20200305,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,0,O3,32,29,35,25,29,43,38,20,,28,39,33,30,29,50,30,34,54,29,53,44,14,50,51,4,49,26,48,38,7,30,32,34,17,24
20200305,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,0,CO,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.4,,0.3,0.5,0.4,0.9,0.6,0.3,0.3,0.7,0.3,0.7,0.3,0.3,0.5,0.5,0.3,0.5,0.2,0.4,0.3,0.3,0.7,0.4,0.4,0.3,0.4,0.3
20200305,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,1,SO2,3,1,3,1,2,1,3,3,,3,5,2,2,1,1,2,1,3,1,1,3,3,1,1,2,3,1,3,3,2,6,5,3,1,2
20200305,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,1,NO2,28,30,29,39,38,26,32,30,,39,35,29,36,29,23,46,33,8,26,7,11,13,13,5,65,7,53,22,27,46,36,49,37,50,30
20200305,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,1,O3,31,27,34,23,28,44,36,13,,28,27,22,30,41,48,20,26,55,33,53,39,35,47,51,12,46,17,52,39,4,30,25,33,19,34
20200305,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,1,CO,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.4,,0.3,0.5,0.4,0.8,0.6,0.3,0.4,0.3,0.3,0.8,0.3,0.3,0.3,0.6,0.3,0.4,0.2,0.4,0.3,0.4,0.8,0.4,0.4,0.4,0.3,0.4
20200305,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,2,SO2,3,3,3,2,2,1,2,3,,4,2,2,2,2,1,1,3,3,1,1,3,3,1,1,2,3,1,4,2,1,7,5,3,2,3
20200305,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,2,NO2,25,32,27,26,29,25,36,27,,38,40,32,40,24,29,45,34,6,25,7,7,9,10,5,73,6,53,23,28,38,35,47,34,37,46
20200305,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,2,O3,34,26,37,35,38,43,29,15,,29,18,19,24,46,38,19,23,57,29,52,42,39,48,49,3,46,16,49,34,7,31,29,37,34,19
20200305,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,2,CO,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.4,,0.4,0.4,0.4,0.8,0.6,0.3,0.4,0.3,0.3,0.7,0.3,0.3,0.3,0.6,0.3,0.6,0.3,0.4,0.3,0.4,0.9,0.4,0.4,0.4,0.2,0.4
20200305,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,3,SO2,3,1,3,2,2,1,2,3,,4,1,2,2,2,1,1,3,3,1,3,3,3,3,1,3,3,3,4,2,1,5,6,3,2,3
20200305,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,3,NO2,24,29,25,31,29,25,39,24,,44,43,38,39,24,30,42,31,7,19,7,5,8,10,6,78,5,46,26,29,38,31,41,41,34,59
20200305,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,3,O3,35,29,37,28,36,42,25,15,,21,15,13,25,42,35,22,22,53,32,51,43,40,48,47,3,47,13,43,31,1,34,33,28,32,6
20200305,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,3,CO,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,,0.4,0.5,0.4,0.9,0.6,0.3,0.5,0.3,0.3,0.7,0.3,0.2,0.3,0.6,0.3,0.6,0.3,0.5,0.4,0.4,0.9,0.5,0.4,0.4,0.2,0.4
20200305,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,4,SO2,3,1,4,2,3,2,2,3,,3,2,2,3,2,1,1,1,3,1,1,3,3,3,1,2,3,1,4,2,2,8,6,3,2,5
20200305,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,4,NO2,23,28,27,26,27,24,38,30,,52,49,41,41,25,29,47,27,10,14,8,6,9,10,7,66,5,46,34,29,49,30,35,40,42,66
20200305,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,4,O3,32,30,30,30,35,41,22,8,,13,8,10,22,38,36,14,25,49,37,50,41,38,45,43,6,47,14,34,26,2,32,35,27,20,2
20200305,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,4,CO,0.4,0.5,0.4,0.5,0.3,0.4,0.5,0.3,,0.5,0.5,0.5,0.9,0.7,0.4,0.5,0.3,0.3,0.6,0.4,0.3,0.4,0.6,0.3,0.4,0.3,0.5,0.5,0.5,0.7,0.5,0.4,0.5,0.2,0.4
20200305,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,5,SO2,3,3,3,3,2,1,2,3,,3,1,2,2,2,1,1,3,3,1,1,3,3,3,1,3,3,3,4,3,1,8,5,3,2,7
20200305,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,5,NO2,27,27,34,27,34,27,44,33,,52,48,38,46,28,34,48,20,9,12,8,6,18,10,8,76,5,49,31,33,46,37,44,44,48,70
